Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap
cfd,193K,h_areas,0,cuda_time_step,887806637.81,65.54,29316,1317069504.57,65.54,22176,21.68,20428.86,5.15,16.28,0.29,0.2,0.29,7.36,7.36,595836940836.94,21.68,65.54,31.27,4.92,0.0,13.31,0.15,92.38,1,0.08,7.62,30.78,32.0,175.78,174.55,174.55,1493.1,477792,1503.63,481163,192,1008,22,0,0,0,193536,1.26,32,14,32,10,50.32,78.62,60,93.75,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
cfd,193K,h_elements_surrounding_elements,1,cuda_time_step,887806637.81,65.54,29316,1317069504.57,65.54,22176,21.68,20428.86,5.15,16.28,0.29,0.2,0.29,7.36,7.36,595836940836.94,21.68,65.54,31.27,4.92,0.0,13.31,0.15,92.38,1,0.08,7.62,30.78,32.0,175.78,174.55,174.55,1493.1,477792,1503.63,481163,192,1008,22,0,0,0,193536,1.26,32,14,32,10,50.32,78.62,60,93.75,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
cfd,193K,h_normals,2,cuda_time_step,887806637.81,65.54,29316,1317069504.57,65.54,22176,21.68,20428.86,5.15,16.28,0.29,0.2,0.29,7.36,7.36,595836940836.94,21.68,65.54,31.27,4.92,0.0,13.31,0.15,92.38,1,0.08,7.62,30.78,32.0,175.78,174.55,174.55,1493.1,477792,1503.63,481163,192,1008,22,0,0,0,193536,1.26,32,14,32,10,50.32,78.62,60,93.75,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
cfd,193K,h_areas,0,cuda_compute_flux,862552687.04,41.1,77652,1271384900.77,42.16,60736,42.16,68055.34,27.86,34.38,1.26,1.11,1.26,31.61,31.61,363056375131.72,42.16,41.1,74.58,6.88,23.88,6.44,0.51,67.83,1,0.32,32.17,27.59,28.76,20.06,20.01,20.01,21448.97,6863671,21512.04,6883854,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.85,40.39,30,46.88,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
cfd,193K,h_elements_surrounding_elements,1,cuda_compute_flux,862552687.04,41.1,77652,1271384900.77,42.16,60736,42.16,68055.34,27.86,34.38,1.26,1.11,1.26,31.61,31.61,363056375131.72,42.16,41.1,74.58,6.88,23.88,6.44,0.51,67.83,1,0.32,32.17,27.59,28.76,20.06,20.01,20.01,21448.97,6863671,21512.04,6883854,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.85,40.39,30,46.88,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
cfd,193K,h_normals,2,cuda_compute_flux,862552687.04,41.1,77652,1271384900.77,42.16,60736,42.16,68055.34,27.86,34.38,1.26,1.11,1.26,31.61,31.61,363056375131.72,42.16,41.1,74.58,6.88,23.88,6.44,0.51,67.83,1,0.32,32.17,27.59,28.76,20.06,20.01,20.01,21448.97,6863671,21512.04,6883854,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.85,40.39,30,46.88,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
cfd,193K,h_areas,0,cuda_time_step,815602836.88,70.1,27399,1209537529.55,70.1,22560,23.2,20226.69,5.51,16.45,0.3,0.22,0.3,7.43,7.43,585443971631.21,23.2,70.1,31.27,5.26,0.0,13.54,0.12,92.63,1,0.07,7.37,30.78,32.0,184.87,183.56,183.56,1493.1,477792,1503.76,481204,192,1008,22,0,0,0,193536,1.26,32,14,32,10,50.64,79.13,60,93.75,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
cfd,193K,h_elements_surrounding_elements,1,cuda_time_step,815602836.88,70.1,27399,1209537529.55,70.1,22560,23.2,20226.69,5.51,16.45,0.3,0.22,0.3,7.43,7.43,585443971631.21,23.2,70.1,31.27,5.26,0.0,13.54,0.12,92.63,1,0.07,7.37,30.78,32.0,184.87,183.56,183.56,1493.1,477792,1503.76,481204,192,1008,22,0,0,0,193536,1.26,32,14,32,10,50.64,79.13,60,93.75,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
cfd,193K,h_normals,2,cuda_time_step,815602836.88,70.1,27399,1209537529.55,70.1,22560,23.2,20226.69,5.51,16.45,0.3,0.22,0.3,7.43,7.43,585443971631.21,23.2,70.1,31.27,5.26,0.0,13.54,0.12,92.63,1,0.07,7.37,30.78,32.0,184.87,183.56,183.56,1493.1,477792,1503.76,481204,192,1008,22,0,0,0,193536,1.26,32,14,32,10,50.64,79.13,60,93.75,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
cfd,193K,h_areas,0,cuda_compute_step_factor,856179775.28,50.58,18061,1262979868.91,50.58,14240,15.42,13193.25,20.06,13.75,1.09,0.8,1.09,27.35,27.35,443474157303.37,15.42,50.58,14.34,6.11,0.0,11.61,0.66,72.15,1,0.28,27.85,26.43,28.33,41.96,41.67,41.67,3582.88,1146521,3607.82,1154502,192,1008,20,0,0,0,193536,1.26,32,14,32,10,45.0,70.32,60,93.75,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
cfd,193K,h_elements_surrounding_elements,1,cuda_compute_step_factor,856179775.28,50.58,18061,1262979868.91,50.58,14240,15.42,13193.25,20.06,13.75,1.09,0.8,1.09,27.35,27.35,443474157303.37,15.42,50.58,14.34,6.11,0.0,11.61,0.66,72.15,1,0.28,27.85,26.43,28.33,41.96,41.67,41.67,3582.88,1146521,3607.82,1154502,192,1008,20,0,0,0,193536,1.26,32,14,32,10,45.0,70.32,60,93.75,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
cfd,193K,h_normals,2,cuda_compute_step_factor,856179775.28,50.58,18061,1262979868.91,50.58,14240,15.42,13193.25,20.06,13.75,1.09,0.8,1.09,27.35,27.35,443474157303.37,15.42,50.58,14.34,6.11,0.0,11.61,0.66,72.15,1,0.28,27.85,26.43,28.33,41.96,41.67,41.67,3582.88,1146521,3607.82,1154502,192,1008,20,0,0,0,193536,1.26,32,14,32,10,45.0,70.32,60,93.75,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
cfd,193K,h_areas,0,cuda_compute_flux,837023686.92,41.36,77091,1232776561.96,42.42,62144,42.42,67789.12,28.31,34.53,1.28,1.13,1.28,31.98,31.98,354505149330.59,42.42,41.36,74.59,6.96,24.07,6.45,0.5,68.12,1,0.32,31.88,27.38,28.54,20.28,20.22,20.22,21616.28,6917210,21681.57,6938101,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.73,40.21,30,46.88,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
cfd,193K,h_elements_surrounding_elements,1,cuda_compute_flux,837023686.92,41.36,77091,1232776561.96,42.42,62144,42.42,67789.12,28.31,34.53,1.28,1.13,1.28,31.98,31.98,354505149330.59,42.42,41.36,74.59,6.96,24.07,6.45,0.5,68.12,1,0.32,31.88,27.38,28.54,20.28,20.22,20.22,21616.28,6917210,21681.57,6938101,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.73,40.21,30,46.88,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
cfd,193K,h_normals,2,cuda_compute_flux,837023686.92,41.36,77091,1232776561.96,42.42,62144,42.42,67789.12,28.31,34.53,1.28,1.13,1.28,31.98,31.98,354505149330.59,42.42,41.36,74.59,6.96,24.07,6.45,0.5,68.12,1,0.32,31.88,27.38,28.54,20.28,20.22,20.22,21616.28,6917210,21681.57,6938101,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.73,40.21,30,46.88,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
cfd,193K,h_areas,0,cuda_time_step,840843023.26,69.93,27550,1246729651.16,69.93,22016,23.07,20567.41,5.48,16.17,0.29,0.22,0.29,7.31,7.31,602079941860.47,23.07,69.93,31.27,5.23,0.0,12.25,0.13,92.76,1,0.07,7.24,30.78,32.0,170.33,169.13,169.13,1493.1,477792,1503.62,481159,192,1008,22,0,0,0,193536,1.26,32,14,32,10,52.06,81.34,60,93.75,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
cfd,193K,h_elements_surrounding_elements,1,cuda_time_step,840843023.26,69.93,27550,1246729651.16,69.93,22016,23.07,20567.41,5.48,16.17,0.29,0.22,0.29,7.31,7.31,602079941860.47,23.07,69.93,31.27,5.23,0.0,12.25,0.13,92.76,1,0.07,7.24,30.78,32.0,170.33,169.13,169.13,1493.1,477792,1503.62,481159,192,1008,22,0,0,0,193536,1.26,32,14,32,10,52.06,81.34,60,93.75,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
cfd,193K,h_normals,2,cuda_time_step,840843023.26,69.93,27550,1246729651.16,69.93,22016,23.07,20567.41,5.48,16.17,0.29,0.22,0.29,7.31,7.31,602079941860.47,23.07,69.93,31.27,5.23,0.0,12.25,0.13,92.76,1,0.07,7.24,30.78,32.0,170.33,169.13,169.13,1493.1,477792,1503.62,481159,192,1008,22,0,0,0,193536,1.26,32,14,32,10,52.06,81.34,60,93.75,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
cfd,193K,h_areas,0,cuda_compute_flux,822745901.64,41.86,76123,1211871371.24,42.88,62464,42.88,67614.61,28.35,34.91,1.27,1.13,1.27,31.73,31.73,352700307377.05,42.88,41.86,75.42,7.01,23.63,6.59,0.51,68.06,1,0.32,31.94,27.66,28.83,20.68,20.62,20.62,21392.26,6845522,21451.7,6864545,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.89,40.46,30,46.88,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
cfd,193K,h_elements_surrounding_elements,1,cuda_compute_flux,822745901.64,41.86,76123,1211871371.24,42.88,62464,42.88,67614.61,28.35,34.91,1.27,1.13,1.27,31.73,31.73,352700307377.05,42.88,41.86,75.42,7.01,23.63,6.59,0.51,68.06,1,0.32,31.94,27.66,28.83,20.68,20.62,20.62,21392.26,6845522,21451.7,6864545,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.89,40.46,30,46.88,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
cfd,193K,h_normals,2,cuda_compute_flux,822745901.64,41.86,76123,1211871371.24,42.88,62464,42.88,67614.61,28.35,34.91,1.27,1.13,1.27,31.73,31.73,352700307377.05,42.88,41.86,75.42,7.01,23.63,6.59,0.51,68.06,1,0.32,31.94,27.66,28.83,20.68,20.62,20.62,21392.26,6845522,21451.7,6864545,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.89,40.46,30,46.88,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
cfd,193K,h_areas,0,cuda_time_step,819405099.15,69.62,27571,1215290073.18,69.62,22592,23.03,20279.69,5.48,16.4,0.29,0.22,0.3,7.42,7.42,584144475920.68,23.03,69.62,31.27,5.23,0.0,12.74,0.13,92.54,1,0.07,7.46,30.78,32.0,172.13,170.9,170.9,1493.1,477792,1503.81,481218,192,1008,22,0,0,0,193536,1.26,32,14,32,10,51.98,81.22,60,93.75,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
cfd,193K,h_elements_surrounding_elements,1,cuda_time_step,819405099.15,69.62,27571,1215290073.18,69.62,22592,23.03,20279.69,5.48,16.4,0.29,0.22,0.3,7.42,7.42,584144475920.68,23.03,69.62,31.27,5.23,0.0,12.74,0.13,92.54,1,0.07,7.46,30.78,32.0,172.13,170.9,170.9,1493.1,477792,1503.81,481218,192,1008,22,0,0,0,193536,1.26,32,14,32,10,51.98,81.22,60,93.75,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
cfd,193K,h_normals,2,cuda_time_step,819405099.15,69.62,27571,1215290073.18,69.62,22592,23.03,20279.69,5.48,16.4,0.29,0.22,0.3,7.42,7.42,584144475920.68,23.03,69.62,31.27,5.23,0.0,12.74,0.13,92.54,1,0.07,7.46,30.78,32.0,172.13,170.9,170.9,1493.1,477792,1503.81,481218,192,1008,22,0,0,0,193536,1.26,32,14,32,10,51.98,81.22,60,93.75,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
cfd,193K,h_areas,0,cuda_compute_flux,856160761.5,41.54,76813,1261578970.56,42.78,60512,42.78,67534.07,28.01,34.54,1.26,1.12,1.27,31.65,31.65,364183500793.23,42.78,41.54,74.84,6.94,23.68,6.66,0.51,67.64,1,0.32,32.36,27.75,28.93,20.62,20.57,20.57,21317.44,6821580,21375.42,6840134,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.91,40.48,30,46.88,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
cfd,193K,h_elements_surrounding_elements,1,cuda_compute_flux,856160761.5,41.54,76813,1261578970.56,42.78,60512,42.78,67534.07,28.01,34.54,1.26,1.12,1.27,31.65,31.65,364183500793.23,42.78,41.54,74.84,6.94,23.68,6.66,0.51,67.64,1,0.32,32.36,27.75,28.93,20.62,20.57,20.57,21317.44,6821580,21375.42,6840134,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.91,40.48,30,46.88,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
cfd,193K,h_normals,2,cuda_compute_flux,856160761.5,41.54,76813,1261578970.56,42.78,60512,42.78,67534.07,28.01,34.54,1.26,1.12,1.27,31.65,31.65,364183500793.23,42.78,41.54,74.84,6.94,23.68,6.66,0.51,67.64,1,0.32,32.36,27.75,28.93,20.62,20.57,20.57,21317.44,6821580,21375.42,6840134,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.91,40.48,30,46.88,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
cfd,193K,h_areas,0,cuda_time_step,854502196.19,69.02,27811,1267790690.58,69.02,21856,22.85,20108.25,5.43,16.54,0.3,0.22,0.3,7.48,7.48,603903367496.34,22.85,69.02,31.27,5.18,0.0,13.08,0.13,92.52,1,0.07,7.48,30.78,32.0,176.15,174.81,174.81,1493.1,477792,1504.51,481444,192,1008,22,0,0,0,193536,1.26,32,14,32,10,51.26,80.09,60,93.75,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
cfd,193K,h_elements_surrounding_elements,1,cuda_time_step,854502196.19,69.02,27811,1267790690.58,69.02,21856,22.85,20108.25,5.43,16.54,0.3,0.22,0.3,7.48,7.48,603903367496.34,22.85,69.02,31.27,5.18,0.0,13.08,0.13,92.52,1,0.07,7.48,30.78,32.0,176.15,174.81,174.81,1493.1,477792,1504.51,481444,192,1008,22,0,0,0,193536,1.26,32,14,32,10,51.26,80.09,60,93.75,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
cfd,193K,h_normals,2,cuda_time_step,854502196.19,69.02,27811,1267790690.58,69.02,21856,22.85,20108.25,5.43,16.54,0.3,0.22,0.3,7.48,7.48,603903367496.34,22.85,69.02,31.27,5.18,0.0,13.08,0.13,92.52,1,0.07,7.48,30.78,32.0,176.15,174.81,174.81,1493.1,477792,1504.51,481444,192,1008,22,0,0,0,193536,1.26,32,14,32,10,51.26,80.09,60,93.75,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
cfd,193K,h_areas,0,cuda_compute_step_factor,862938596.49,48.72,18668,1274933753.65,48.72,14592,14.9,13342.09,19.32,13.6,1.07,0.77,1.08,26.93,26.93,430486842105.26,14.9,48.72,14.34,5.9,0.0,11.43,0.61,72.81,1,0.27,27.19,26.54,28.43,42.33,42.04,42.04,3568.29,1141853,3592.94,1149742,192,1008,20,0,0,0,193536,1.26,32,14,32,10,45.2,70.63,60,93.75,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
cfd,193K,h_elements_surrounding_elements,1,cuda_compute_step_factor,862938596.49,48.72,18668,1274933753.65,48.72,14592,14.9,13342.09,19.32,13.6,1.07,0.77,1.08,26.93,26.93,430486842105.26,14.9,48.72,14.34,5.9,0.0,11.43,0.61,72.81,1,0.27,27.19,26.54,28.43,42.33,42.04,42.04,3568.29,1141853,3592.94,1149742,192,1008,20,0,0,0,193536,1.26,32,14,32,10,45.2,70.63,60,93.75,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
cfd,193K,h_normals,2,cuda_compute_step_factor,862938596.49,48.72,18668,1274933753.65,48.72,14592,14.9,13342.09,19.32,13.6,1.07,0.77,1.08,26.93,26.93,430486842105.26,14.9,48.72,14.34,5.9,0.0,11.43,0.61,72.81,1,0.27,27.19,26.54,28.43,42.33,42.04,42.04,3568.29,1141853,3592.94,1149742,192,1008,20,0,0,0,193536,1.26,32,14,32,10,45.2,70.63,60,93.75,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
cfd,193K,h_areas,0,cuda_compute_flux,868365180.47,41.04,77567,1278510372.43,42.36,60288,42.36,67478.19,28.03,34.92,1.28,1.12,1.28,32.01,32.01,364889065817.41,42.36,41.04,74.62,6.9,23.74,6.62,0.51,67.35,1,0.33,32.65,27.48,28.64,20.33,20.27,20.27,21535.68,6891419,21598.52,6911527,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.86,40.41,30,46.88,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
cfd,193K,h_elements_surrounding_elements,1,cuda_compute_flux,868365180.47,41.04,77567,1278510372.43,42.36,60288,42.36,67478.19,28.03,34.92,1.28,1.12,1.28,32.01,32.01,364889065817.41,42.36,41.04,74.62,6.9,23.74,6.62,0.51,67.35,1,0.33,32.65,27.48,28.64,20.33,20.27,20.27,21535.68,6891419,21598.52,6911527,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.86,40.41,30,46.88,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
cfd,193K,h_normals,2,cuda_compute_flux,868365180.47,41.04,77567,1278510372.43,42.36,60288,42.36,67478.19,28.03,34.92,1.28,1.12,1.28,32.01,32.01,364889065817.41,42.36,41.04,74.62,6.9,23.74,6.62,0.51,67.35,1,0.33,32.65,27.48,28.64,20.33,20.27,20.27,21535.68,6891419,21598.52,6911527,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.86,40.41,30,46.88,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
cfd,193K,h_areas,0,cuda_time_step,851608187.13,69.25,27762,1262084247.08,69.25,21888,22.89,20999.53,5.44,15.84,0.28,0.22,0.29,7.16,7.16,603932748538.01,22.89,69.25,31.27,5.2,0.0,12.7,0.13,92.61,1,0.07,7.39,30.78,32.0,172.95,171.74,171.74,1493.1,477792,1503.63,481162,192,1008,22,0,0,0,193536,1.26,32,14,32,10,51.67,80.73,60,93.75,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
cfd,193K,h_elements_surrounding_elements,1,cuda_time_step,851608187.13,69.25,27762,1262084247.08,69.25,21888,22.89,20999.53,5.44,15.84,0.28,0.22,0.29,7.16,7.16,603932748538.01,22.89,69.25,31.27,5.2,0.0,12.7,0.13,92.61,1,0.07,7.39,30.78,32.0,172.95,171.74,171.74,1493.1,477792,1503.63,481162,192,1008,22,0,0,0,193536,1.26,32,14,32,10,51.67,80.73,60,93.75,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
cfd,193K,h_normals,2,cuda_time_step,851608187.13,69.25,27762,1262084247.08,69.25,21888,22.89,20999.53,5.44,15.84,0.28,0.22,0.29,7.16,7.16,603932748538.01,22.89,69.25,31.27,5.2,0.0,12.7,0.13,92.61,1,0.07,7.39,30.78,32.0,172.95,171.74,171.74,1493.1,477792,1503.63,481162,192,1008,22,0,0,0,193536,1.26,32,14,32,10,51.67,80.73,60,93.75,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
cfd,193K,h_areas,0,cuda_compute_flux,845125786.16,41.69,76458,1244690666.49,43.05,61056,43.05,68158.18,28.06,34.5,1.25,1.12,1.25,31.28,31.28,360830712788.26,43.05,41.69,74.87,6.97,23.44,6.46,0.5,68.15,1,0.32,31.85,27.82,29.0,20.33,20.27,20.27,21262.65,6804048,21319.35,6822193,192,1008,58,0,0,0,193536,2.52,32,5,32,10,26.04,40.69,30,46.88,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
cfd,193K,h_elements_surrounding_elements,1,cuda_compute_flux,845125786.16,41.69,76458,1244690666.49,43.05,61056,43.05,68158.18,28.06,34.5,1.25,1.12,1.25,31.28,31.28,360830712788.26,43.05,41.69,74.87,6.97,23.44,6.46,0.5,68.15,1,0.32,31.85,27.82,29.0,20.33,20.27,20.27,21262.65,6804048,21319.35,6822193,192,1008,58,0,0,0,193536,2.52,32,5,32,10,26.04,40.69,30,46.88,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
cfd,193K,h_normals,2,cuda_compute_flux,845125786.16,41.69,76458,1244690666.49,43.05,61056,43.05,68158.18,28.06,34.5,1.25,1.12,1.25,31.28,31.28,360830712788.26,43.05,41.69,74.87,6.97,23.44,6.46,0.5,68.15,1,0.32,31.85,27.82,29.0,20.33,20.27,20.27,21262.65,6804048,21319.35,6822193,192,1008,58,0,0,0,193536,2.52,32,5,32,10,26.04,40.69,30,46.88,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
cfd,193K,h_areas,0,cuda_time_step,816500711.24,70.29,27384,1210681899.0,70.29,22496,23.27,20272.95,5.52,16.41,0.29,0.22,0.3,7.42,7.42,587729729729.73,23.27,70.29,31.27,5.28,0.0,12.91,0.13,92.51,1,0.07,7.49,30.78,32.0,173.67,172.47,172.47,1493.1,477792,1503.54,481132,192,1008,22,0,0,0,193536,1.26,32,14,32,10,50.15,78.36,60,93.75,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
cfd,193K,h_elements_surrounding_elements,1,cuda_time_step,816500711.24,70.29,27384,1210681899.0,70.29,22496,23.27,20272.95,5.52,16.41,0.29,0.22,0.3,7.42,7.42,587729729729.73,23.27,70.29,31.27,5.28,0.0,12.91,0.13,92.51,1,0.07,7.49,30.78,32.0,173.67,172.47,172.47,1493.1,477792,1503.54,481132,192,1008,22,0,0,0,193536,1.26,32,14,32,10,50.15,78.36,60,93.75,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
cfd,193K,h_normals,2,cuda_time_step,816500711.24,70.29,27384,1210681899.0,70.29,22496,23.27,20272.95,5.52,16.41,0.29,0.22,0.3,7.42,7.42,587729729729.73,23.27,70.29,31.27,5.28,0.0,12.91,0.13,92.51,1,0.07,7.49,30.78,32.0,173.67,172.47,172.47,1493.1,477792,1503.54,481132,192,1008,22,0,0,0,193536,1.26,32,14,32,10,50.15,78.36,60,93.75,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
cfd,193K,h_areas,0,cuda_compute_flux,850604944.77,41.59,76662,1253665833.77,42.78,60832,42.78,68539.89,27.89,34.44,1.24,1.11,1.24,31.03,31.03,362278800631.25,42.78,41.59,74.77,6.94,23.68,6.55,0.5,68.24,1,0.32,31.76,27.89,29.06,20.68,20.63,20.63,21210.05,6787215,21265.32,6804903,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.89,40.46,30,46.88,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
cfd,193K,h_elements_surrounding_elements,1,cuda_compute_flux,850604944.77,41.59,76662,1253665833.77,42.78,60832,42.78,68539.89,27.89,34.44,1.24,1.11,1.24,31.03,31.03,362278800631.25,42.78,41.59,74.77,6.94,23.68,6.55,0.5,68.24,1,0.32,31.76,27.89,29.06,20.68,20.63,20.63,21210.05,6787215,21265.32,6804903,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.89,40.46,30,46.88,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
cfd,193K,h_normals,2,cuda_compute_flux,850604944.77,41.59,76662,1253665833.77,42.78,60832,42.78,68539.89,27.89,34.44,1.24,1.11,1.24,31.03,31.03,362278800631.25,42.78,41.59,74.77,6.94,23.68,6.55,0.5,68.24,1,0.32,31.76,27.89,29.06,20.68,20.63,20.63,21210.05,6787215,21265.32,6804903,192,1008,58,0,0,0,193536,2.52,32,5,32,10,25.89,40.46,30,46.88,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
cfd,193K,h_areas,0,cuda_time_step,857857142.86,67.02,28667,1274836309.52,67.02,22400,22.16,20552.39,5.27,16.18,0.29,0.21,0.29,7.32,7.32,588735714285.71,22.16,67.02,31.27,5.03,0.0,12.72,0.13,92.66,1,0.07,7.34,30.78,32.0,174.61,173.37,173.37,1493.1,477792,1503.75,481200,192,1008,22,0,0,0,193536,1.26,32,14,32,10,50.35,78.67,60,93.75,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
cfd,193K,h_elements_surrounding_elements,1,cuda_time_step,857857142.86,67.02,28667,1274836309.52,67.02,22400,22.16,20552.39,5.27,16.18,0.29,0.21,0.29,7.32,7.32,588735714285.71,22.16,67.02,31.27,5.03,0.0,12.72,0.13,92.66,1,0.07,7.34,30.78,32.0,174.61,173.37,173.37,1493.1,477792,1503.75,481200,192,1008,22,0,0,0,193536,1.26,32,14,32,10,50.35,78.67,60,93.75,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
cfd,193K,h_normals,2,cuda_time_step,857857142.86,67.02,28667,1274836309.52,67.02,22400,22.16,20552.39,5.27,16.18,0.29,0.21,0.29,7.32,7.32,588735714285.71,22.16,67.02,31.27,5.03,0.0,12.72,0.13,92.66,1,0.07,7.34,30.78,32.0,174.61,173.37,173.37,1493.1,477792,1503.75,481200,192,1008,22,0,0,0,193536,1.26,32,14,32,10,50.35,78.67,60,93.75,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
cfd,193K,h_areas,0,cuda_compute_step_factor,827173913.04,50.63,18014,1218942481.88,50.63,14720,15.45,13079.05,19.84,13.87,1.08,0.79,1.09,27.21,27.21,428882608695.65,15.45,50.63,14.34,6.1,0.0,12.03,0.63,72.7,1,0.27,27.3,26.78,28.69,44.37,44.07,44.07,3534.49,1131038,3558.43,1138699,192,1008,20,0,0,0,193536,1.26,32,14,32,10,45.78,71.54,60,93.75,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
