Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_step_factor,751719056.97,59.24,18152,1109456859.86,59.24,16288,18.49,16023.02,31.4,13.62,1.4,1.24,1.42,35.41,35.41,456017681728.88,18.49,59.24,14.74,8.92,0.0,11.89,0.86,64.45,1,0.36,35.55,21.68,23.25,33.77,33.46,33.46,5622.97,1799351,5674.5,1815840,192,1212,20,0,0,0,232704,1.52,32,14,32,10,47.61,74.39,60,93.75,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_step_factor,751719056.97,59.24,18152,1109456859.86,59.24,16288,18.49,16023.02,31.4,13.62,1.4,1.24,1.42,35.41,35.41,456017681728.88,18.49,59.24,14.74,8.92,0.0,11.89,0.86,64.45,1,0.36,35.55,21.68,23.25,33.77,33.46,33.46,5622.97,1799351,5674.5,1815840,192,1212,20,0,0,0,232704,1.52,32,14,32,10,47.61,74.39,60,93.75,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_flux,874033651.66,41.82,91327,1292033784.3,41.82,70368,41.74,79723.29,34.85,34.0,1.58,1.39,1.59,39.74,39.74,374260118235.56,41.74,41.82,73.74,7.69,26.03,6.83,0.67,60.22,1,0.4,39.78,23.04,24.1,17.26,17.16,17.16,31491.95,10077425,31682.91,10138531,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.37,42.77,30,46.88,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_flux,874033651.66,41.82,91327,1292033784.3,41.82,70368,41.74,79723.29,34.85,34.0,1.58,1.39,1.59,39.74,39.74,374260118235.56,41.74,41.82,73.74,7.69,26.03,6.83,0.67,60.22,1,0.4,39.78,23.04,24.1,17.26,17.16,17.16,31491.95,10077425,31682.91,10138531,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.37,42.77,30,46.88,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_flux,874033651.66,41.82,91327,1292033784.3,41.82,70368,41.74,79723.29,34.85,34.0,1.58,1.39,1.59,39.74,39.74,374260118235.56,41.74,41.82,73.74,7.69,26.03,6.83,0.67,60.22,1,0.4,39.78,23.04,24.1,17.26,17.16,17.16,31491.95,10077425,31682.91,10138531,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.37,42.77,30,46.88,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_time_step,828389830.51,80.58,27974,1229975871.0,80.58,22656,27.35,23944.9,6.56,16.7,0.3,0.26,0.31,7.64,7.64,683525423728.81,27.35,80.58,31.33,6.2,0.0,12.37,0.13,92.35,1,0.08,7.65,30.8,32.0,162.76,161.81,161.81,1818.0,581760,1828.74,585197,192,1212,22,0,0,0,232704,1.52,32,14,32,10,50.4,78.75,60,93.75,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_time_step,828389830.51,80.58,27974,1229975871.0,80.58,22656,27.35,23944.9,6.56,16.7,0.3,0.26,0.31,7.64,7.64,683525423728.81,27.35,80.58,31.33,6.2,0.0,12.37,0.13,92.35,1,0.08,7.65,30.8,32.0,162.76,161.81,161.81,1818.0,581760,1828.74,585197,192,1212,22,0,0,0,232704,1.52,32,14,32,10,50.4,78.75,60,93.75,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_time_step,828389830.51,80.58,27974,1229975871.0,80.58,22656,27.35,23944.9,6.56,16.7,0.3,0.26,0.31,7.64,7.64,683525423728.81,27.35,80.58,31.33,6.2,0.0,12.37,0.13,92.35,1,0.08,7.65,30.8,32.0,162.76,161.81,161.81,1818.0,581760,1828.74,585197,192,1212,22,0,0,0,232704,1.52,32,14,32,10,50.4,78.75,60,93.75,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_flux,841965471.45,42.25,90319,1243991626.09,42.25,72288,42.21,79670.82,34.83,34.07,1.56,1.39,1.57,39.32,39.32,364306330234.62,42.21,42.25,73.42,7.59,26.26,6.83,0.67,60.37,1,0.4,39.63,23.25,24.31,17.34,17.24,17.24,31143.16,9965810,31323.46,10023507,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.21,42.51,30,46.88,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_flux,841965471.45,42.25,90319,1243991626.09,42.25,72288,42.21,79670.82,34.83,34.07,1.56,1.39,1.57,39.32,39.32,364306330234.62,42.21,42.25,73.42,7.59,26.26,6.83,0.67,60.37,1,0.4,39.63,23.25,24.31,17.34,17.24,17.24,31143.16,9965810,31323.46,10023507,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.21,42.51,30,46.88,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_flux,841965471.45,42.25,90319,1243991626.09,42.25,72288,42.21,79670.82,34.83,34.07,1.56,1.39,1.57,39.32,39.32,364306330234.62,42.21,42.25,73.42,7.59,26.26,6.83,0.67,60.37,1,0.4,39.63,23.25,24.31,17.34,17.24,17.24,31143.16,9965810,31323.46,10023507,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.21,42.51,30,46.88,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_time_step,843705799.15,79.4,28424,1252254243.28,79.4,22624,26.9,24097.79,6.45,16.6,0.3,0.26,0.3,7.59,7.59,686012729844.41,26.9,79.4,31.33,6.1,0.0,12.6,0.14,92.29,1,0.08,7.71,30.8,32.0,164.38,163.42,163.42,1818.0,581760,1828.7,585185,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.07,76.68,60,93.75,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_time_step,843705799.15,79.4,28424,1252254243.28,79.4,22624,26.9,24097.79,6.45,16.6,0.3,0.26,0.3,7.59,7.59,686012729844.41,26.9,79.4,31.33,6.1,0.0,12.6,0.14,92.29,1,0.08,7.71,30.8,32.0,164.38,163.42,163.42,1818.0,581760,1828.7,585185,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.07,76.68,60,93.75,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_time_step,843705799.15,79.4,28424,1252254243.28,79.4,22624,26.9,24097.79,6.45,16.6,0.3,0.26,0.3,7.59,7.59,686012729844.41,26.9,79.4,31.33,6.1,0.0,12.6,0.14,92.29,1,0.08,7.71,30.8,32.0,164.38,163.42,163.42,1818.0,581760,1828.7,585185,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.07,76.68,60,93.75,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_flux,854166666.67,41.98,90797,1262653131.52,42.0,71616,42.0,79218.29,34.1,34.27,1.55,1.36,1.56,38.93,38.93,367224307417.34,42.0,41.98,73.88,7.5,26.1,6.83,0.66,60.56,1,0.39,39.44,23.58,24.65,17.41,17.31,17.31,30666.44,9813262,30836.77,9867765,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.26,42.6,30,46.88,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_flux,854166666.67,41.98,90797,1262653131.52,42.0,71616,42.0,79218.29,34.1,34.27,1.55,1.36,1.56,38.93,38.93,367224307417.34,42.0,41.98,73.88,7.5,26.1,6.83,0.66,60.56,1,0.39,39.44,23.58,24.65,17.41,17.31,17.31,30666.44,9813262,30836.77,9867765,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.26,42.6,30,46.88,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_flux,854166666.67,41.98,90797,1262653131.52,42.0,71616,42.0,79218.29,34.1,34.27,1.55,1.36,1.56,38.93,38.93,367224307417.34,42.0,41.98,73.88,7.5,26.1,6.83,0.66,60.56,1,0.39,39.44,23.58,24.65,17.41,17.31,17.31,30666.44,9813262,30836.77,9867765,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.26,42.6,30,46.88,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_time_step,824229691.88,80.51,28070,1224177170.87,80.51,22848,27.27,24669.96,6.54,16.21,0.29,0.26,0.3,7.41,7.41,679494397759.1,27.27,80.51,31.33,6.17,0.0,12.38,0.13,92.35,1,0.08,7.65,30.8,32.0,162.66,161.7,161.7,1818.0,581760,1828.78,585209,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.04,76.63,60,93.75,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_time_step,824229691.88,80.51,28070,1224177170.87,80.51,22848,27.27,24669.96,6.54,16.21,0.29,0.26,0.3,7.41,7.41,679494397759.1,27.27,80.51,31.33,6.17,0.0,12.38,0.13,92.35,1,0.08,7.65,30.8,32.0,162.66,161.7,161.7,1818.0,581760,1828.78,585209,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.04,76.63,60,93.75,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_time_step,824229691.88,80.51,28070,1224177170.87,80.51,22848,27.27,24669.96,6.54,16.21,0.29,0.26,0.3,7.41,7.41,679494397759.1,27.27,80.51,31.33,6.17,0.0,12.38,0.13,92.35,1,0.08,7.65,30.8,32.0,162.66,161.7,161.7,1818.0,581760,1828.78,585209,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.04,76.63,60,93.75,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_step_factor,783095723.01,58.91,18215,1155040733.2,58.91,15712,18.39,15713.55,30.29,13.88,1.39,1.2,1.4,34.98,34.98,472401221995.93,18.39,58.91,14.74,8.43,0.0,11.97,0.86,64.67,1,0.35,35.33,22.29,23.88,34.18,33.88,33.88,5449.03,1743691,5497.25,1759119,192,1212,20,0,0,0,232704,1.52,32,14,32,10,47.6,74.38,60,93.75,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_step_factor,783095723.01,58.91,18215,1155040733.2,58.91,15712,18.39,15713.55,30.29,13.88,1.39,1.2,1.4,34.98,34.98,472401221995.93,18.39,58.91,14.74,8.43,0.0,11.97,0.86,64.67,1,0.35,35.33,22.29,23.88,34.18,33.88,33.88,5449.03,1743691,5497.25,1759119,192,1212,20,0,0,0,232704,1.52,32,14,32,10,47.6,74.38,60,93.75,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_step_factor,783095723.01,58.91,18215,1155040733.2,58.91,15712,18.39,15713.55,30.29,13.88,1.39,1.2,1.4,34.98,34.98,472401221995.93,18.39,58.91,14.74,8.43,0.0,11.97,0.86,64.67,1,0.35,35.33,22.29,23.88,34.18,33.88,33.88,5449.03,1743691,5497.25,1759119,192,1212,20,0,0,0,232704,1.52,32,14,32,10,47.6,74.38,60,93.75,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_flux,869940882.22,42.03,90905,1285726466.58,42.15,70368,42.15,79243.31,34.08,34.38,1.55,1.36,1.56,38.91,38.91,374412005457.03,42.15,42.03,73.17,7.5,26.24,6.82,0.65,61.12,1,0.39,38.88,23.59,24.66,17.65,17.55,17.55,30660.23,9811275,30830.96,9865907,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.26,42.59,30,46.88,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_flux,869940882.22,42.03,90905,1285726466.58,42.15,70368,42.15,79243.31,34.08,34.38,1.55,1.36,1.56,38.91,38.91,374412005457.03,42.15,42.03,73.17,7.5,26.24,6.82,0.65,61.12,1,0.39,38.88,23.59,24.66,17.65,17.55,17.55,30660.23,9811275,30830.96,9865907,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.26,42.59,30,46.88,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_flux,869940882.22,42.03,90905,1285726466.58,42.15,70368,42.15,79243.31,34.08,34.38,1.55,1.36,1.56,38.91,38.91,374412005457.03,42.15,42.03,73.17,7.5,26.24,6.82,0.65,61.12,1,0.39,38.88,23.59,24.66,17.65,17.55,17.55,30660.23,9811275,30830.96,9865907,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.26,42.59,30,46.88,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_time_step,814016172.51,78.35,28825,1209505559.3,78.35,23744,26.55,24801.5,6.37,16.13,0.29,0.25,0.29,7.37,7.37,653114555256.06,26.55,78.35,31.34,6.01,0.0,12.14,0.13,92.5,1,0.07,7.5,30.8,32.0,162.92,161.97,161.97,1818.0,581760,1828.72,585190,192,1212,22,0,0,0,232704,1.52,32,14,32,10,48.28,75.44,60,93.75,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_time_step,814016172.51,78.35,28825,1209505559.3,78.35,23744,26.55,24801.5,6.37,16.13,0.29,0.25,0.29,7.37,7.37,653114555256.06,26.55,78.35,31.34,6.01,0.0,12.14,0.13,92.5,1,0.07,7.5,30.8,32.0,162.92,161.97,161.97,1818.0,581760,1828.72,585190,192,1212,22,0,0,0,232704,1.52,32,14,32,10,48.28,75.44,60,93.75,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_time_step,814016172.51,78.35,28825,1209505559.3,78.35,23744,26.55,24801.5,6.37,16.13,0.29,0.25,0.29,7.37,7.37,653114555256.06,26.55,78.35,31.34,6.01,0.0,12.14,0.13,92.5,1,0.07,7.5,30.8,32.0,162.92,161.97,161.97,1818.0,581760,1828.72,585190,192,1212,22,0,0,0,232704,1.52,32,14,32,10,48.28,75.44,60,93.75,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_flux,871979553.9,42.84,89207,1289355347.74,42.84,68864,42.68,78220.05,34.18,34.65,1.54,1.36,1.55,38.8,38.8,382522769516.73,42.68,42.84,73.84,7.6,25.9,6.88,0.65,61.11,1,0.39,38.89,23.92,25.0,17.77,17.68,17.68,30185.84,9659468,30346.03,9710728,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.31,42.67,30,46.88,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_flux,871979553.9,42.84,89207,1289355347.74,42.84,68864,42.68,78220.05,34.18,34.65,1.54,1.36,1.55,38.8,38.8,382522769516.73,42.68,42.84,73.84,7.6,25.9,6.88,0.65,61.11,1,0.39,38.89,23.92,25.0,17.77,17.68,17.68,30185.84,9659468,30346.03,9710728,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.31,42.67,30,46.88,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_flux,871979553.9,42.84,89207,1289355347.74,42.84,68864,42.68,78220.05,34.18,34.65,1.54,1.36,1.55,38.8,38.8,382522769516.73,42.68,42.84,73.84,7.6,25.9,6.88,0.65,61.11,1,0.39,38.89,23.92,25.0,17.77,17.68,17.68,30185.84,9659468,30346.03,9710728,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.31,42.67,30,46.88,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_time_step,868267831.15,79.71,28457,1290362688.02,79.71,21984,26.92,24568.56,6.45,16.28,0.3,0.26,0.3,7.45,7.45,708743813682.68,26.92,79.71,31.33,6.09,0.0,12.35,0.13,92.4,1,0.08,7.6,30.8,32.0,163.61,162.59,162.59,1818.0,581760,1829.42,585414,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.05,76.64,60,93.75,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_time_step,868267831.15,79.71,28457,1290362688.02,79.71,21984,26.92,24568.56,6.45,16.28,0.3,0.26,0.3,7.45,7.45,708743813682.68,26.92,79.71,31.33,6.09,0.0,12.35,0.13,92.4,1,0.08,7.6,30.8,32.0,163.61,162.59,162.59,1818.0,581760,1829.42,585414,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.05,76.64,60,93.75,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_time_step,868267831.15,79.71,28457,1290362688.02,79.71,21984,26.92,24568.56,6.45,16.28,0.3,0.26,0.3,7.45,7.45,708743813682.68,26.92,79.71,31.33,6.09,0.0,12.35,0.13,92.4,1,0.08,7.6,30.8,32.0,163.61,162.59,162.59,1818.0,581760,1829.42,585414,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.05,76.64,60,93.75,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_flux,873669597.41,42.61,89709,1291657026.07,42.61,69152,42.43,79343.77,33.65,34.21,1.51,1.34,1.52,37.88,37.88,381187413234.61,42.43,42.61,73.97,7.53,26.39,6.9,0.65,61.14,1,0.39,38.86,24.13,25.21,17.85,17.76,17.76,29898.41,9567491,30052.8,9616895,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.2,42.5,30,46.88,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_flux,873669597.41,42.61,89709,1291657026.07,42.61,69152,42.43,79343.77,33.65,34.21,1.51,1.34,1.52,37.88,37.88,381187413234.61,42.43,42.61,73.97,7.53,26.39,6.9,0.65,61.14,1,0.39,38.86,24.13,25.21,17.85,17.76,17.76,29898.41,9567491,30052.8,9616895,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.2,42.5,30,46.88,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_flux,873669597.41,42.61,89709,1291657026.07,42.61,69152,42.43,79343.77,33.65,34.21,1.51,1.34,1.52,37.88,37.88,381187413234.61,42.43,42.61,73.97,7.53,26.39,6.9,0.65,61.14,1,0.39,38.86,24.13,25.21,17.85,17.76,17.76,29898.41,9567491,30052.8,9616895,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.2,42.5,30,46.88,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_time_step,836301369.86,78.06,29124,1243214897.26,78.06,23360,26.25,24171.26,6.3,16.55,0.3,0.25,0.3,7.57,7.57,668480821917.81,26.25,78.06,31.33,5.95,0.0,12.29,0.14,92.45,1,0.08,7.55,30.8,32.0,163.66,162.7,162.7,1818.0,581760,1828.72,585191,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.39,77.17,60,93.75,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_time_step,836301369.86,78.06,29124,1243214897.26,78.06,23360,26.25,24171.26,6.3,16.55,0.3,0.25,0.3,7.57,7.57,668480821917.81,26.25,78.06,31.33,5.95,0.0,12.29,0.14,92.45,1,0.08,7.55,30.8,32.0,163.66,162.7,162.7,1818.0,581760,1828.72,585191,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.39,77.17,60,93.75,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_time_step,836301369.86,78.06,29124,1243214897.26,78.06,23360,26.25,24171.26,6.3,16.55,0.3,0.25,0.3,7.57,7.57,668480821917.81,26.25,78.06,31.33,5.95,0.0,12.29,0.14,92.45,1,0.08,7.55,30.8,32.0,163.66,162.7,162.7,1818.0,581760,1828.72,585191,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.39,77.17,60,93.75,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_step_factor,791242362.53,58.37,18394,1166953071.96,58.37,15712,18.21,15946.48,29.08,13.68,1.33,1.15,1.34,33.43,33.43,472932790224.03,18.21,58.37,14.74,8.0,0.0,12.04,0.82,65.94,1,0.34,34.06,22.91,24.53,35.66,35.35,35.35,5284.2,1690944,5330.79,1705854,192,1212,20,0,0,0,232704,1.52,32,14,32,10,47.37,74.02,60,93.75,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_step_factor,791242362.53,58.37,18394,1166953071.96,58.37,15712,18.21,15946.48,29.08,13.68,1.33,1.15,1.34,33.43,33.43,472932790224.03,18.21,58.37,14.74,8.0,0.0,12.04,0.82,65.94,1,0.34,34.06,22.91,24.53,35.66,35.35,35.35,5284.2,1690944,5330.79,1705854,192,1212,20,0,0,0,232704,1.52,32,14,32,10,47.37,74.02,60,93.75,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_step_factor,791242362.53,58.37,18394,1166953071.96,58.37,15712,18.21,15946.48,29.08,13.68,1.33,1.15,1.34,33.43,33.43,472932790224.03,18.21,58.37,14.74,8.0,0.0,12.04,0.82,65.94,1,0.34,34.06,22.91,24.53,35.66,35.35,35.35,5284.2,1690944,5330.79,1705854,192,1212,20,0,0,0,232704,1.52,32,14,32,10,47.37,74.02,60,93.75,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_flux,866716867.47,43.0,88847,1280933831.48,43.0,69056,42.71,77934.6,33.92,34.85,1.53,1.35,1.54,38.5,38.5,381650602409.64,42.71,43.0,73.41,7.6,26.26,6.86,0.64,61.62,1,0.38,38.38,24.16,25.25,17.97,17.87,17.87,29850.53,9552171,30004.26,9601362,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.25,42.59,30,46.88,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_flux,866716867.47,43.0,88847,1280933831.48,43.0,69056,42.71,77934.6,33.92,34.85,1.53,1.35,1.54,38.5,38.5,381650602409.64,42.71,43.0,73.41,7.6,26.26,6.86,0.64,61.62,1,0.38,38.38,24.16,25.25,17.97,17.87,17.87,29850.53,9552171,30004.26,9601362,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.25,42.59,30,46.88,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_flux,866716867.47,43.0,88847,1280933831.48,43.0,69056,42.71,77934.6,33.92,34.85,1.53,1.35,1.54,38.5,38.5,381650602409.64,42.71,43.0,73.41,7.6,26.26,6.86,0.64,61.62,1,0.38,38.38,24.16,25.25,17.97,17.87,17.87,29850.53,9552171,30004.26,9601362,192,1212,60,0,0,0,232704,3.03,32,5,32,10,27.25,42.59,30,46.88,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_time_step,857740585.77,77.22,29331,1274392724.31,77.22,22944,26.08,24030.08,6.25,16.64,0.3,0.25,0.3,7.61,7.61,678280334728.03,26.08,77.22,31.33,5.91,0.0,12.31,0.14,92.4,1,0.08,7.6,30.8,32.0,162.87,161.9,161.9,1818.0,581760,1828.79,585212,192,1212,22,0,0,0,232704,1.52,32,14,32,10,50.18,78.41,60,93.75,111,0x7f0c92000000,0x7f0c920e3400,930816,5,52,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_time_step,857740585.77,77.22,29331,1274392724.31,77.22,22944,26.08,24030.08,6.25,16.64,0.3,0.25,0.3,7.61,7.61,678280334728.03,26.08,77.22,31.33,5.91,0.0,12.31,0.14,92.4,1,0.08,7.6,30.8,32.0,162.87,161.9,161.9,1818.0,581760,1828.79,585212,192,1212,22,0,0,0,232704,1.52,32,14,32,10,50.18,78.41,60,93.75,111,0x7f0c92200000,0x7f0c9258d000,3723264,20,26,3636.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_time_step,857740585.77,77.22,29331,1274392724.31,77.22,22944,26.08,24030.08,6.25,16.64,0.3,0.25,0.3,7.61,7.61,678280334728.03,26.08,77.22,31.33,5.91,0.0,12.31,0.14,92.4,1,0.08,7.6,30.8,32.0,162.87,161.9,161.9,1818.0,581760,1828.79,585212,192,1212,22,0,0,0,232704,1.52,32,14,32,10,50.18,78.41,60,93.75,111,0x7f0c92600000,0x7f0c930a7000,11169792,65,34,10908.0,0.0,0.0
