kernel,InputData,advise0,advise1,advise2,variant,TimePerc,Time,calls,AVG,MIN,MAX
cuda_compute_flux,097K,5,1,3,513,59.71,201.3688,6000,0.033561,0.029728,2.316199
cuda_compute_flux,097K,4,1,2,412,59.84,201.6644,6000,0.03361,0.030209,2.53747
cuda_compute_flux,097K,5,1,1,511,59.7,201.6862,6000,0.033614,0.029888,2.495877
cuda_compute_flux,097K,5,1,6,516,59.62,201.7167,6000,0.033619,0.030017,2.381412
cuda_compute_flux,097K,4,6,6,466,59.88,201.9726,6000,0.033662,0.029728,3.402589
cuda_compute_flux,097K,4,1,3,413,59.85,202.2225,6000,0.033703,0.029857,2.445157
cuda_compute_flux,097K,4,1,1,411,59.99,203.0239,6000,0.033837,0.030144,3.622357
cuda_compute_flux,097K,5,5,0,550,86.74,906.5284,6000,0.151088,0.147424,1.613881
cuda_compute_flux,097K,1,4,3,143,93.18,906.8458,6000,0.15114,0.148064,1.739675
cuda_compute_flux,097K,4,4,2,442,87.2,906.925,6000,0.15115399999999998,0.147743,1.994074
cuda_compute_flux,097K,0,4,3,43,93.75,907.4559,6000,0.15124200000000002,0.147647,1.948346
cuda_compute_flux,097K,3,4,0,340,93.17,907.6377,6000,0.151272,0.148064,0.15632
cuda_compute_flux,097K,6,4,3,643,93.18,907.7572,6000,0.151292,0.147839,1.7736919999999998
cuda_compute_flux,097K,6,4,0,640,92.72,907.8476,6000,0.151307,0.148319,0.156672
cuda_compute_flux,097K,4,4,3,443,87.16,907.977,6000,0.151329,0.14752,1.947419
cuda_compute_flux,097K,0,4,0,40,93.21,908.0883,6000,0.151348,0.148128,0.158495
cuda_compute_flux,097K,3,4,3,343,93.7,908.1963,6000,0.151366,0.148032,1.824089
cuda_compute_flux,097K,5,4,0,540,86.73,908.5089999999999,6000,0.151418,0.148127,0.15855999999999998
cuda_compute_flux,097K,2,4,0,240,93.17,908.6647,6000,0.151444,0.14819100000000002,0.159743
cuda_compute_flux,097K,0,4,1,41,93.76,908.6737,6000,0.151445,0.147776,2.177273
cuda_compute_flux,097K,2,5,2,252,93.74,908.9849,6000,0.151497,0.147872,3.014001
cuda_compute_flux,097K,5,5,2,552,87.18,909.1059,6000,0.151517,0.14796700000000002,3.286798
cuda_compute_flux,097K,6,4,1,641,93.19,909.2695,6000,0.151544,0.14819100000000002,1.714939
cuda_compute_flux,097K,3,4,1,341,93.71,909.3537,6000,0.151558,0.14784,1.643738
cuda_compute_flux,097K,1,5,0,150,92.59,909.5583,6000,0.151593,0.148159,1.516123
cuda_compute_flux,097K,4,4,0,440,86.84,909.6373,6000,0.151606,0.148096,0.15753599999999998
cuda_compute_flux,097K,4,4,6,446,87.15,909.6717,6000,0.151611,0.147775,1.896988
cuda_compute_flux,097K,5,4,3,543,87.09,909.7288,6000,0.151621,0.148096,1.874903
cuda_compute_flux,097K,1,4,1,141,93.22,909.9282,6000,0.15165399999999998,0.148256,1.70905
