kernel,InputData,advise0,advise1,advise2,advise3,advise4,advise5,variant,TimePerc,Time,calls,AVG,MIN,MAX
Kernel,graph1MW.6,4,5,3,6,0,0,453600,56.5,4.6073,12,0.383941,0.046783,1.678102
Kernel,graph1MW.6,4,5,4,0,0,0,454000,49.12,3.452075,12,0.287672,0.047135,1.355449
Kernel,graph1MW.6,4,5,4,1,0,0,454100,56.76,4.084233,12,0.340352,0.047647,1.3902
Kernel,graph1MW.6,4,5,4,2,0,0,454200,70.45,11.8935,12,0.991125,9.70E-03,3.262605
Kernel,graph1MW.6,4,5,4,3,0,0,454300,59.04,4.329768,12,0.360814,0.047391,1.561655
Kernel,graph1MW.6,4,5,4,4,0,0,454400,53.04,3.910249,12,0.325854,0.047039,1.629911
Kernel,graph1MW.6,4,5,4,5,0,0,454500,73.09,8.935919,12,0.744659,0.048096,2.726608
Kernel,graph1MW.6,4,5,4,6,0,0,454600,59.44,4.402855,12,0.366904,0.047552,1.592439
Kernel,graph1MW.6,4,5,5,0,0,0,455000,60.71,7.283928,12,0.606994,0.047296,2.877264
Kernel,graph1MW.6,4,5,5,1,0,0,455100,61.95,7.618836,12,0.634903,0.047327,2.570769
Kernel,graph1MW.6,4,5,5,2,0,0,455200,60.53,13.73083,12,1.144236,0.047104,3.884682
Kernel,graph1MW.6,4,5,5,3,0,0,455300,63.19,7.9092,12,0.6591,0.047712,2.07698
Kernel,graph1MW.6,4,5,5,4,0,0,455400,58.2,7.15231,12,0.596025,0.047328,2.527601
Kernel,graph1MW.6,4,5,5,5,0,0,455500,69.3,11.52291,12,0.960242,0.0488,3.643755
Kernel,graph1MW.6,4,5,5,6,0,0,455600,62.04,7.833909,12,0.652825,0.048864,2.967375
Kernel,graph1MW.6,4,5,6,0,0,0,456000,52.92,4.114535,12,0.342877,0.047359,1.731798
Kernel,graph1MW.6,4,5,6,1,0,0,456100,52.63,4.091241,12,0.340936,0.047328,1.483895
Kernel,graph1MW.6,4,5,6,2,0,0,456200,71.62,13.14607,12,1.095505,9.15E-03,3.649003
Kernel,graph1MW.6,4,5,6,3,0,0,456300,53.13,4.072808,12,0.3394,0.047648,1.580311
Kernel,graph1MW.6,4,5,6,4,0,0,456400,53.05,4.168519,12,0.347376,0.04752,1.612342
Kernel,graph1MW.6,4,5,6,5,0,0,456500,70.05,8.956427,12,0.746368,0.048415,2.732208
Kernel,graph1MW.6,4,5,6,6,0,0,456600,56.93,4.792099,12,0.399341,0.047391,1.722966
Kernel,graph1MW.6,4,6,0,0,0,0,460000,51.32,3.006896,12,0.250574,8.96E-03,1.78831
Kernel,graph1MW.6,4,6,0,1,0,0,460100,48.47,2.710191,12,0.225849,8.83E-03,0.887194
Kernel,graph1MW.6,4,6,0,2,0,0,460200,75.22,12.83132,12,1.069276,7.30E-03,4.076681
Kernel,graph1MW.6,4,6,0,3,0,0,460300,53.98,3.341419,12,0.278451,8.93E-03,1.380024
Kernel,graph1MW.6,4,6,0,4,0,0,460400,44.08,2.772595,12,0.231049,8.70E-03,1.587735
Kernel,graph1MW.6,4,6,0,5,0,0,460500,73.07,8.159412,12,0.679951,9.89E-03,2.635185
Kernel,graph1MW.6,4,6,0,6,0,0,460600,54.75,3.527532,12,0.293961,8.64E-03,1.687094
Kernel,graph1MW.6,4,6,1,0,0,0,461000,45.87,2.901072,12,0.241756,8.80E-03,1.594103
Kernel,graph1MW.6,4,6,1,1,0,0,461100,50.46,3.38427,12,0.282022,8.74E-03,1.621463
Kernel,graph1MW.6,4,6,1,2,0,0,461200,75.67,13.57634,12,1.131361,7.33E-03,3.740747
Kernel,graph1MW.6,4,6,1,3,0,0,461300,49.72,3.448622,12,0.287385,8.58E-03,1.536087
Kernel,graph1MW.6,4,6,1,4,0,0,461400,45.61,3.180527,12,0.265043,8.86E-03,1.72447
Kernel,graph1MW.6,4,6,1,5,0,0,461500,70.41,8.223983,12,0.685331,8.77E-03,2.635057
Kernel,graph1MW.6,4,6,1,6,0,0,461600,51.33,3.682794,12,0.306899,8.74E-03,1.668119
Kernel,graph1MW.6,4,6,2,0,0,0,462000,97.26,529.8227,12,44.15189,8.26E-03,260.8432
Kernel,graph1MW.6,4,6,2,1,0,0,462100,97.44,573.8499,12,47.82082,8.22E-03,306.056
Kernel,graph1MW.6,4,6,2,2,0,0,462200,91.74,582.3448,12,48.52873,8.19E-03,287.4544
Kernel,graph1MW.6,4,6,2,3,0,0,462300,97.17,538.6036,12,44.88363,8.16E-03,260.408
Kernel,graph1MW.6,4,6,2,4,0,0,462400,97.6,614.487,12,51.20725,8.16E-03,303.0784
Kernel,graph1MW.6,4,6,2,5,0,0,462500,97.55,611.6274,12,50.96895,8.38E-03,313.8106
Kernel,graph1MW.6,4,6,2,6,0,0,462600,97.05,527.9422,12,43.99518,8.35E-03,275.954
Kernel,graph1MW.6,4,6,3,0,0,0,463000,48.12,3.149485,12,0.262457,8.00E-03,1.73311
Kernel,graph1MW.6,4,6,3,1,0,0,463100,52.23,3.63726,12,0.303105,7.78E-03,1.623639
Kernel,graph1MW.6,4,6,3,2,0,0,463200,73.96,12.89116,12,1.074263,7.36E-03,3.235661
Kernel,graph1MW.6,4,6,3,3,0,0,463300,50.84,3.482984,12,0.290248,8.58E-03,1.421271
Kernel,graph1MW.6,4,6,3,4,0,0,463400,44.06,2.952688,12,0.246057,8.67E-03,1.533816
Kernel,graph1MW.6,4,6,3,5,0,0,463500,70.18,8.133681,12,0.677806,8.77E-03,2.634033
Kernel,graph1MW.6,4,6,3,6,0,0,463600,51.75,3.629546,12,0.302462,8.77E-03,1.432728
Kernel,graph1MW.6,4,6,4,0,0,0,464000,44.82,2.489744,12,0.207478,8.57E-03,1.452408
Kernel,graph1MW.6,4,6,4,1,0,0,464100,54.48,3.497448,12,0.291454,8.80E-03,1.551542
Kernel,graph1MW.6,4,6,4,2,0,0,464200,74.72,12.14719,12,1.012265,7.55E-03,3.417068
Kernel,graph1MW.6,4,6,4,3,0,0,464300,55.37,3.547436,12,0.295619,8.67E-03,1.630423
Kernel,graph1MW.6,4,6,4,4,0,0,464400,51,3.103598,12,0.258633,8.67E-03,1.47852
Kernel,graph1MW.6,4,6,4,5,0,0,464500,71.83,7.655029,12,0.637919,8.80E-03,2.634161
Kernel,graph1MW.6,4,6,4,6,0,0,464600,54.92,3.469388,12,0.289115,8.70E-03,1.366296
Kernel,graph1MW.6,4,6,5,0,0,0,465000,58.12,6.201596,12,0.516799,9.60E-03,2.553489
Kernel,graph1MW.6,4,6,5,1,0,0,465100,60.07,6.675257,12,0.556271,9.31E-03,2.598321
Kernel,graph1MW.6,4,6,5,2,0,0,465200,62.59,13.44837,12,1.120697,0.046496,3.63617
Kernel,graph1MW.6,4,6,5,3,0,0,465300,62.93,7.287895,12,0.607324,9.44E-03,3.158318
Kernel,graph1MW.6,4,6,5,4,0,0,465400,61.16,6.726487,12,0.56054,9.54E-03,2.855663
Kernel,graph1MW.6,4,6,5,5,0,0,465500,68.62,10.24167,12,0.853472,9.63E-03,3.556204
Kernel,graph1MW.6,4,6,5,6,0,0,465600,62.48,7.099512,12,0.591626,9.76E-03,2.889391
Kernel,graph1MW.6,4,6,6,0,0,0,466000,46.04,3.068364,12,0.255697,8.70E-03,1.734966
Kernel,graph1MW.6,4,6,6,1,0,0,466100,50.94,3.645355,12,0.303779,8.74E-03,1.70127
Kernel,graph1MW.6,4,6,6,2,0,0,466200,74.97,13.38411,12,1.115342,7.58E-03,3.775114
Kernel,graph1MW.6,4,6,6,3,0,0,466300,51.62,3.798024,12,0.316502,8.83E-03,1.853237
Kernel,graph1MW.6,4,6,6,4,0,0,466400,45.84,3.351627,12,0.279302,8.80E-03,1.852149
Kernel,graph1MW.6,4,6,6,5,0,0,466500,69.49,8.292335,12,0.691027,8.77E-03,2.636176
Kernel,graph1MW.6,4,6,6,6,0,0,466600,51.61,3.780521,12,0.315043,8.83E-03,1.702838
Kernel,graph1MW.6,5,0,0,0,0,0,500000,31.26,1.371097,12,0.114258,8.54E-03,0.255454
Kernel,graph1MW.6,5,0,0,1,0,0,500100,38.49,1.836278,12,0.153023,8.51E-03,0.393214
Kernel,graph1MW.6,5,0,0,2,0,0,500200,72.49,11.01376,12,0.917813,7.30E-03,2.490674
Kernel,graph1MW.6,5,0,0,3,0,0,500300,39.73,1.891315,12,0.157609,8.64E-03,0.414621
Kernel,graph1MW.6,5,0,0,4,0,0,500400,37.1,1.691512,12,0.140959,8.58E-03,0.317822
Kernel,graph1MW.6,5,0,0,5,0,0,500500,68.99,6.867096,12,0.572258,9.12E-03,2.842
Kernel,graph1MW.6,5,0,0,6,0,0,500600,41.71,2.074004,12,0.172833,8.58E-03,0.528317
Kernel,graph1MW.6,5,0,1,0,0,0,501000,31.8,1.548151,12,0.129012,8.61E-03,0.257823
Kernel,graph1MW.6,5,0,1,1,0,0,501100,34.17,1.775894,12,0.147991,8.64E-03,0.355742
Kernel,graph1MW.6,5,0,1,2,0,0,501200,75.15,14.03938,12,1.169947,7.58E-03,2.970927
Kernel,graph1MW.6,5,0,1,3,0,0,501300,39.72,2.150418,12,0.179201,8.70E-03,0.43587
Kernel,graph1MW.6,5,0,1,4,0,0,501400,35.01,1.836727,12,0.15306,8.61E-03,0.310142
Kernel,graph1MW.6,5,0,1,5,0,0,501500,66.21,7.042841,12,0.586903,8.86E-03,2.848592
Kernel,graph1MW.6,5,0,1,6,0,0,501600,39.59,2.203188,12,0.183599,8.74E-03,0.493406
Kernel,graph1MW.6,5,0,2,0,0,0,502000,97.51,650.4702,12,54.20585,8.03E-03,356.9407
Kernel,graph1MW.6,5,0,2,1,0,0,502100,97.5,682.7568,12,56.8964,8.06E-03,341.8045
Kernel,graph1MW.6,5,0,2,2,0,0,502200,92.34,665.847,12,55.48725,8.00E-03,326.2427
Kernel,graph1MW.6,5,0,2,3,0,0,502300,97.54,607.1944,12,50.59954,8.03E-03,305.1373
Kernel,graph1MW.6,5,0,2,4,0,0,502400,97.47,624.58,12,52.04833,8.13E-03,330.4216
Kernel,graph1MW.6,5,0,2,5,0,0,502500,97.62,639.5707,12,53.29756,8.32E-03,299.6255
Kernel,graph1MW.6,5,0,2,6,0,0,502600,97.3,644.934,12,53.7445,8.22E-03,311.8321
Kernel,graph1MW.6,5,0,3,0,0,0,503000,30.92,1.429815,12,0.119151,7.58E-03,0.246719
Kernel,graph1MW.6,5,0,3,1,0,0,503100,38.25,1.987923,12,0.16566,7.87E-03,0.38915
Kernel,graph1MW.6,5,0,3,2,0,0,503200,73.41,11.96073,12,0.996727,7.33E-03,2.555761
Kernel,graph1MW.6,5,0,3,3,0,0,503300,38.83,2.091669,12,0.174305,8.61E-03,0.39475
Kernel,graph1MW.6,5,0,3,4,0,0,503400,37.1,1.967861,12,0.163988,8.67E-03,0.345886
Kernel,graph1MW.6,5,0,3,5,0,0,503500,67.62,7.006613,12,0.583884,8.99E-03,2.840879
Kernel,graph1MW.6,5,0,3,6,0,0,503600,39.28,2.186034,12,0.182169,8.54E-03,0.435677
Kernel,graph1MW.6,5,0,4,0,0,0,504000,35.49,1.621943,12,0.135161,8.58E-03,0.301279
Kernel,graph1MW.6,5,0,4,1,0,0,504100,41.63,2.061331,12,0.171777,8.77E-03,0.593628
Kernel,graph1MW.6,5,0,4,2,0,0,504200,71.03,10.9401,12,0.911674,7.33E-03,2.427858
Kernel,graph1MW.6,5,0,4,3,0,0,504300,42.06,2.125588,12,0.177132,9.02E-03,0.556925
Kernel,graph1MW.6,5,0,4,4,0,0,504400,39.6,1.893077,12,0.157756,8.61E-03,0.311455
Kernel,graph1MW.6,5,0,4,5,0,0,504500,70.17,7.018358,12,0.584863,8.93E-03,2.843952
Kernel,graph1MW.6,5,0,4,6,0,0,504600,43.34,2.233841,12,0.186153,8.80E-03,0.725083
Kernel,graph1MW.6,5,0,5,0,0,0,505000,55.14,5.079109,12,0.423259,8.86E-03,2.081364
Kernel,graph1MW.6,5,0,5,1,0,0,505100,55.47,5.51283,12,0.459402,8.51E-03,2.110164
Kernel,graph1MW.6,5,0,5,2,0,0,505200,60.06,11.64588,12,0.97049,0.046496,2.193907
Kernel,graph1MW.6,5,0,5,3,0,0,505300,56.24,5.395935,12,0.449661,8.54E-03,2.027797
Kernel,graph1MW.6,5,0,5,4,0,0,505400,54.84,5.271428,12,0.439285,8.42E-03,2.117107
Kernel,graph1MW.6,5,0,5,5,0,0,505500,65.97,8.911085,12,0.74259,8.93E-03,3.642603
Kernel,graph1MW.6,5,0,5,6,0,0,505600,56.66,5.551201,12,0.4626,8.48E-03,2.100596
Kernel,graph1MW.6,5,0,6,0,0,0,506000,31.37,1.60543,12,0.133785,8.64E-03,0.280062
Kernel,graph1MW.6,5,0,6,1,0,0,506100,38.37,2.14335,12,0.178612,8.54E-03,0.448478
Kernel,graph1MW.6,5,0,6,2,0,0,506200,72.32,11.659,12,0.971583,7.36E-03,2.500465
Kernel,graph1MW.6,5,0,6,3,0,0,506300,38.4,2.184692,12,0.182057,8.51E-03,0.456253
Kernel,graph1MW.6,5,0,6,4,0,0,506400,36.19,1.982965,12,0.165247,8.64E-03,0.326718
Kernel,graph1MW.6,5,0,6,5,0,0,506500,66.31,7.039639,12,0.586636,8.83E-03,2.840944
Kernel,graph1MW.6,5,0,6,6,0,0,506600,39.84,2.235986,12,0.186332,8.64E-03,0.492509
Kernel,graph1MW.6,5,1,0,0,0,0,510000,40.31,1.927701,12,0.160641,8.64E-03,0.637149
Kernel,graph1MW.6,5,1,0,1,0,0,510100,42.08,2.067219,12,0.172268,8.67E-03,0.753148
Kernel,graph1MW.6,5,1,0,2,0,0,510200,71.58,13.55311,12,1.129425,7.36E-03,2.918735
Kernel,graph1MW.6,5,1,0,3,0,0,510300,45.58,2.421299,12,0.201774,8.77E-03,0.7479
Kernel,graph1MW.6,5,1,0,4,0,0,510400,42.27,2.110067,12,0.175838,8.64E-03,0.525181
Kernel,graph1MW.6,5,1,0,5,0,0,510500,71.49,7.520437,12,0.626703,9.38E-03,2.841583
Kernel,graph1MW.6,5,1,0,6,0,0,510600,48.4,2.708368,12,0.225697,8.64E-03,0.94697
Kernel,graph1MW.6,5,1,1,0,0,0,511000,41.97,2.102645,12,0.17522,8.58E-03,0.783996
Kernel,graph1MW.6,5,1,1,1,0,0,511100,47.51,2.537168,12,0.21143,8.48E-03,0.896955
Kernel,graph1MW.6,5,1,1,2,0,0,511200,68.88,10.91604,12,0.909669,7.33E-03,2.45349
Kernel,graph1MW.6,5,1,1,3,0,0,511300,47.56,2.642482,12,0.220206,8.67E-03,0.953563
Kernel,graph1MW.6,5,1,1,4,0,0,511400,44.01,2.249523,12,0.18746,8.61E-03,0.722683
Kernel,graph1MW.6,5,1,1,5,0,0,511500,71.43,7.616215,12,0.634684,8.93E-03,2.844368
Kernel,graph1MW.6,5,1,1,6,0,0,511600,49.2,2.774479,12,0.231206,9.28E-03,1.003002
Kernel,graph1MW.6,5,1,2,0,0,0,512000,96.96,619.8675,12,51.65562,8.06E-03,327.6204
Kernel,graph1MW.6,5,1,2,1,0,0,512100,97.31,620.7456,12,51.7288,8.54E-03,283.3781
Kernel,graph1MW.6,5,1,2,2,0,0,512200,91.61,605.3123,12,50.44269,8.13E-03,341.0942
Kernel,graph1MW.6,5,1,2,3,0,0,512300,96.94,618.1075,12,51.50896,8.26E-03,333.7384
Kernel,graph1MW.6,5,1,2,4,0,0,512400,97.15,680.0877,12,56.67398,8.19E-03,329.8797
Kernel,graph1MW.6,5,1,2,5,0,0,512500,97.53,738.5164,12,61.54303,8.45E-03,391.4458
Kernel,graph1MW.6,5,1,2,6,0,0,512600,97.49,712.5249,12,59.37708,8.00E-03,389.9165
Kernel,graph1MW.6,5,1,3,0,0,0,513000,39.17,2.170419,12,0.180868,7.71E-03,0.889403
Kernel,graph1MW.6,5,1,3,1,0,0,513100,44.34,2.642418,12,0.220201,7.68E-03,1.02873
Kernel,graph1MW.6,5,1,3,2,0,0,513200,71.16,12.53698,12,1.044748,7.58E-03,2.521458
Kernel,graph1MW.6,5,1,3,3,0,0,513300,45.71,2.831026,12,0.235918,8.64E-03,1.033594
Kernel,graph1MW.6,5,1,3,4,0,0,513400,43.2,2.53637,12,0.211364,8.58E-03,0.94281
Kernel,graph1MW.6,5,1,3,5,0,0,513500,68.84,7.771826,12,0.647652,8.83E-03,2.841743
Kernel,graph1MW.6,5,1,3,6,0,0,513600,46.02,2.852591,12,0.237715,8.90E-03,1.099994
Kernel,graph1MW.6,5,1,4,0,0,0,514000,41.21,2.029813,12,0.169151,8.61E-03,0.555037
Kernel,graph1MW.6,5,1,4,1,0,0,514100,47.34,2.635794,12,0.219649,8.61E-03,0.726428
Kernel,graph1MW.6,5,1,4,2,0,0,514200,71.11,11.65718,12,0.971431,7.33E-03,2.39589
Kernel,graph1MW.6,5,1,4,3,0,0,514300,47.75,2.638675,12,0.219889,8.54E-03,0.696956
Kernel,graph1MW.6,5,1,4,4,0,0,514400,45.26,2.394164,12,0.199513,8.48E-03,0.542301
Kernel,graph1MW.6,5,1,4,5,0,0,514500,71.6,7.538389,12,0.628199,8.90E-03,2.841968
Kernel,graph1MW.6,5,1,4,6,0,0,514600,49.32,2.780434,12,0.231702,8.61E-03,0.750908
Kernel,graph1MW.6,5,1,5,0,0,0,515000,56.39,5.733501,12,0.477791,8.99E-03,2.055861
Kernel,graph1MW.6,5,1,5,1,0,0,515100,58.56,6.155386,12,0.512948,9.09E-03,2.060724
Kernel,graph1MW.6,5,1,5,2,0,0,515200,60.11,12.84153,12,1.070127,0.047519,2.250803
Kernel,graph1MW.6,5,1,5,3,0,0,515300,58.34,6.233246,12,0.519437,9.06E-03,2.07538
Kernel,graph1MW.6,5,1,5,4,0,0,515400,56.19,5.63459,12,0.469549,9.18E-03,2.007924
Kernel,graph1MW.6,5,1,5,5,0,0,515500,67.32,9.527626,12,0.793968,0.010304,3.626923
Kernel,graph1MW.6,5,1,5,6,0,0,515600,59.62,6.308187,12,0.525682,8.96E-03,2.060949
Kernel,graph1MW.6,5,1,6,0,0,0,516000,40.18,2.329748,12,0.194145,8.58E-03,0.971162
Kernel,graph1MW.6,5,1,6,1,0,0,516100,45.52,2.898702,12,0.241558,8.70E-03,1.152281
Kernel,graph1MW.6,5,1,6,2,0,0,516200,70.15,12.23833,12,1.01986,7.62E-03,2.494993
Kernel,graph1MW.6,5,1,6,3,0,0,516300,45.65,2.861266,12,0.238438,8.51E-03,1.12569
Kernel,graph1MW.6,5,1,6,4,0,0,516400,43.74,2.714258,12,0.226188,8.48E-03,0.95641
Kernel,graph1MW.6,5,1,6,5,0,0,516500,68.72,7.75733,12,0.646444,8.90E-03,2.843343
Kernel,graph1MW.6,5,1,6,6,0,0,516600,46.33,2.930927,12,0.244243,8.64E-03,1.138105
Kernel,graph1MW.6,5,2,0,0,0,0,520000,50.27,12.58447,12,1.048705,7.46E-03,2.627152
Kernel,graph1MW.6,5,2,0,1,0,0,520100,47.38,11.97353,12,0.997794,7.46E-03,2.395635
Kernel,graph1MW.6,5,2,0,2,0,0,520200,76.87,45.52169,12,3.793474,7.46E-03,10.61959
Kernel,graph1MW.6,5,2,0,3,0,0,520300,48.67,11.73104,12,0.977586,7.49E-03,2.849071
Kernel,graph1MW.6,5,2,0,4,0,0,520400,46.85,11.95846,12,0.996538,7.49E-03,2.739057
Kernel,graph1MW.6,5,2,0,5,0,0,520500,51.75,14.30584,12,1.192153,0.081952,4.196488
Kernel,graph1MW.6,5,2,0,6,0,0,520600,48.5,11.61366,12,0.967805,7.52E-03,2.841424
Kernel,graph1MW.6,5,2,1,0,0,0,521000,47.55,14.86475,12,1.238729,0.082719,3.438765
Kernel,graph1MW.6,5,2,1,1,0,0,521100,45.89,13.95346,12,1.162788,7.68E-03,2.92904
Kernel,graph1MW.6,5,2,1,2,0,0,521200,62.32,28.31489,12,2.359574,7.65E-03,5.704162
Kernel,graph1MW.6,5,2,1,3,0,0,521300,47.67,16.01822,12,1.334851,0.082688,4.754759
Kernel,graph1MW.6,5,2,1,4,0,0,521400,46.95,15.10546,12,1.258788,0.059232,3.494702
Kernel,graph1MW.6,5,2,1,5,0,0,521500,54.04,19.34719,12,1.612266,0.079488,5.820289
Kernel,graph1MW.6,5,2,1,6,0,0,521600,49.11,15.99665,12,1.333054,0.0576,4.650887
Kernel,graph1MW.6,5,2,2,0,0,0,522000,91.54,608.7299,12,50.72749,0.042208,308.6247
Kernel,graph1MW.6,5,2,2,1,0,0,522100,93.75,740.1324,12,61.6777,0.049984,407.9528
Kernel,graph1MW.6,5,2,2,2,0,0,522200,88.42,638.1823,12,53.18186,0.062751,326.0766
Kernel,graph1MW.6,5,2,2,3,0,0,522300,93.32,772.5976,12,64.38313,0.040832,391.8804
Kernel,graph1MW.6,5,2,2,4,0,0,522400,93.23,727.5215,12,60.62679,0.051104,355.2022
Kernel,graph1MW.6,5,2,2,5,0,0,522500,93.56,777.4794,12,64.78995,0.074688,395.5014
Kernel,graph1MW.6,5,2,2,6,0,0,522600,93.65,753.9982,12,62.83318,0.078592,393.6585
Kernel,graph1MW.6,5,2,3,0,0,0,523000,52.86,13.53845,12,1.128204,6.75E-03,2.807696
Kernel,graph1MW.6,5,2,3,1,0,0,523100,45.11,10.97098,12,0.914248,0.073407,2.093524
Kernel,graph1MW.6,5,2,3,2,0,0,523200,67.24,27.36685,12,2.28057,7.74E-03,7.085687
Kernel,graph1MW.6,5,2,3,3,0,0,523300,47.18,12.36844,12,1.030703,7.65E-03,2.675601
Kernel,graph1MW.6,5,2,3,4,0,0,523400,48.23,12.2574,12,1.02145,7.65E-03,2.462417
Kernel,graph1MW.6,5,2,3,5,0,0,523500,49.64,15.32477,12,1.277064,0.059295,4.49031
Kernel,graph1MW.6,5,2,3,6,0,0,523600,48.82,12.6031,12,1.050257,7.30E-03,2.81112
Kernel,graph1MW.6,5,2,4,0,0,0,524000,49.11,12.29702,12,1.024751,7.71E-03,2.897039
Kernel,graph1MW.6,5,2,4,1,0,0,524100,46.7,11.46256,12,0.955213,7.65E-03,2.328594
Kernel,graph1MW.6,5,2,4,2,0,0,524200,67.02,26.1753,12,2.181275,7.65E-03,6.17766
Kernel,graph1MW.6,5,2,4,3,0,0,524300,46.19,11.74569,12,0.978807,7.68E-03,2.625681
Kernel,graph1MW.6,5,2,4,4,0,0,524400,49.09,12.67804,12,1.056503,7.33E-03,2.918287
Kernel,graph1MW.6,5,2,4,5,0,0,524500,50.6,14.30168,12,1.191806,0.060063,4.166856
Kernel,graph1MW.6,5,2,4,6,0,0,524600,45.14,11.32003,12,0.943335,7.68E-03,2.377778
Kernel,graph1MW.6,5,2,5,0,0,0,525000,49.17,14.8529,12,1.237741,0.045408,2.732688
Kernel,graph1MW.6,5,2,5,1,0,0,525100,46.91,14.60036,12,1.216696,8.93E-03,4.155335
Kernel,graph1MW.6,5,2,5,2,0,0,525200,61.38,26.43703,12,2.203085,0.04576,6.275004
Kernel,graph1MW.6,5,2,5,3,0,0,525300,46.47,13.56792,12,1.13066,0.04544,2.547314
Kernel,graph1MW.6,5,2,5,4,0,0,525400,46.35,14.02657,12,1.168881,0.060831,4.109832
Kernel,graph1MW.6,5,2,5,5,0,0,525500,50.9,17.36335,12,1.446946,0.050144,5.337633
Kernel,graph1MW.6,5,2,5,6,0,0,525600,45.9,13.53787,12,1.128156,0.045856,2.525426
Kernel,graph1MW.6,5,2,6,0,0,0,526000,46.24,11.39792,12,0.949826,7.71E-03,2.177619
Kernel,graph1MW.6,5,2,6,1,0,0,526100,47.87,12.74918,12,1.062431,7.68E-03,2.610386
Kernel,graph1MW.6,5,2,6,2,0,0,526200,65.11,24.93964,12,2.078303,7.71E-03,6.234111
Kernel,graph1MW.6,5,2,6,3,0,0,526300,45.09,11.32413,12,0.943677,7.65E-03,2.093909
Kernel,graph1MW.6,5,2,6,4,0,0,526400,50.03,13.29142,12,1.107618,7.55E-03,2.852336
Kernel,graph1MW.6,5,2,6,5,0,0,526500,51.89,15.37547,12,1.281289,0.081888,4.644775
Kernel,graph1MW.6,5,2,6,6,0,0,526600,47.6,12.37539,12,1.031282,7.65E-03,2.56805
Kernel,graph1MW.6,5,3,0,0,0,0,530000,38.93,1.832821,12,0.152735,8.51E-03,0.540925
Kernel,graph1MW.6,5,3,0,1,0,0,530100,45.03,2.335985,12,0.194665,8.77E-03,0.734972
Kernel,graph1MW.6,5,3,0,2,0,0,530200,69.79,10.94631,12,0.912192,7.33E-03,2.290195
Kernel,graph1MW.6,5,3,0,3,0,0,530300,44.32,2.280373,12,0.190031,8.58E-03,0.640637
Kernel,graph1MW.6,5,3,0,4,0,0,530400,42.67,2.20639,12,0.183865,8.67E-03,0.627421
Kernel,graph1MW.6,5,3,0,5,0,0,530500,71.15,7.395672,12,0.616306,9.57E-03,2.836433
Kernel,graph1MW.6,5,3,0,6,0,0,530600,48.75,2.728242,12,0.227353,8.54E-03,0.985787
Kernel,graph1MW.6,5,3,1,0,0,0,531000,36.66,2.041525,12,0.170127,8.67E-03,0.731932
Kernel,graph1MW.6,5,3,1,1,0,0,531100,43.77,2.566354,12,0.213862,8.51E-03,0.901723
Kernel,graph1MW.6,5,3,1,2,0,0,531200,70.53,12.07315,12,1.006095,7.33E-03,2.465427
Kernel,graph1MW.6,5,3,1,3,0,0,531300,43.46,2.674227,12,0.222852,8.61E-03,0.921243
Kernel,graph1MW.6,5,3,1,4,0,0,531400,42.23,2.492404,12,0.2077,8.51E-03,0.78038
Kernel,graph1MW.6,5,3,1,5,0,0,531500,68.42,7.587254,12,0.632271,8.90E-03,2.8396
Kernel,graph1MW.6,5,3,1,6,0,0,531600,44.16,2.730737,12,0.227561,8.64E-03,0.955515
Kernel,graph1MW.6,5,3,2,0,0,0,532000,96.62,511.3059,12,42.60882,8.00E-03,252.6618
Kernel,graph1MW.6,5,3,2,1,0,0,532100,96.8,539.4831,12,44.95693,8.10E-03,258.9357
Kernel,graph1MW.6,5,3,2,2,0,0,532200,91.18,561.6924,12,46.8077,8.19E-03,297.1692
Kernel,graph1MW.6,5,3,2,3,0,0,532300,97.14,584.6007,12,48.71673,8.45E-03,322.9466
Kernel,graph1MW.6,5,3,2,4,0,0,532400,97.41,590.2132,12,49.18444,7.97E-03,303.1229
Kernel,graph1MW.6,5,3,2,5,0,0,532500,97.43,588.3662,12,49.03052,8.32E-03,303.557
Kernel,graph1MW.6,5,3,2,6,0,0,532600,97.21,546.9464,12,45.57887,8.26E-03,299.9592
Kernel,graph1MW.6,5,3,3,0,0,0,533000,39.34,2.115091,12,0.176257,7.74E-03,0.819804
Kernel,graph1MW.6,5,3,3,1,0,0,533100,43.66,2.498833,12,0.208236,7.65E-03,0.924986
Kernel,graph1MW.6,5,3,3,2,0,0,533200,68.83,11.46272,12,0.955226,7.55E-03,2.117621
Kernel,graph1MW.6,5,3,3,3,0,0,533300,43.82,2.671857,12,0.222654,8.61E-03,0.921211
Kernel,graph1MW.6,5,3,3,4,0,0,533400,41.3,2.463731,12,0.20531,8.61E-03,0.821787
Kernel,graph1MW.6,5,3,3,5,0,0,533500,68.51,7.651317,12,0.637609,8.93E-03,2.844176
Kernel,graph1MW.6,5,3,3,6,0,0,533600,45.75,2.887279,12,0.240606,8.58E-03,1.048602
Kernel,graph1MW.6,5,3,4,0,0,0,534000,41.58,2.134833,12,0.177902,8.58E-03,0.627292
Kernel,graph1MW.6,5,3,4,1,0,0,534100,47.5,2.621618,12,0.218468,8.61E-03,0.78278
Kernel,graph1MW.6,5,3,4,2,0,0,534200,69.14,11.3001,12,0.941674,7.36E-03,2.385555
Kernel,graph1MW.6,5,3,4,3,0,0,534300,47.8,2.729873,12,0.227489,8.58E-03,0.778396
