@relation IBM_2688-weka.filters.unsupervised.instance.RemovePercentage-P40.0-V

@attribute Benchmark {gaussian,bfs,cfd,hotspot}
@attribute InputData string
@attribute Data {a,b,m,h_graph_nodes,h_graph_mask,h_updating_graph_mask,h_graph_visited,h_areas,h_elements_surrounding_elements,h_normals,calculate_temp}
@attribute DataID string
@attribute Kernel {Fan2,Fan1,Kernel2,Kernel,cuda_compute_step_factor,cuda_compute_flux,cuda_time_step,0,1}
@attribute 'Memory Frequency' numeric
@attribute 'SOL FB' numeric
@attribute 'Elapsed Cycles' numeric
@attribute 'SM Frequency' numeric
@attribute 'Memory [\%]' numeric
@attribute Duration numeric
@attribute 'SOL L2' numeric
@attribute 'SM Active Cycles' numeric
@attribute 'SM [\%]' numeric
@attribute 'SOL TEX' numeric
@attribute 'Executed Ipc Active' numeric
@attribute 'Executed Ipc Elapsed' numeric
@attribute 'Issued Ipc Active' numeric
@attribute 'Issue Slots Busy' numeric
@attribute 'SM Busy' numeric
@attribute 'Memory Throughput' numeric
@attribute 'Mem Busy' numeric
@attribute 'Max Bandwidth' numeric
@attribute 'L2 Hit Rate' numeric
@attribute 'Mem Pipes Busy' numeric
@attribute 'L1 Hit Rate' numeric
@attribute 'Active Warps Per Scheduler' numeric
@attribute 'Eligible Warps Per Scheduler' numeric
@attribute 'No Eligible' numeric
@attribute 'Instructions Per Active Issue Slot' numeric
@attribute 'Issued Warp Per Scheduler' numeric
@attribute 'One or More Eligible' numeric
@attribute 'Avg. Not Predicated Off Threads Per Warp' numeric
@attribute 'Avg. Active Threads Per Warp' numeric
@attribute 'Warp Cycles Per Executed Instruction' numeric
@attribute 'Warp Cycles Per Issued Instruction' numeric
@attribute 'Warp Cycles Per Issue Active' numeric
@attribute 'Avg. Executed Instructions Per Scheduler' numeric
@attribute 'Executed Instructions' numeric
@attribute 'Avg. Issued Instructions Per Scheduler' numeric
@attribute 'Issued Instructions' numeric
@attribute 'Block Size' numeric
@attribute 'Grid Size' numeric
@attribute 'Registers Per Thread' numeric
@attribute 'Shared Memory Configuration Size' numeric
@attribute 'Dynamic Shared Memory Per Block' numeric
@attribute 'Static Shared Memory Per Block' numeric
@attribute Threads numeric
@attribute 'Waves Per SM' numeric
@attribute 'Block Limit SM' numeric
@attribute 'Block Limit Registers' numeric
@attribute 'Block Limit Shared Mem' numeric
@attribute 'Block Limit Warps' numeric
@attribute 'Achieved Active Warps Per SM' numeric
@attribute 'Achieved Occupancy' numeric
@attribute 'Theoretical Active Warps per SM' numeric
@attribute 'Theoretical Occupancy' numeric
@attribute variant numeric
@attribute BeginAddr {0x200060000000,0x200060400000,0x200060600000,0x20006000c400,0x20006000c600,0x200060010000,0x200060010200,0x200060014400,0x200060014800,0x200060000400,0x200060000600,0x200060019000,0x200060019400,0x20006001e400,0x20006001e800,0x200060024000,0x200060024400,0x20006002a400,0x20006002a800,0x200060031000,0x200060031400,0x200060038400,0x200060038800,0x200060040000,0x200060040400,0x200060048400,0x200060048a00,0x200060051000,0x200060051600,0x20006005a400,0x20006005aa00,0x200060001000,0x200060001200,0x200060064000,0x200060064600,0x20006006e400,0x20006006ea00,0x200060079000,0x200060079600,0x200060084400,0x200060084a00,0x200060090000,0x200060090600,0x20006009c400,0x20006009cc00,0x2000600a9000,0x2000600a9800,0x2000600b6400,0x2000600b6c00,0x2000600c4000,0x2000600c4800,0x2000600d2400,0x2000600d2c00,0x200060002400,0x200060002600,0x2000600e1000,0x2000600e1800,0x2000600f0400,0x2000600f0c00,0x200060100000,0x200060200000,0x200060110400,0x200060121000,0x200060132400,0x200060144000,0x200060156400,0x200060169000,0x20006017c400,0x200060004000,0x200060004200,0x200060190000,0x2000601a4400,0x2000601b9000,0x2000601ce400,0x2000601e4000,0x2000601fa400,0x200060006400,0x200060006600,0x200060009000,0x200060009200,0x200060000200,0x200060800000,0x2000608f4400,0x200060a00000,0x200060008000,0x20006000a000,0x200060080000,0x2000600a0000,0x20006005ee00,0x200061000000,0x200064000000,0x200070000000}
@attribute EndAddr {0x2000603e0400,0x200060400fc0,0x2000609e0400,0x200060400000,0x200060401000,0x200060a00000,0x20006000c400,0x20006000c5c0,0x200060018a00,0x200060010000,0x200060010200,0x200060020200,0x200060014400,0x200060014640,0x200060028c00,0x200060000400,0x200060000440,0x200060000a00,0x200060019000,0x200060019280,0x200060032400,0x20006001e400,0x20006001e6c0,0x20006003cc00,0x200060024000,0x200060024300,0x200060048400,0x20006002a400,0x20006002a740,0x200060054c00,0x200060031000,0x200060031380,0x200060062400,0x200060038400,0x2000600387c0,0x200060070c00,0x200060040000,0x200060040400,0x200060080400,0x200060048840,0x200060090e00,0x200060051000,0x200060051480,0x2000600a2600,0x20006005a400,0x20006005a8c0,0x2000600b4e00,0x200060001000,0x200060001080,0x200060002200,0x200060064000,0x200060064500,0x2000600c8600,0x20006006e400,0x20006006e940,0x2000600dce00,0x200060079000,0x200060079580,0x2000600f2600,0x200060084400,0x2000600849c0,0x200060108e00,0x200060090000,0x200060090600,0x200060120600,0x20006009c400,0x20006009ca40,0x200060139000,0x2000600a9000,0x2000600a9680,0x200060152800,0x2000600b6400,0x2000600b6ac0,0x20006016d000,0x2000600c4000,0x2000600c4700,0x200060188800,0x2000600d2400,0x2000600d2b40,0x2000601a5000,0x200060002400,0x2000600024c0,0x200060004a00,0x2000600e1000,0x2000600e1780,0x2000601c2800,0x2000600f0400,0x2000600f0bc0,0x2000601e1000,0x200060100000,0x200060100800,0x200060300000,0x200060110400,0x200060110c40,0x200060310400,0x200060121000,0x200060121880,0x200060321000,0x200060132400,0x200060132cc0,0x200060332400,0x200060144000,0x200060144900,0x200060344000,0x200060156400,0x200060156d40,0x200060356400,0x200060169000,0x200060169980,0x200060369000,0x20006017c400,0x20006017cdc0,0x20006037c400,0x200060004000,0x200060004100,0x200060008200,0x200060190000,0x200060190a00,0x200060390000,0x2000601a4400,0x2000601a4e40,0x2000603a4400,0x2000601b9000,0x2000601b9a80,0x2000603b9000,0x2000601ce400,0x2000601ceec0,0x2000603ce400,0x2000601e4000,0x2000601e4b00,0x2000603e4000,0x2000601fa400,0x2000601faf40,0x2000603fa400,0x200060211000,0x200060400b80,0x200060811000,0x200060228400,0x200060400bc0,0x200060828400,0x200060240000,0x200060400c00,0x200060840000,0x200060258400,0x200060400c40,0x200060858400,0x200060006400,0x200060006540,0x20006000ca00,0x200060271000,0x200060400c80,0x200060871000,0x20006028a400,0x200060400cc0,0x20006088a400,0x2000602a4000,0x200060400d00,0x2000608a4000,0x2000602be400,0x200060400d40,0x2000608be400,0x2000602d9000,0x200060400d80,0x2000608d9000,0x2000602f4400,0x200060400dc0,0x2000608f4400,0x200060310000,0x200060400e00,0x200060910000,0x20006032c400,0x200060400e40,0x20006092c400,0x200060349000,0x200060400e80,0x200060949000,0x200060366400,0x200060400ec0,0x200060966400,0x200060009000,0x200060009180,0x200060012200,0x200060384000,0x200060400f00,0x200060984000,0x2000603a2400,0x200060400f40,0x2000609a2400,0x2000603c1000,0x200060400f80,0x2000609c1000,0x200060000024,0x20006000020c,0x200060000424,0x200060000040,0x200060000210,0x2000607a1200,0x2000608f4240,0x2000609e8640,0x200060af4240,0x200060008000,0x20006000a000,0x20006000b000,0x200060080000,0x2000600a0000,0x2000600b0000,0x20006005ee00,0x2000601da600,0x200060672800,0x2000600bd000,0x2000604f4000,0x200060edc000,0x2000600e3400,0x20006058d000,0x2000610a7000,0x200060020000,0x200060200000,0x200060800000,0x200061000000,0x200062000000,0x200064000000,0x200068000000,0x200070000000,0x200080000000}
@attribute DataSize numeric
@attribute CPUPageFault numeric
@attribute GPUPagePault numeric
@attribute HtoD numeric
@attribute DtoH numeric
@attribute RemoteMap numeric
@attribute label numeric

@data
gaussian,336,m,2,Fan1,709150326.8,2.93,5211,1064236111,2.93,4896,0.46,29.8,0.04,48.28,0.25,0,0.26,6.55,6.55,21261437909,0.35,2.93,51.16,0.03,1.49,3.4,0.1,92.66,1,0.07,7.34,27.99,30.54,49.17,46.34,46.34,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,11.37,17.76,64,100,111,0x20006006ea00,0x2000600dce00,451584,1,6,448,64,0,0
gaussian,336,a,0,Fan2,838677354.7,12.71,19971,1249196309,17.56,15968,17.56,15139.66,3.63,8.91,0.19,0.14,0.19,4.78,4.78,109190000000,17.56,12.71,84.93,3.07,59.18,1.74,0.05,94.63,1,0.05,5.37,14.42,15.87,32.6,32.42,32.42,719.54,230252,723.6,231553,16,7056,16,0,0,0,112896,2.76,32,128,32,64,5.99,9.36,32,50,111,0x200060000000,0x20006006e400,451584,8,27,448,448,0,5
gaussian,336,b,1,Fan2,838677354.7,12.71,19971,1249196309,17.56,15968,17.56,15139.66,3.63,8.91,0.19,0.14,0.19,4.78,4.78,109190000000,17.56,12.71,84.93,3.07,59.18,1.74,0.05,94.63,1,0.05,5.37,14.42,15.87,32.6,32.42,32.42,719.54,230252,723.6,231553,16,7056,16,0,0,0,112896,2.76,32,128,32,64,5.99,9.36,32,50,111,0x20006006e400,0x20006006e940,1344,0,0,0,0,0,4
gaussian,336,m,2,Fan2,838677354.7,12.71,19971,1249196309,17.56,15968,17.56,15139.66,3.63,8.91,0.19,0.14,0.19,4.78,4.78,109190000000,17.56,12.71,84.93,3.07,59.18,1.74,0.05,94.63,1,0.05,5.37,14.42,15.87,32.6,32.42,32.42,719.54,230252,723.6,231553,16,7056,16,0,0,0,112896,2.76,32,128,32,64,5.99,9.36,32,50,111,0x20006006ea00,0x2000600dce00,451584,1,6,448,64,0,0
gaussian,336,a,0,Fan1,649408284,2.91,5238,968226084.8,2.91,5408,0.46,29.12,0.04,49.27,0.25,0,0.27,6.71,6.71,19378698225,0.35,2.91,51.16,0.03,1.49,2.87,0.09,92.83,1,0.07,7.17,27.93,30.48,42.44,40,40,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.82,16.91,64,100,111,0x200060000000,0x20006006e400,451584,8,27,448,448,0,0
gaussian,336,b,1,Fan1,649408284,2.91,5238,968226084.8,2.91,5408,0.46,29.12,0.04,49.27,0.25,0,0.27,6.71,6.71,19378698225,0.35,2.91,51.16,0.03,1.49,2.87,0.09,92.83,1,0.07,7.17,27.93,30.48,42.44,40,40,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.82,16.91,64,100,111,0x20006006e400,0x20006006e940,1344,0,0,0,0,0,3
gaussian,336,m,2,Fan1,649408284,2.91,5238,968226084.8,2.91,5408,0.46,29.12,0.04,49.27,0.25,0,0.27,6.71,6.71,19378698225,0.35,2.91,51.16,0.03,1.49,2.87,0.09,92.83,1,0.07,7.17,27.93,30.48,42.44,40,40,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.82,16.91,64,100,111,0x20006006ea00,0x2000600dce00,451584,1,6,448,64,0,0
gaussian,352,a,0,Fan2,832103321,12.51,21561,1240688423,19.08,17344,19.08,16400.26,3.74,10.45,0.2,0.15,0.2,4.91,4.91,106572000000,19.08,12.51,91.7,3.17,49.55,1.57,0.05,94.61,1,0.05,5.39,14.43,15.88,29.35,29.2,29.2,801.08,256344,805.13,257642,16,7744,16,0,0,0,123904,3.02,32,128,32,64,5.98,9.34,32,50,111,0x200060000000,0x200060079000,495616,8,43,512,512,0,2
gaussian,352,b,1,Fan2,832103321,12.51,21561,1240688423,19.08,17344,19.08,16400.26,3.74,10.45,0.2,0.15,0.2,4.91,4.91,106572000000,19.08,12.51,91.7,3.17,49.55,1.57,0.05,94.61,1,0.05,5.39,14.43,15.88,29.35,29.2,29.2,801.08,256344,805.13,257642,16,7744,16,0,0,0,123904,3.02,32,128,32,64,5.98,9.34,32,50,111,0x200060079000,0x200060079580,1408,0,0,0,0,0,5
gaussian,352,m,2,Fan2,832103321,12.51,21561,1240688423,19.08,17344,19.08,16400.26,3.74,10.45,0.2,0.15,0.2,4.91,4.91,106572000000,19.08,12.51,91.7,3.17,49.55,1.57,0.05,94.61,1,0.05,5.39,14.43,15.88,29.35,29.2,29.2,801.08,256344,805.13,257642,16,7744,16,0,0,0,123904,3.02,32,128,32,64,5.98,9.34,32,50,111,0x200060079600,0x2000600f2600,495616,1,5,512,0,0,0
gaussian,352,a,0,Fan1,717647058.8,2.7,5838,1072886029,2.7,5440,0.43,34.89,0.03,43.28,0.21,0,0.22,5.6,5.6,19805882353,0.33,2.7,51.1,0.03,1.41,2.78,0.09,93.32,1,0.07,6.68,29.15,31.8,44.14,41.6,41.6,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.11,15.8,64,100,111,0x200060000000,0x200060079000,495616,8,43,512,512,0,0
gaussian,352,b,1,Fan1,717647058.8,2.7,5838,1072886029,2.7,5440,0.43,34.89,0.03,43.28,0.21,0,0.22,5.6,5.6,19805882353,0.33,2.7,51.1,0.03,1.41,2.78,0.09,93.32,1,0.07,6.68,29.15,31.8,44.14,41.6,41.6,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.11,15.8,64,100,111,0x200060079000,0x200060079580,1408,0,0,0,0,0,4
gaussian,352,m,2,Fan1,717647058.8,2.7,5838,1072886029,2.7,5440,0.43,34.89,0.03,43.28,0.21,0,0.22,5.6,5.6,19805882353,0.33,2.7,51.1,0.03,1.41,2.78,0.09,93.32,1,0.07,6.68,29.15,31.8,44.14,41.6,41.6,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.11,15.8,64,100,111,0x200060079600,0x2000600f2600,495616,1,5,512,0,0,0
gaussian,352,a,0,Fan2,825966850.8,12.74,21464,1232830724,17.01,17376,17.01,16947.7,3.76,9.99,0.19,0.15,0.19,4.75,4.75,107794000000,17.01,12.74,92,3.18,52.16,1.52,0.05,94.78,1,0.05,5.22,14.38,15.82,29.26,29.11,29.11,801.08,256344,805.12,257639,16,7744,16,0,0,0,123904,3.02,32,128,32,64,5.43,8.48,32,50,111,0x200060000000,0x200060079000,495616,8,43,512,512,0,2
gaussian,352,b,1,Fan2,825966850.8,12.74,21464,1232830724,17.01,17376,17.01,16947.7,3.76,9.99,0.19,0.15,0.19,4.75,4.75,107794000000,17.01,12.74,92,3.18,52.16,1.52,0.05,94.78,1,0.05,5.22,14.38,15.82,29.26,29.11,29.11,801.08,256344,805.12,257639,16,7744,16,0,0,0,123904,3.02,32,128,32,64,5.43,8.48,32,50,111,0x200060079000,0x200060079580,1408,0,0,0,0,0,5
gaussian,352,m,2,Fan2,825966850.8,12.74,21464,1232830724,17.01,17376,17.01,16947.7,3.76,9.99,0.19,0.15,0.19,4.75,4.75,107794000000,17.01,12.74,92,3.18,52.16,1.52,0.05,94.78,1,0.05,5.22,14.38,15.82,29.26,29.11,29.11,801.08,256344,805.12,257639,16,7744,16,0,0,0,123904,3.02,32,128,32,64,5.43,8.48,32,50,111,0x200060079600,0x2000600f2600,495616,1,5,512,0,0,0
gaussian,352,a,0,Fan1,669852941.2,2.93,5444,1000490196,2.93,5440,0.46,30.51,0.04,49.37,0.24,0,0.26,6.4,6.4,20100000000,0.35,2.93,51.1,0.03,1.41,2.64,0.08,93.67,1,0.06,6.33,29.09,31.74,44.16,41.61,41.61,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.55,16.49,64,100,111,0x200060000000,0x200060079000,495616,8,43,512,512,0,0
gaussian,352,b,1,Fan1,669852941.2,2.93,5444,1000490196,2.93,5440,0.46,30.51,0.04,49.37,0.24,0,0.26,6.4,6.4,20100000000,0.35,2.93,51.1,0.03,1.41,2.64,0.08,93.67,1,0.06,6.33,29.09,31.74,44.16,41.61,41.61,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.55,16.49,64,100,111,0x200060079000,0x200060079580,1408,0,0,0,0,0,4
gaussian,352,m,2,Fan1,669852941.2,2.93,5444,1000490196,2.93,5440,0.46,30.51,0.04,49.37,0.24,0,0.26,6.4,6.4,20100000000,0.35,2.93,51.1,0.03,1.41,2.64,0.08,93.67,1,0.06,6.33,29.09,31.74,44.16,41.61,41.61,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.55,16.49,64,100,111,0x200060079600,0x2000600f2600,495616,1,5,512,0,0,0
gaussian,352,a,0,Fan2,837057728.1,12.66,21441,1245169926,18.38,17184,18.38,16339.35,3.73,10.13,0.19,0.15,0.2,4.89,4.89,108533000000,18.38,12.66,95.22,3.16,50.44,1.63,0.06,94.51,1,0.05,5.49,14.45,15.89,29.77,29.62,29.62,794.72,254311,798.79,255612,16,7744,16,0,0,0,123904,3.02,32,128,32,64,5.68,8.87,32,50,111,0x200060000000,0x200060079000,495616,8,43,512,512,0,2
gaussian,352,b,1,Fan2,837057728.1,12.66,21441,1245169926,18.38,17184,18.38,16339.35,3.73,10.13,0.19,0.15,0.2,4.89,4.89,108533000000,18.38,12.66,95.22,3.16,50.44,1.63,0.06,94.51,1,0.05,5.49,14.45,15.89,29.77,29.62,29.62,794.72,254311,798.79,255612,16,7744,16,0,0,0,123904,3.02,32,128,32,64,5.68,8.87,32,50,111,0x200060079000,0x200060079580,1408,0,0,0,0,0,5
gaussian,352,m,2,Fan2,837057728.1,12.66,21441,1245169926,18.38,17184,18.38,16339.35,3.73,10.13,0.19,0.15,0.2,4.89,4.89,108533000000,18.38,12.66,95.22,3.16,50.44,1.63,0.06,94.51,1,0.05,5.49,14.45,15.89,29.77,29.62,29.62,794.72,254311,798.79,255612,16,7744,16,0,0,0,123904,3.02,32,128,32,64,5.68,8.87,32,50,111,0x200060079600,0x2000600f2600,495616,1,5,512,0,0,0
gaussian,352,a,0,Fan1,683431952.7,2.88,5526,1021233974,2.88,5408,0.45,32.39,0.04,46.39,0.23,0,0.24,6.03,6.03,20183431953,0.34,2.88,51.1,0.03,1.42,3.02,0.09,93.06,1,0.07,6.94,29.03,31.67,46.18,43.52,43.52,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.11,15.8,64,100,111,0x200060000000,0x200060079000,495616,8,43,512,512,0,0
gaussian,352,b,1,Fan1,683431952.7,2.88,5526,1021233974,2.88,5408,0.45,32.39,0.04,46.39,0.23,0,0.24,6.03,6.03,20183431953,0.34,2.88,51.1,0.03,1.42,3.02,0.09,93.06,1,0.07,6.94,29.03,31.67,46.18,43.52,43.52,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.11,15.8,64,100,111,0x200060079000,0x200060079580,1408,0,0,0,0,0,4
gaussian,352,m,2,Fan1,683431952.7,2.88,5526,1021233974,2.88,5408,0.45,32.39,0.04,46.39,0.23,0,0.24,6.03,6.03,20183431953,0.34,2.88,51.1,0.03,1.42,3.02,0.09,93.06,1,0.07,6.94,29.03,31.67,46.18,43.52,43.52,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.11,15.8,64,100,111,0x200060079600,0x2000600f2600,495616,1,5,512,0,0,0
gaussian,352,a,0,Fan2,828729281.8,12.62,21512,1236849678,16.61,17376,16.61,16625.54,3.7,9.27,0.19,0.15,0.19,4.78,4.78,107057000000,16.61,12.62,87.94,3.13,46.83,1.58,0.05,94.67,1,0.05,5.33,14.48,15.93,29.77,29.59,29.59,790.1,252832,794.92,254376,16,7744,16,0,0,0,123904,3.02,32,128,32,64,5.71,8.92,32,50,111,0x200060000000,0x200060079000,495616,8,43,512,512,0,2
gaussian,352,b,1,Fan2,828729281.8,12.62,21512,1236849678,16.61,17376,16.61,16625.54,3.7,9.27,0.19,0.15,0.19,4.78,4.78,107057000000,16.61,12.62,87.94,3.13,46.83,1.58,0.05,94.67,1,0.05,5.33,14.48,15.93,29.77,29.59,29.59,790.1,252832,794.92,254376,16,7744,16,0,0,0,123904,3.02,32,128,32,64,5.71,8.92,32,50,111,0x200060079000,0x200060079580,1408,0,0,0,0,0,5
gaussian,352,m,2,Fan2,828729281.8,12.62,21512,1236849678,16.61,17376,16.61,16625.54,3.7,9.27,0.19,0.15,0.19,4.78,4.78,107057000000,16.61,12.62,87.94,3.13,46.83,1.58,0.05,94.67,1,0.05,5.33,14.48,15.93,29.77,29.59,29.59,790.1,252832,794.92,254376,16,7744,16,0,0,0,123904,3.02,32,128,32,64,5.71,8.92,32,50,111,0x200060079600,0x2000600f2600,495616,1,5,512,0,0,0
gaussian,352,a,0,Fan1,673529411.8,2.92,5468,1004718137,2.92,5440,0.46,32.9,0.04,45.55,0.22,0,0.24,5.94,5.94,20170588235,0.35,2.92,51.1,0.03,1.42,2.96,0.09,93.02,1,0.07,6.98,28.97,31.6,45.02,42.43,42.43,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.31,16.11,64,100,111,0x200060000000,0x200060079000,495616,8,43,512,512,0,0
gaussian,352,b,1,Fan1,673529411.8,2.92,5468,1004718137,2.92,5440,0.46,32.9,0.04,45.55,0.22,0,0.24,5.94,5.94,20170588235,0.35,2.92,51.1,0.03,1.42,2.96,0.09,93.02,1,0.07,6.98,28.97,31.6,45.02,42.43,42.43,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.31,16.11,64,100,111,0x200060079000,0x200060079580,1408,0,0,0,0,0,4
gaussian,352,m,2,Fan1,673529411.8,2.92,5468,1004718137,2.92,5440,0.46,32.9,0.04,45.55,0.22,0,0.24,5.94,5.94,20170588235,0.35,2.92,51.1,0.03,1.42,2.96,0.09,93.02,1,0.07,6.98,28.97,31.6,45.02,42.43,42.43,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.31,16.11,64,100,111,0x200060079600,0x2000600f2600,495616,1,5,512,0,0,0
gaussian,352,a,0,Fan2,834879406.3,12.66,21493,1244037956,18.75,17248,18.75,16465.56,3.7,10.16,0.19,0.15,0.19,4.83,4.83,108219000000,18.75,12.66,91.73,3.13,52.14,1.51,0.05,94.69,1,0.05,5.31,14.43,15.88,28.53,28.36,28.36,790.1,252832,794.96,254386,16,7744,16,0,0,0,123904,3.02,32,128,32,64,5.66,8.84,32,50,111,0x200060000000,0x200060079000,495616,8,43,512,512,0,2
gaussian,352,b,1,Fan2,834879406.3,12.66,21493,1244037956,18.75,17248,18.75,16465.56,3.7,10.16,0.19,0.15,0.19,4.83,4.83,108219000000,18.75,12.66,91.73,3.13,52.14,1.51,0.05,94.69,1,0.05,5.31,14.43,15.88,28.53,28.36,28.36,790.1,252832,794.96,254386,16,7744,16,0,0,0,123904,3.02,32,128,32,64,5.66,8.84,32,50,111,0x200060079000,0x200060079580,1408,0,0,0,0,0,5
gaussian,352,m,2,Fan2,834879406.3,12.66,21493,1244037956,18.75,17248,18.75,16465.56,3.7,10.16,0.19,0.15,0.19,4.83,4.83,108219000000,18.75,12.66,91.73,3.13,52.14,1.51,0.05,94.69,1,0.05,5.31,14.43,15.88,28.53,28.36,28.36,790.1,252832,794.96,254386,16,7744,16,0,0,0,123904,3.02,32,128,32,64,5.66,8.84,32,50,111,0x200060079600,0x2000600f2600,495616,1,5,512,0,0,0
gaussian,352,a,0,Fan1,731250000,2.83,5576,1088899740,2.83,5120,0.44,29.25,0.04,51.11,0.25,0,0.27,6.68,6.68,21168750000,0.34,2.83,51.11,0.03,1.43,2.75,0.09,93.26,1,0.07,6.74,28.91,31.54,43.37,40.87,40.87,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.79,16.86,64,100,111,0x200060000000,0x200060079000,495616,8,43,512,512,0,0
gaussian,352,b,1,Fan1,731250000,2.83,5576,1088899740,2.83,5120,0.44,29.25,0.04,51.11,0.25,0,0.27,6.68,6.68,21168750000,0.34,2.83,51.11,0.03,1.43,2.75,0.09,93.26,1,0.07,6.74,28.91,31.54,43.37,40.87,40.87,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.79,16.86,64,100,111,0x200060079000,0x200060079580,1408,0,0,0,0,0,4
gaussian,352,m,2,Fan1,731250000,2.83,5576,1088899740,2.83,5120,0.44,29.25,0.04,51.11,0.25,0,0.27,6.68,6.68,21168750000,0.34,2.83,51.11,0.03,1.43,2.75,0.09,93.26,1,0.07,6.74,28.91,31.54,43.37,40.87,40.87,1.84,589,1.95,625,512,1,17,0,0,0,512,0,32,5,32,4,10.79,16.86,64,100,111,0x200060079600,0x2000600f2600,495616,1,5,512,0,0,0
gaussian,368,a,0,Fan2,838821490.5,12.5,23131,1250649913,22.08,18464,22.08,18723.11,3.81,9.87,0.19,0.15,0.19,4.7,4.7,107407000000,22.08,12.5,93.15,3.23,52.57,1.6,0.05,95,1,0.05,5,14.44,15.88,32.08,31.93,31.93,875.44,280140,879.5,281439,16,8464,16,0,0,0,135424,3.31,32,128,32,64,6.13,9.58,32,50,111,0x200060000000,0x200060084400,541696,10,38,576,576,0,2
gaussian,368,b,1,Fan2,838821490.5,12.5,23131,1250649913,22.08,18464,22.08,18723.11,3.81,9.87,0.19,0.15,0.19,4.7,4.7,107407000000,22.08,12.5,93.15,3.23,52.57,1.6,0.05,95,1,0.05,5,14.44,15.88,32.08,31.93,31.93,875.44,280140,879.5,281439,16,8464,16,0,0,0,135424,3.31,32,128,32,64,6.13,9.58,32,50,111,0x200060084400,0x2000600849c0,1472,0,0,0,0,0,6
gaussian,368,m,2,Fan2,838821490.5,12.5,23131,1250649913,22.08,18464,22.08,18723.11,3.81,9.87,0.19,0.15,0.19,4.7,4.7,107407000000,22.08,12.5,93.15,3.23,52.57,1.6,0.05,95,1,0.05,5,14.44,15.88,32.08,31.93,31.93,875.44,280140,879.5,281439,16,8464,16,0,0,0,135424,3.31,32,128,32,64,6.13,9.58,32,50,111,0x200060084a00,0x200060108e00,541696,1,9,512,0,0,0
gaussian,368,a,0,Fan1,662721893.5,3.12,5377,994206114.4,3.12,5408,0.48,30.01,0.04,52.31,0.26,0,0.28,6.91,6.91,21177514793,0.36,3.12,51.05,0.04,1.48,2.78,0.1,92.83,1,0.07,7.17,28.26,30.82,40.98,38.76,38.76,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,11.32,17.68,64,100,111,0x200060000000,0x200060084400,541696,10,38,576,576,0,0
gaussian,368,b,1,Fan1,662721893.5,3.12,5377,994206114.4,3.12,5408,0.48,30.01,0.04,52.31,0.26,0,0.28,6.91,6.91,21177514793,0.36,3.12,51.05,0.04,1.48,2.78,0.1,92.83,1,0.07,7.17,28.26,30.82,40.98,38.76,38.76,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,11.32,17.68,64,100,111,0x200060084400,0x2000600849c0,1472,0,0,0,0,0,3
gaussian,368,m,2,Fan1,662721893.5,3.12,5377,994206114.4,3.12,5408,0.48,30.01,0.04,52.31,0.26,0,0.28,6.91,6.91,21177514793,0.36,3.12,51.05,0.04,1.48,2.78,0.1,92.83,1,0.07,7.17,28.26,30.82,40.98,38.76,38.76,1.96,628,2.08,664,512,1,17,0,0,0,512,0,32,5,32,4,11.32,17.68,64,100,111,0x200060084a00,0x200060108e00,541696,1,9,512,0,0,0
gaussian,368,a,0,Fan2,833620689.7,12.32,23098,1242241379,22.37,18560,22.37,18508.61,3.81,9.79,0.19,0.15,0.19,4.75,4.75,105155000000,22.37,12.32,93.07,3.23,52.76,1.65,0.05,94.92,1,0.05,5.08,14.39,15.83,32.67,32.52,32.52,875.44,280140,879.5,281440,16,8464,16,0,0,0,135424,3.31,32,128,32,64,6.17,9.64,32,50,111,0x200060000000,0x200060084400,541696,10,38,576,576,0,2
