Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap
cfd,missile0.2M,h_normals,2,cuda_compute_flux,879456327.99,40.69,93739,1297260286.69,40.69,71808,40.63,79464.54,33.81,34.15,1.57,1.34,1.58,39.62,39.62,366477718360.07,40.63,40.69,73.49,7.48,26.34,6.9,0.67,60.1,1,0.4,39.9,23.08,24.17,17.4,17.29,17.29,31286.67,10011735,31484.69,10075102,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.47,42.92,30,46.88,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_time_step,862483311.08,73.58,30802,1279643691.59,73.58,23968,24.82,24551.61,5.9,16.29,0.29,0.23,0.29,7.37,7.37,649842456608.81,24.82,73.58,31.27,5.63,0.0,12.47,0.13,92.44,1,0.08,7.56,30.78,32.0,166.34,165.09,165.09,1795.28,574488,1808.86,578836,192,1212,22,0,0,0,232704,1.52,32,14,32,10,48.49,75.77,60,93.75,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_time_step,862483311.08,73.58,30802,1279643691.59,73.58,23968,24.82,24551.61,5.9,16.29,0.29,0.23,0.29,7.37,7.37,649842456608.81,24.82,73.58,31.27,5.63,0.0,12.47,0.13,92.44,1,0.08,7.56,30.78,32.0,166.34,165.09,165.09,1795.28,574488,1808.86,578836,192,1212,22,0,0,0,232704,1.52,32,14,32,10,48.49,75.77,60,93.75,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_time_step,862483311.08,73.58,30802,1279643691.59,73.58,23968,24.82,24551.61,5.9,16.29,0.29,0.23,0.29,7.37,7.37,649842456608.81,24.82,73.58,31.27,5.63,0.0,12.47,0.13,92.44,1,0.08,7.56,30.78,32.0,166.34,165.09,165.09,1795.28,574488,1808.86,578836,192,1212,22,0,0,0,232704,1.52,32,14,32,10,48.49,75.77,60,93.75,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_step_factor,837837837.84,52.63,20552,1235219594.59,52.63,16576,16.29,16207.0,26.48,13.46,1.32,1.05,1.34,33.44,33.44,451501930501.93,16.29,52.63,14.33,7.87,0.0,12.38,0.82,65.78,1,0.34,34.22,21.59,23.24,36.54,36.17,36.17,5366.0,1717120,5420.11,1734436,192,1212,20,0,0,0,232704,1.52,32,14,32,10,48.39,75.6,60,93.75,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_step_factor,837837837.84,52.63,20552,1235219594.59,52.63,16576,16.29,16207.0,26.48,13.46,1.32,1.05,1.34,33.44,33.44,451501930501.93,16.29,52.63,14.33,7.87,0.0,12.38,0.82,65.78,1,0.34,34.22,21.59,23.24,36.54,36.17,36.17,5366.0,1717120,5420.11,1734436,192,1212,20,0,0,0,232704,1.52,32,14,32,10,48.39,75.6,60,93.75,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_step_factor,837837837.84,52.63,20552,1235219594.59,52.63,16576,16.29,16207.0,26.48,13.46,1.32,1.05,1.34,33.44,33.44,451501930501.93,16.29,52.63,14.33,7.87,0.0,12.38,0.82,65.78,1,0.34,34.22,21.59,23.24,36.54,36.17,36.17,5366.0,1717120,5420.11,1734436,192,1212,20,0,0,0,232704,1.52,32,14,32,10,48.39,75.6,60,93.75,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_flux,868344519.02,41.34,92127,1281124161.07,41.34,71520,41.26,79493.26,34.27,34.22,1.57,1.36,1.58,39.49,39.49,367586577181.21,41.26,41.34,74.21,7.63,26.02,6.8,0.66,60.44,1,0.4,39.56,23.11,24.19,17.3,17.2,17.2,31200.26,9984084,31392.46,10045588,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.23,42.55,30,46.88,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_flux,868344519.02,41.34,92127,1281124161.07,41.34,71520,41.26,79493.26,34.27,34.22,1.57,1.36,1.58,39.49,39.49,367586577181.21,41.26,41.34,74.21,7.63,26.02,6.8,0.66,60.44,1,0.4,39.56,23.11,24.19,17.3,17.2,17.2,31200.26,9984084,31392.46,10045588,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.23,42.55,30,46.88,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_flux,868344519.02,41.34,92127,1281124161.07,41.34,71520,41.26,79493.26,34.27,34.22,1.57,1.36,1.58,39.49,39.49,367586577181.21,41.26,41.34,74.21,7.63,26.02,6.8,0.66,60.44,1,0.4,39.56,23.11,24.19,17.3,17.2,17.2,31200.26,9984084,31392.46,10045588,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.23,42.55,30,46.88,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_time_step,835800807.54,76.66,29605,1239940836.7,76.66,23776,25.8,24263.58,6.13,16.48,0.3,0.24,0.3,7.44,7.44,656063257065.95,25.8,76.66,31.27,5.86,0.0,12.54,0.13,92.45,1,0.08,7.55,30.78,32.0,167.18,166.2,166.2,1795.28,574488,1805.92,577893,192,1212,22,0,0,0,232704,1.52,32,14,32,10,48.95,76.48,60,93.75,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_time_step,835800807.54,76.66,29605,1239940836.7,76.66,23776,25.8,24263.58,6.13,16.48,0.3,0.24,0.3,7.44,7.44,656063257065.95,25.8,76.66,31.27,5.86,0.0,12.54,0.13,92.45,1,0.08,7.55,30.78,32.0,167.18,166.2,166.2,1795.28,574488,1805.92,577893,192,1212,22,0,0,0,232704,1.52,32,14,32,10,48.95,76.48,60,93.75,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_time_step,835800807.54,76.66,29605,1239940836.7,76.66,23776,25.8,24263.58,6.13,16.48,0.3,0.24,0.3,7.44,7.44,656063257065.95,25.8,76.66,31.27,5.86,0.0,12.54,0.13,92.45,1,0.08,7.55,30.78,32.0,167.18,166.2,166.2,1795.28,574488,1805.92,577893,192,1212,22,0,0,0,232704,1.52,32,14,32,10,48.95,76.48,60,93.75,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_flux,865419296.66,41.83,91095,1275311372.86,41.83,70976,41.51,79799.19,34.3,34.05,1.55,1.36,1.56,38.9,38.9,370657799819.66,41.51,41.83,74.0,7.54,26.53,6.79,0.65,60.71,1,0.39,39.29,23.33,24.4,17.38,17.28,17.28,30861.59,9875709,31042.39,9933565,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.29,42.65,30,46.88,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_flux,865419296.66,41.83,91095,1275311372.86,41.83,70976,41.51,79799.19,34.3,34.05,1.55,1.36,1.56,38.9,38.9,370657799819.66,41.51,41.83,74.0,7.54,26.53,6.79,0.65,60.71,1,0.39,39.29,23.33,24.4,17.38,17.28,17.28,30861.59,9875709,31042.39,9933565,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.29,42.65,30,46.88,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_flux,865419296.66,41.83,91095,1275311372.86,41.83,70976,41.51,79799.19,34.3,34.05,1.55,1.36,1.56,38.9,38.9,370657799819.66,41.51,41.83,74.0,7.54,26.53,6.79,0.65,60.71,1,0.39,39.29,23.33,24.4,17.38,17.28,17.28,30861.59,9875709,31042.39,9933565,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.29,42.65,30,46.88,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_time_step,833773087.07,75.45,30132,1235467513.19,75.45,24256,25.39,24420.35,6.03,16.38,0.29,0.24,0.3,7.4,7.4,644187335092.35,25.39,75.45,31.27,5.76,0.0,12.82,0.13,92.55,1,0.07,7.45,30.78,32.0,173.16,172.14,172.14,1795.28,574488,1805.9,577889,192,1212,22,0,0,0,232704,1.52,32,14,32,10,48.71,76.11,60,93.75,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_time_step,833773087.07,75.45,30132,1235467513.19,75.45,24256,25.39,24420.35,6.03,16.38,0.29,0.24,0.3,7.4,7.4,644187335092.35,25.39,75.45,31.27,5.76,0.0,12.82,0.13,92.55,1,0.07,7.45,30.78,32.0,173.16,172.14,172.14,1795.28,574488,1805.9,577889,192,1212,22,0,0,0,232704,1.52,32,14,32,10,48.71,76.11,60,93.75,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_time_step,833773087.07,75.45,30132,1235467513.19,75.45,24256,25.39,24420.35,6.03,16.38,0.29,0.24,0.3,7.4,7.4,644187335092.35,25.39,75.45,31.27,5.76,0.0,12.82,0.13,92.55,1,0.07,7.45,30.78,32.0,173.16,172.14,172.14,1795.28,574488,1805.9,577889,192,1212,22,0,0,0,232704,1.52,32,14,32,10,48.71,76.11,60,93.75,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_flux,890456384.89,40.54,94049,1313546818.79,40.54,71168,40.45,79112.55,32.71,34.33,1.54,1.3,1.55,38.64,38.64,369633543165.47,40.45,40.54,73.65,7.26,26.35,6.82,0.64,60.85,1,0.39,39.15,23.65,24.73,17.52,17.42,17.42,30398.33,9727467,30569.44,9782222,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.25,42.58,30,46.88,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_flux,890456384.89,40.54,94049,1313546818.79,40.54,71168,40.45,79112.55,32.71,34.33,1.54,1.3,1.55,38.64,38.64,369633543165.47,40.45,40.54,73.65,7.26,26.35,6.82,0.64,60.85,1,0.39,39.15,23.65,24.73,17.52,17.42,17.42,30398.33,9727467,30569.44,9782222,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.25,42.58,30,46.88,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_flux,890456384.89,40.54,94049,1313546818.79,40.54,71168,40.45,79112.55,32.71,34.33,1.54,1.3,1.55,38.64,38.64,369633543165.47,40.45,40.54,73.65,7.26,26.35,6.82,0.64,60.85,1,0.39,39.15,23.65,24.73,17.52,17.42,17.42,30398.33,9727467,30569.44,9782222,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.25,42.58,30,46.88,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_time_step,843342036.55,73.61,30806,1251223890.34,73.61,24512,24.78,24140.88,5.89,16.57,0.3,0.23,0.3,7.48,7.48,635684073107.05,24.78,73.61,31.26,5.63,0.0,12.81,0.13,92.3,1,0.08,7.7,30.78,32.0,167.36,166.38,166.38,1795.28,574488,1805.85,577873,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.27,76.98,60,93.75,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_time_step,843342036.55,73.61,30806,1251223890.34,73.61,24512,24.78,24140.88,5.89,16.57,0.3,0.23,0.3,7.48,7.48,635684073107.05,24.78,73.61,31.26,5.63,0.0,12.81,0.13,92.3,1,0.08,7.7,30.78,32.0,167.36,166.38,166.38,1795.28,574488,1805.85,577873,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.27,76.98,60,93.75,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_time_step,843342036.55,73.61,30806,1251223890.34,73.61,24512,24.78,24140.88,5.89,16.57,0.3,0.23,0.3,7.48,7.48,635684073107.05,24.78,73.61,31.26,5.63,0.0,12.81,0.13,92.3,1,0.08,7.7,30.78,32.0,167.36,166.38,166.38,1795.28,574488,1805.85,577873,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.27,76.98,60,93.75,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_step_factor,810114503.82,53.49,20081,1192817668.58,53.49,16768,16.67,15954.69,26.24,13.67,1.3,1.04,1.32,32.89,32.89,443759541984.73,16.67,53.49,14.33,7.65,0.0,12.45,0.81,66.64,1,0.33,33.36,22.2,23.87,37.66,37.32,37.32,5200.99,1664316,5247.91,1679332,192,1212,20,0,0,0,232704,1.52,32,14,32,10,48.42,75.66,60,93.75,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_step_factor,810114503.82,53.49,20081,1192817668.58,53.49,16768,16.67,15954.69,26.24,13.67,1.3,1.04,1.32,32.89,32.89,443759541984.73,16.67,53.49,14.33,7.65,0.0,12.45,0.81,66.64,1,0.33,33.36,22.2,23.87,37.66,37.32,37.32,5200.99,1664316,5247.91,1679332,192,1212,20,0,0,0,232704,1.52,32,14,32,10,48.42,75.66,60,93.75,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_step_factor,810114503.82,53.49,20081,1192817668.58,53.49,16768,16.67,15954.69,26.24,13.67,1.3,1.04,1.32,32.89,32.89,443759541984.73,16.67,53.49,14.33,7.65,0.0,12.45,0.81,66.64,1,0.33,33.36,22.2,23.87,37.66,37.32,37.32,5200.99,1664316,5247.91,1679332,192,1212,20,0,0,0,232704,1.52,32,14,32,10,48.42,75.66,60,93.75,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_flux,846610915.49,41.72,91284,1248177541.81,41.73,72704,41.73,78395.05,33.69,34.38,1.55,1.34,1.56,38.99,38.99,361716989436.62,41.73,41.72,73.87,7.48,26.17,6.87,0.64,60.87,1,0.39,39.13,23.66,24.74,17.65,17.55,17.55,30394.28,9726168,30567.33,9781544,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.32,42.69,30,46.88,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_flux,846610915.49,41.72,91284,1248177541.81,41.73,72704,41.73,78395.05,33.69,34.38,1.55,1.34,1.56,38.99,38.99,361716989436.62,41.73,41.72,73.87,7.48,26.17,6.87,0.64,60.87,1,0.39,39.13,23.66,24.74,17.65,17.55,17.55,30394.28,9726168,30567.33,9781544,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.32,42.69,30,46.88,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_flux,846610915.49,41.72,91284,1248177541.81,41.73,72704,41.73,78395.05,33.69,34.38,1.55,1.34,1.56,38.99,38.99,361716989436.62,41.73,41.72,73.87,7.48,26.17,6.87,0.64,60.87,1,0.39,39.13,23.66,24.74,17.65,17.55,17.55,30394.28,9726168,30567.33,9781544,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.32,42.69,30,46.88,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_time_step,860264900.66,73.39,30926,1275117273.73,73.39,24160,24.7,24105.95,5.86,16.59,0.3,0.23,0.3,7.49,7.49,646482119205.3,24.7,73.39,31.27,5.61,0.0,12.3,0.13,92.51,1,0.07,7.49,30.78,32.0,165.31,164.34,164.34,1795.28,574488,1805.86,577874,192,1212,22,0,0,0,232704,1.52,32,14,32,10,50.2,78.44,60,93.75,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_time_step,860264900.66,73.39,30926,1275117273.73,73.39,24160,24.7,24105.95,5.86,16.59,0.3,0.23,0.3,7.49,7.49,646482119205.3,24.7,73.39,31.27,5.61,0.0,12.3,0.13,92.51,1,0.07,7.49,30.78,32.0,165.31,164.34,164.34,1795.28,574488,1805.86,577874,192,1212,22,0,0,0,232704,1.52,32,14,32,10,50.2,78.44,60,93.75,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_time_step,860264900.66,73.39,30926,1275117273.73,73.39,24160,24.7,24105.95,5.86,16.59,0.3,0.23,0.3,7.49,7.49,646482119205.3,24.7,73.39,31.27,5.61,0.0,12.3,0.13,92.51,1,0.07,7.49,30.78,32.0,165.31,164.34,164.34,1795.28,574488,1805.86,577874,192,1212,22,0,0,0,232704,1.52,32,14,32,10,50.2,78.44,60,93.75,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_flux,860845839.02,42.43,89840,1269227489.77,42.43,70368,42.36,78512.86,33.7,34.37,1.52,1.34,1.53,38.33,38.33,374031377899.05,42.36,42.43,73.45,7.56,26.46,6.82,0.63,61.6,1,0.38,38.4,23.99,25.07,17.84,17.75,17.75,29931.43,9578058,30091.22,9629190,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.23,42.54,30,46.88,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_flux,860845839.02,42.43,89840,1269227489.77,42.43,70368,42.36,78512.86,33.7,34.37,1.52,1.34,1.53,38.33,38.33,374031377899.05,42.36,42.43,73.45,7.56,26.46,6.82,0.63,61.6,1,0.38,38.4,23.99,25.07,17.84,17.75,17.75,29931.43,9578058,30091.22,9629190,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.23,42.54,30,46.88,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_flux,860845839.02,42.43,89840,1269227489.77,42.43,70368,42.36,78512.86,33.7,34.37,1.52,1.34,1.53,38.33,38.33,374031377899.05,42.36,42.43,73.45,7.56,26.46,6.82,0.63,61.6,1,0.38,38.4,23.99,25.07,17.84,17.75,17.75,29931.43,9578058,30091.22,9629190,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.23,42.54,30,46.88,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_time_step,837500000.0,74.64,30400,1243558114.04,74.64,24320,25.15,24145.72,5.97,16.56,0.3,0.24,0.3,7.48,7.48,640078947368.42,25.15,74.64,31.27,5.71,0.0,12.46,0.12,92.59,1,0.07,7.41,30.78,32.0,169.28,168.28,168.28,1795.28,574488,1805.98,577914,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.66,77.6,60,93.75,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_time_step,837500000.0,74.64,30400,1243558114.04,74.64,24320,25.15,24145.72,5.97,16.56,0.3,0.24,0.3,7.48,7.48,640078947368.42,25.15,74.64,31.27,5.71,0.0,12.46,0.12,92.59,1,0.07,7.41,30.78,32.0,169.28,168.28,168.28,1795.28,574488,1805.98,577914,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.66,77.6,60,93.75,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_time_step,837500000.0,74.64,30400,1243558114.04,74.64,24320,25.15,24145.72,5.97,16.56,0.3,0.24,0.3,7.48,7.48,640078947368.42,25.15,74.64,31.27,5.71,0.0,12.46,0.12,92.59,1,0.07,7.41,30.78,32.0,169.28,168.28,168.28,1795.28,574488,1805.98,577914,192,1212,22,0,0,0,232704,1.52,32,14,32,10,49.66,77.6,60,93.75,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_flux,864088208.41,42.48,89704,1273423217.55,42.48,70016,42.21,77998.88,33.44,34.62,1.52,1.33,1.53,38.21,38.21,375849634369.29,42.21,42.48,74.68,7.55,26.01,6.92,0.63,61.38,1,0.39,38.62,24.19,25.28,18.01,17.91,17.91,29651.37,9488437,29805.94,9537901,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.33,42.7,30,46.88,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_flux,864088208.41,42.48,89704,1273423217.55,42.48,70016,42.21,77998.88,33.44,34.62,1.52,1.33,1.53,38.21,38.21,375849634369.29,42.21,42.48,74.68,7.55,26.01,6.92,0.63,61.38,1,0.39,38.62,24.19,25.28,18.01,17.91,17.91,29651.37,9488437,29805.94,9537901,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.33,42.7,30,46.88,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_flux,864088208.41,42.48,89704,1273423217.55,42.48,70016,42.21,77998.88,33.44,34.62,1.52,1.33,1.53,38.21,38.21,375849634369.29,42.21,42.48,74.68,7.55,26.01,6.92,0.63,61.38,1,0.39,38.62,24.19,25.28,18.01,17.91,17.91,29651.37,9488437,29805.94,9537901,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.33,42.7,30,46.88,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_time_step,828206806.28,75.05,30169,1228880344.68,75.05,24448,25.32,24878.22,6.01,16.08,0.29,0.24,0.29,7.26,7.26,636526178010.47,25.32,75.05,31.27,5.75,0.0,12.15,0.13,92.55,1,0.07,7.45,30.78,32.0,164.09,163.12,163.12,1795.28,574488,1805.89,577886,192,1212,22,0,0,0,232704,1.52,32,14,32,10,51.26,80.1,60,93.75,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_time_step,828206806.28,75.05,30169,1228880344.68,75.05,24448,25.32,24878.22,6.01,16.08,0.29,0.24,0.29,7.26,7.26,636526178010.47,25.32,75.05,31.27,5.75,0.0,12.15,0.13,92.55,1,0.07,7.45,30.78,32.0,164.09,163.12,163.12,1795.28,574488,1805.89,577886,192,1212,22,0,0,0,232704,1.52,32,14,32,10,51.26,80.1,60,93.75,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_time_step,828206806.28,75.05,30169,1228880344.68,75.05,24448,25.32,24878.22,6.01,16.08,0.29,0.24,0.29,7.26,7.26,636526178010.47,25.32,75.05,31.27,5.75,0.0,12.15,0.13,92.55,1,0.07,7.45,30.78,32.0,164.09,163.12,163.12,1795.28,574488,1805.89,577886,192,1212,22,0,0,0,232704,1.52,32,14,32,10,51.26,80.1,60,93.75,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_step_factor,812260536.4,53.78,20069,1195442209.45,53.78,16704,16.68,15674.67,25.49,13.92,1.29,1.01,1.3,32.46,32.46,447298850574.71,16.68,53.78,14.33,7.35,0.0,12.08,0.85,67.22,1,0.33,32.78,22.82,24.52,37.18,36.85,36.85,5043.58,1613946,5087.92,1628134,192,1212,20,0,0,0,232704,1.52,32,14,32,10,47.63,74.42,60,93.75,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_step_factor,812260536.4,53.78,20069,1195442209.45,53.78,16704,16.68,15674.67,25.49,13.92,1.29,1.01,1.3,32.46,32.46,447298850574.71,16.68,53.78,14.33,7.35,0.0,12.08,0.85,67.22,1,0.33,32.78,22.82,24.52,37.18,36.85,36.85,5043.58,1613946,5087.92,1628134,192,1212,20,0,0,0,232704,1.52,32,14,32,10,47.63,74.42,60,93.75,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
cfd,missile0.2M,h_normals,2,cuda_compute_step_factor,812260536.4,53.78,20069,1195442209.45,53.78,16704,16.68,15674.67,25.49,13.92,1.29,1.01,1.3,32.46,32.46,447298850574.71,16.68,53.78,14.33,7.35,0.0,12.08,0.85,67.22,1,0.33,32.78,22.82,24.52,37.18,36.85,36.85,5043.58,1613946,5087.92,1628134,192,1212,20,0,0,0,232704,1.52,32,14,32,10,47.63,74.42,60,93.75,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
cfd,missile0.2M,h_areas,0,cuda_compute_flux,839812332.44,42.69,89192,1237598208.97,42.69,71616,42.51,77909.2,33.58,34.66,1.52,1.34,1.53,38.2,38.2,367131367292.23,42.51,42.69,73.8,7.59,26.44,6.86,0.62,61.85,1,0.38,38.15,24.23,25.32,18.08,17.99,17.99,29605.17,9473653,29758.61,9522754,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.21,42.52,30,46.88,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
cfd,missile0.2M,h_elements_surrounding_elements,1,cuda_compute_flux,839812332.44,42.69,89192,1237598208.97,42.69,71616,42.51,77909.2,33.58,34.66,1.52,1.34,1.53,38.2,38.2,367131367292.23,42.51,42.69,73.8,7.59,26.44,6.86,0.62,61.85,1,0.38,38.15,24.23,25.32,18.08,17.99,17.99,29605.17,9473653,29758.61,9522754,192,1212,58,0,0,0,232704,3.03,32,5,32,10,27.21,42.52,30,46.88,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
