kernel,InputData,MemLocation,h_areas,h_elements_surrounding_elements,h_normals,label,TimePerc,Time,calls,AVG,MIN,MAX
cuda_compute_step_factor,097K,Global,none,none,cudaMemAdviseSetPreferredLocationGPU,0004,1.33,7.417713,2000,3.71e-03,3.36e-03,0.372765
cuda_compute_step_factor,097K,Global,none,none,cudaMemAdviseSetPreferredLocationCPU,0005,3.21,7.436179,2000,3.72e-03,3.39e-03,0.399485
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetReadMostly,none,0010,3.30,7.596520,2000,3.80e-03,3.36e-03,0.555421
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,0011,3.20,7.441598,2000,3.72e-03,3.36e-03,0.410718
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0012,2.14,7.686932,2000,3.84e-03,3.42e-03,0.560764
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,0013,3.32,7.630098,2000,3.81e-03,3.42e-03,0.551965
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0014,1.35,7.494798,2000,3.75e-03,3.42e-03,0.381949
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,0015,3.25,7.467860,2000,3.73e-03,3.39e-03,0.391710
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,none,0020,3.56,8.472943,2000,4.24e-03,3.87e-03,0.550877
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0021,3.55,8.545672,2000,4.27e-03,3.90e-03,0.544957
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0022,1.90,8.225581,2000,4.11e-03,3.81e-03,0.397278
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0023,3.47,8.347533,2000,4.17e-03,3.81e-03,0.538685
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0024,1.37,8.498388,2000,4.25e-03,3.87e-03,0.566941
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0025,3.39,8.233361,2000,4.12e-03,3.84e-03,0.370558
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetAccessedByGPU,none,0030,3.30,7.634869,2000,3.82e-03,3.39e-03,0.594940
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,0031,3.20,7.436668,2000,3.72e-03,3.36e-03,0.446493
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0032,2.02,7.546490,2000,3.77e-03,3.39e-03,0.461598
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,0033,3.24,7.485933,2000,3.74e-03,3.36e-03,0.448702
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0034,1.35,7.502330,2000,3.75e-03,3.39e-03,0.456958
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,0035,3.25,7.498253,2000,3.75e-03,3.36e-03,0.441246
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,none,0040,4.15,13.37819,2000,6.69e-03,6.43e-03,0.363230
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0041,4.24,13.30274,2000,6.65e-03,6.30e-03,0.367166
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0042,2.75,13.61237,2000,6.81e-03,6.46e-03,0.534941
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0043,4.35,13.56549,2000,6.78e-03,6.40e-03,0.530877
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0044,1.84,12.61699,2000,6.31e-03,5.66e-03,0.368510
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0045,4.38,13.74732,2000,6.87e-03,6.50e-03,0.553085
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationCPU,none,0050,3.32,7.699694,2000,3.85e-03,3.42e-03,0.584732
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,0051,3.14,7.473372,2000,3.74e-03,3.42e-03,0.396446
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0052,2.09,7.623193,2000,3.81e-03,3.42e-03,0.433310
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,0053,3.27,7.575021,2000,3.79e-03,3.39e-03,0.542845
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0054,1.37,7.624413,2000,3.81e-03,3.36e-03,0.580348
cuda_compute_step_factor,097K,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,0055,3.22,7.569345,2000,3.78e-03,3.36e-03,0.559773
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,none,none,0100,3.24,7.478142,2000,3.74e-03,3.36e-03,0.444606
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetReadMostly,0101,3.20,7.467481,2000,3.73e-03,3.39e-03,0.440510
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetPreferredLocationGPU,0102,2.09,7.596094,2000,3.80e-03,3.42e-03,0.476829
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetAccessedByGPU,0103,3.30,7.577395,2000,3.79e-03,3.42e-03,0.471741
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetPreferredLocationGPU,0104,1.35,7.526259,2000,3.76e-03,3.42e-03,0.417790
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetPreferredLocationCPU,0105,3.24,7.545492,2000,3.77e-03,3.42e-03,0.471901
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,none,0110,3.32,7.596290,2000,3.80e-03,3.42e-03,0.472221
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,0111,3.25,7.541169,2000,3.77e-03,3.39e-03,0.470878
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0112,2.03,7.611691,2000,3.81e-03,3.42e-03,0.487133
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,0113,3.20,7.484207,2000,3.74e-03,3.36e-03,0.462590
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0114,1.35,7.493342,2000,3.75e-03,3.36e-03,0.452254
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,0115,3.19,7.488658,2000,3.74e-03,3.36e-03,0.476830
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,none,0120,3.16,7.610569,2000,3.81e-03,3.39e-03,0.394910
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0121,3.20,7.765303,2000,3.88e-03,3.42e-03,0.573693
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0122,1.84,7.521791,2000,3.76e-03,3.42e-03,0.411486
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0123,3.23,7.709693,2000,3.85e-03,3.42e-03,0.558845
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0124,1.29,7.777792,2000,3.89e-03,3.39e-03,0.563229
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0125,3.27,7.734267,2000,3.87e-03,3.42e-03,0.551677
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,none,0130,3.29,7.603871,2000,3.80e-03,3.39e-03,0.551133
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,0131,3.28,7.578041,2000,3.79e-03,3.36e-03,0.544573
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0132,2.00,7.507421,2000,3.75e-03,3.42e-03,0.392702
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,0133,3.26,7.453757,2000,3.73e-03,3.39e-03,0.394494
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0134,1.39,7.694659,2000,3.85e-03,3.42e-03,0.578621
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,0135,3.34,7.665338,2000,3.83e-03,3.42e-03,0.561725
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,none,0140,2.49,7.658292,2000,3.83e-03,3.42e-03,0.559165
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0141,2.48,7.664383,2000,3.83e-03,3.39e-03,0.596509
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0142,1.58,7.799059,2000,3.90e-03,3.46e-03,0.567357
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0143,2.43,7.449939,2000,3.72e-03,3.36e-03,0.414109
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0144,1.10,7.461876,2000,3.73e-03,3.36e-03,0.425693
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0145,2.46,7.573069,2000,3.79e-03,3.36e-03,0.538365
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,none,0150,3.25,7.605266,2000,3.80e-03,3.39e-03,0.566525
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,0151,3.24,7.580184,2000,3.79e-03,3.36e-03,0.572029
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0152,2.06,7.680084,2000,3.84e-03,3.42e-03,0.560092
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,0153,3.28,7.650585,2000,3.83e-03,3.42e-03,0.561565
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0154,1.36,7.515487,2000,3.76e-03,3.42e-03,0.397726
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,0155,3.32,7.681365,2000,3.84e-03,3.42e-03,0.570077
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,none,0200,3.76,8.823405,2000,4.41e-03,4.19e-03,0.205183
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetReadMostly,0201,6.33,15.24438,2000,7.62e-03,6.69e-03,0.205887
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationGPU,0202,2.26,8.618004,2000,4.31e-03,4.10e-03,0.202110
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetAccessedByGPU,0203,3.75,8.886102,2000,4.44e-03,4.22e-03,0.211871
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationGPU,0204,2.53,14.21707,2000,7.11e-03,6.85e-03,0.223583
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationCPU,0205,5.97,14.44817,2000,7.22e-03,7.04e-03,0.213342
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,none,0210,5.50,13.14066,2000,6.57e-03,5.79e-03,0.365278
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,0211,4.29,10.20464,2000,5.10e-03,4.86e-03,0.333150
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0212,1.94,7.295820,2000,3.65e-03,3.33e-03,0.344510
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,0213,3.27,7.637844,2000,3.82e-03,3.46e-03,0.343935
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0214,1.97,11.00193,2000,5.50e-03,4.89e-03,0.331774
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,0215,5.07,12.02300,2000,6.01e-03,5.79e-03,0.339998
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,none,0220,3.65,8.719536,2000,4.36e-03,4.16e-03,0.209759
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0221,3.66,8.748341,2000,4.37e-03,4.00e-03,0.209727
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0222,1.92,8.313651,2000,4.16e-03,3.94e-03,0.198431
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0223,3.41,8.205495,2000,4.10e-03,3.90e-03,0.211263
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0224,1.70,10.80663,2000,5.40e-03,5.25e-03,0.211199
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0225,3.68,8.906696,2000,4.45e-03,4.29e-03,0.219839
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,none,0230,4.72,11.12401,2000,5.56e-03,5.41e-03,0.178303
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,0231,6.47,15.74221,2000,7.87e-03,6.82e-03,0.197599
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0232,2.24,8.631282,2000,4.31e-03,4.10e-03,0.197215
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,0233,6.52,15.97370,2000,7.99e-03,7.84e-03,0.206111
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0234,2.38,13.37760,2000,6.69e-03,6.53e-03,0.203902
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,0235,5.42,13.10776,2000,6.55e-03,6.40e-03,0.186431
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,none,0240,5.73,18.25353,2000,9.13e-03,8.93e-03,0.267998
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0241,4.53,14.40546,2000,7.20e-03,6.91e-03,0.307454
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0242,2.85,13.88500,2000,6.94e-03,5.82e-03,0.274910
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0243,5.24,16.75946,2000,8.38e-03,7.94e-03,0.287838
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0244,2.57,17.76185,2000,8.88e-03,8.54e-03,0.267487
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0245,5.62,18.05343,2000,9.03e-03,8.80e-03,0.312958
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,none,0250,6.26,15.00834,2000,7.50e-03,7.14e-03,0.306207
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,0251,6.01,14.43330,2000,7.22e-03,7.01e-03,0.274143
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0252,2.41,8.918985,2000,4.46e-03,4.19e-03,0.306751
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,0253,5.77,13.79167,2000,6.90e-03,6.69e-03,0.306591
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0254,1.84,10.31991,2000,5.16e-03,4.74e-03,0.303230
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,0255,3.81,8.893286,2000,4.45e-03,4.19e-03,0.279391
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,none,none,0300,3.03,7.051638,2000,3.53e-03,3.39e-03,0.013376
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetReadMostly,0301,3.02,6.996802,2000,3.50e-03,3.36e-03,0.013824
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetPreferredLocationGPU,0302,2.02,7.159965,2000,3.58e-03,3.39e-03,0.014560
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetAccessedByGPU,0303,3.06,7.085302,2000,3.54e-03,3.42e-03,0.013600
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetPreferredLocationGPU,0304,1.28,7.102653,2000,3.55e-03,3.39e-03,0.013728
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetPreferredLocationCPU,0305,3.08,7.137046,2000,3.57e-03,3.42e-03,0.013824
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,none,0310,3.12,7.232310,2000,3.62e-03,3.39e-03,0.188223
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,0311,3.09,7.210136,2000,3.61e-03,3.39e-03,0.190335
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0312,2.01,7.313344,2000,3.66e-03,3.36e-03,0.197311
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,0313,3.08,7.163546,2000,3.58e-03,3.33e-03,0.195455
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0314,1.29,7.168129,2000,3.58e-03,3.36e-03,0.202879
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,0315,3.10,7.156571,2000,3.58e-03,3.33e-03,0.200255
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,none,0320,3.37,8.087117,2000,4.04e-03,3.90e-03,0.013472
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0321,3.27,7.899219,2000,3.95e-03,3.84e-03,0.014048
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0322,1.84,7.947630,2000,3.97e-03,3.87e-03,0.013664
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0323,3.31,7.928633,2000,3.96e-03,3.87e-03,0.013984
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0324,1.29,7.983985,2000,3.99e-03,3.87e-03,0.013888
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0325,3.18,8.104025,2000,4.05e-03,3.94e-03,0.013824
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,none,0330,3.03,7.068758,2000,3.53e-03,3.36e-03,0.013600
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,0331,2.96,6.948858,2000,3.47e-03,3.36e-03,0.013696
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0332,2.02,7.055475,2000,3.53e-03,3.39e-03,0.013888
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,0333,3.11,7.117662,2000,3.56e-03,3.39e-03,0.013568
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0334,1.29,7.125492,2000,3.56e-03,3.42e-03,0.013600
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,0335,3.07,7.120221,2000,3.56e-03,3.42e-03,0.013632
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,none,0340,4.13,13.00601,2000,6.50e-03,6.40e-03,0.014112
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0341,4.18,13.07241,2000,6.54e-03,6.43e-03,0.013728
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0342,2.79,13.17214,2000,6.59e-03,6.50e-03,0.013600
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0343,4.16,13.12839,2000,6.56e-03,6.46e-03,0.013760
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0344,1.79,12.27510,2000,6.14e-03,5.44e-03,0.013856
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0345,4.15,13.15059,2000,6.57e-03,6.50e-03,0.013760
cuda_compute_step_factor,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,none,0350,3.08,7.054811,2000,3.53e-03,3.36e-03,0.013536
