kernel,InputData,advise0,advise1,advise2,advise3,advise4,advise5,variant,TimePerc,Time,calls,AVG,MIN,MAX
Kernel2,graph1MW.6,0,1,3,1,0,0,13100,10.4,0.799168,12,0.066597,4.80E-03,0.553632
Kernel2,graph1MW.6,0,1,6,3,0,0,16300,10.24,0.804,12,0.067,4.80E-03,0.55792
Kernel2,graph1MW.6,0,6,6,0,0,0,66000,11.24,0.819359,12,0.068279,4.83E-03,0.573728
Kernel2,graph1MW.6,4,6,1,0,0,0,461000,8.83,0.822945,12,0.068578,4.83E-03,0.578625
Kernel2,graph1MW.6,1,1,3,3,0,0,113300,9.27,0.826527,12,0.068877,4.80E-03,0.576767
Kernel2,graph1MW.6,5,0,6,6,0,0,506600,4.81,0.843936,12,0.070328,4.86E-03,0.598912
Kernel2,graph1MW.6,3,1,6,6,0,0,316600,9.59,0.848767,12,0.07073,4.86E-03,0.599007
Kernel2,graph1MW.6,2,0,1,0,0,0,201000,9.52,0.857696,12,0.071474,4.83E-03,0.608064
Kernel2,graph1MW.6,6,0,1,0,0,0,601000,8.83,0.86048,12,0.071706,4.80E-03,0.610848
Kernel2,graph1MW.6,5,0,6,3,0,0,506300,4.85,0.865216,12,0.072101,4.83E-03,0.620288
Kernel2,graph1MW.6,2,0,3,1,0,0,203100,10.59,0.874604,12,0.072883,4.80E-03,0.625234
Kernel2,graph1MW.6,5,0,3,0,0,0,503000,5.2,0.889631,12,0.074135,4.90E-03,0.644223
Kernel2,graph1MW.6,6,0,3,1,0,0,603100,10.24,0.900926,12,0.075077,4.80E-03,0.651519
Kernel2,graph1MW.6,0,0,3,1,0,0,3100,11.94,0.906383,12,0.075531,4.80E-03,0.661043
Kernel2,graph1MW.6,4,6,3,0,0,0,463000,8.84,0.911551,12,0.075962,4.83E-03,0.667392
Kernel2,graph1MW.6,5,3,6,6,0,0,536600,4.97,0.918208,12,0.076517,4.80E-03,0.671456
Kernel2,graph1MW.6,4,1,6,3,0,0,416300,9.29,0.923328,12,0.076944,4.83E-03,0.677728
Kernel2,graph1MW.6,4,1,3,3,0,0,413300,9.55,0.923968,12,0.076997,4.83E-03,0.67856
Kernel2,graph1MW.6,4,1,3,1,0,0,413100,9.56,0.925856,12,0.077154,4.83E-03,0.680992
Kernel2,graph1MW.6,5,6,1,1,0,0,561100,5.07,0.928192,12,0.077349,4.83E-03,0.683264
Kernel2,graph1MW.6,4,1,6,6,0,0,416600,9.46,0.931534,12,0.077627,4.83E-03,0.686067
Kernel2,graph1MW.6,1,6,3,0,0,0,163000,9.04,0.931567,12,0.07763,4.83E-03,0.682515
Kernel2,graph1MW.6,2,1,3,1,0,0,213100,10.53,0.933374,12,0.077781,4.83E-03,0.683679
Kernel2,graph1MW.6,5,1,3,0,0,0,513000,6.12,0.934336,12,0.077861,4.83E-03,0.689504
Kernel2,graph1MW.6,2,1,6,0,0,0,216000,11.5,0.93536,12,0.077946,4.83E-03,0.685824
Kernel2,graph1MW.6,4,3,3,1,0,0,433100,8.72,0.935616,12,0.077968,4.83E-03,0.68976
Kernel2,graph1MW.6,5,1,6,0,0,0,516000,6.37,0.935774,12,0.077981,4.83E-03,0.690911
Kernel2,graph1MW.6,1,1,6,3,0,0,116300,10.13,0.936447,12,0.078037,4.83E-03,0.686592
Kernel2,graph1MW.6,5,1,3,3,0,0,513300,6.17,0.93792,12,0.07816,4.83E-03,0.69216
Kernel2,graph1MW.6,3,6,3,3,0,0,363300,8.44,0.938463,12,0.078205,4.80E-03,0.688832
Kernel2,graph1MW.6,1,1,6,0,0,0,116000,11.15,0.941963,12,0.078496,4.80E-03,0.69269
Kernel2,graph1MW.6,2,3,6,6,0,0,236600,9.14,0.943325,12,0.07861,4.80E-03,0.693406
Kernel2,graph1MW.6,0,3,6,3,0,0,36300,10.45,0.943917,12,0.078659,4.80E-03,0.697265
Kernel2,graph1MW.6,6,1,3,0,0,0,613000,10.95,0.948128,12,0.07901,4.80E-03,0.698976
Kernel2,graph1MW.6,4,6,3,3,0,0,463300,8.75,0.950829,12,0.079235,4.80E-03,0.705746
Kernel2,graph1MW.6,0,3,6,6,0,0,36600,10.7,0.951135,12,0.079261,4.80E-03,0.7048
Kernel2,graph1MW.6,6,6,1,1,0,0,661100,8.62,0.952257,12,0.079354,4.80E-03,0.703329
Kernel2,graph1MW.6,5,6,6,1,0,0,566100,5.11,0.95456,12,0.079546,4.86E-03,0.708928
Kernel2,graph1MW.6,5,1,6,3,0,0,516300,6.26,0.954654,12,0.079554,4.83E-03,0.708575
Kernel2,graph1MW.6,2,6,1,6,0,0,261600,9.5,0.963006,12,0.08025,4.80E-03,0.713663
Kernel2,graph1MW.6,3,1,3,0,0,0,313000,11.52,0.964493,12,0.080374,4.83E-03,0.715218
Kernel2,graph1MW.6,1,3,1,1,0,0,131100,8.69,0.964928,12,0.08041,4.83E-03,0.715904
Kernel2,graph1MW.6,0,3,6,0,0,0,36000,11.64,0.972607,12,0.08105,4.80E-03,0.727584
Kernel2,graph1MW.6,6,1,3,1,0,0,613100,10.7,0.975086,12,0.081257,4.80E-03,0.725873
Kernel2,graph1MW.6,6,1,3,3,0,0,613300,10.53,0.975615,12,0.081301,4.80E-03,0.725695
Kernel2,graph1MW.6,1,3,3,6,0,0,133600,8.93,0.977408,12,0.08145,4.80E-03,0.727616
Kernel2,graph1MW.6,6,1,6,6,0,0,616600,10.53,0.977856,12,0.081488,4.80E-03,0.728192
Kernel2,graph1MW.6,2,6,1,0,0,0,261000,10.52,0.982494,12,0.081874,4.80E-03,0.733407
Kernel2,graph1MW.6,6,3,1,1,0,0,631100,9.62,0.998112,12,0.083176,4.80E-03,0.749216
Kernel2,graph1MW.6,3,1,3,6,0,0,313600,9.99,1.093953,12,0.091162,4.83E-03,0.844417
Kernel2,graph1MW.6,5,1,6,6,0,0,516600,5.91,1.094495,12,0.091207,4.80E-03,0.848703
Kernel2,graph1MW.6,1,1,3,0,0,0,113000,10.03,1.100681,12,0.091723,4.80E-03,0.851534
Kernel2,graph1MW.6,1,0,6,1,0,0,106100,10.89,1.102153,12,0.091846,4.83E-03,0.852558
Kernel2,graph1MW.6,1,0,3,3,0,0,103300,10.89,1.115296,12,0.092941,4.80E-03,0.865856
Kernel2,graph1MW.6,5,0,6,1,0,0,506100,6.36,1.116288,12,0.093024,4.86E-03,0.871264
Kernel2,graph1MW.6,1,1,3,6,0,0,113600,9.8,1.13507,12,0.094589,4.80E-03,0.885535
Kernel2,graph1MW.6,0,1,6,0,0,0,16000,13.97,1.164617,12,0.097051,4.83E-03,0.91915
Kernel2,graph1MW.6,3,0,6,6,0,0,306600,12.13,1.269414,12,0.105784,4.83E-03,1.019819
Kernel2,graph1MW.6,2,0,2,0,0,0,202000,11.88,1.2696,12,0.1058,4.90E-03,0.48896
Kernel2,graph1MW.6,1,0,2,0,0,0,102000,11.65,1.281982,12,0.106831,4.83E-03,0.477471
Kernel2,graph1MW.6,4,0,2,0,0,0,402000,10.92,1.299102,12,0.108258,4.83E-03,0.490079
Kernel2,graph1MW.6,0,0,2,0,0,0,2000,12.71,1.318594,12,0.109882,4.80E-03,0.494465
Kernel2,graph1MW.6,6,0,2,0,0,0,602000,11.97,1.318977,12,0.109914,4.83E-03,0.495713
Kernel2,graph1MW.6,3,0,2,0,0,0,302000,12.03,1.319364,12,0.109947,4.83E-03,0.496821
Kernel2,graph1MW.6,5,0,2,0,0,0,502000,7.46,1.321827,12,0.110152,4.86E-03,0.469494
Kernel2,graph1MW.6,2,1,6,1,0,0,216100,12.73,1.354595,12,0.112882,4.83E-03,1.104008
Kernel2,graph1MW.6,6,1,6,1,0,0,616100,11.88,1.356033,12,0.113002,4.83E-03,1.10624
Kernel2,graph1MW.6,4,3,0,4,0,0,430400,6.43,2.452492,12,0.204374,4.83E-03,0.827951
Kernel2,graph1MW.6,0,3,0,4,0,0,30400,6.85,2.453561,12,0.204463,4.80E-03,0.827966
Kernel2,graph1MW.6,5,3,0,4,0,0,530400,5.62,2.453645,12,0.20447,4.83E-03,0.827918
Kernel2,graph1MW.6,6,3,0,4,0,0,630400,6.62,2.457196,12,0.204766,4.83E-03,0.827951
Kernel2,graph1MW.6,3,3,0,4,0,0,330400,6.66,2.457726,12,0.20481,4.83E-03,0.827968
Kernel2,graph1MW.6,2,3,0,4,0,0,230400,6.5,2.457916,12,0.204826,4.83E-03,0.828094
Kernel2,graph1MW.6,1,3,0,4,0,0,130400,6.65,2.458264,12,0.204855,4.80E-03,0.827965
Kernel2,graph1MW.6,4,5,0,3,0,0,450300,16.43,2.45853,12,0.204877,4.83E-03,0.830113
Kernel2,graph1MW.6,4,4,0,3,0,0,440300,18.69,2.459011,12,0.204917,4.83E-03,0.830017
Kernel2,graph1MW.6,4,1,1,4,0,0,411400,6.38,2.459213,12,0.204934,4.83E-03,0.830415
Kernel2,graph1MW.6,0,4,0,3,0,0,40300,20.21,2.459486,12,0.204957,4.83E-03,0.830016
Kernel2,graph1MW.6,5,1,1,4,0,0,511400,5.24,2.459643,12,0.20497,4.80E-03,0.830494
Kernel2,graph1MW.6,0,5,0,3,0,0,50300,17.36,2.459787,12,0.204982,4.83E-03,0.830191
Kernel2,graph1MW.6,5,1,1,5,0,0,511500,5.45,2.460059,12,0.205004,4.83E-03,0.830686
Kernel2,graph1MW.6,4,5,0,0,0,0,450000,16.52,2.460354,12,0.205029,4.83E-03,0.830528
Kernel2,graph1MW.6,4,0,0,4,0,0,400400,6.48,2.460477,12,0.205039,4.80E-03,0.830527
Kernel2,graph1MW.6,0,1,1,4,0,0,11400,6.8,2.460512,12,0.205042,4.86E-03,0.830528
Kernel2,graph1MW.6,4,1,1,5,0,0,411500,6.21,2.46051,12,0.205042,4.80E-03,0.830496
Kernel2,graph1MW.6,4,0,0,5,0,0,400500,6.29,2.460605,12,0.20505,4.83E-03,0.830527
Kernel2,graph1MW.6,0,1,1,5,0,0,11500,6.37,2.460704,12,0.205058,4.86E-03,0.830496
Kernel2,graph1MW.6,4,4,0,0,0,0,440000,19.22,2.460771,12,0.205064,4.83E-03,0.830529
Kernel2,graph1MW.6,0,0,0,5,0,0,500,6.72,2.461134,12,0.205094,4.83E-03,0.830703
Kernel2,graph1MW.6,5,0,0,5,0,0,500500,5.56,2.46115,12,0.205095,4.83E-03,0.830496
Kernel2,graph1MW.6,0,0,0,4,0,0,400,6.96,2.461152,12,0.205096,4.86E-03,0.830528
Kernel2,graph1MW.6,0,4,0,0,0,0,40000,21.34,2.461194,12,0.205099,4.86E-03,0.830606
Kernel2,graph1MW.6,0,5,0,0,0,0,50000,17.87,2.461272,12,0.205106,4.83E-03,0.830621
Kernel2,graph1MW.6,5,0,0,4,0,0,500400,5.63,2.461342,12,0.205111,4.83E-03,0.830495
Kernel2,graph1MW.6,4,3,0,5,0,0,430500,6.22,2.461408,12,0.205117,4.86E-03,0.830944
Kernel2,graph1MW.6,5,4,0,3,0,0,540300,13.5,2.461437,12,0.205119,4.86E-03,0.830015
Kernel2,graph1MW.6,4,1,0,4,0,0,410400,6.43,2.461502,12,0.205125,4.83E-03,0.831039
Kernel2,graph1MW.6,4,6,0,4,0,0,460400,6.31,2.461656,12,0.205138,4.83E-03,0.830973
Kernel2,graph1MW.6,5,5,0,3,0,0,550300,10.11,2.461711,12,0.205142,4.86E-03,0.830063
Kernel2,graph1MW.6,5,4,0,0,0,0,540000,13.68,2.46203,12,0.205169,4.80E-03,0.830511
Kernel2,graph1MW.6,5,6,0,4,0,0,560400,5.26,2.462232,12,0.205186,4.80E-03,0.83139
Kernel2,graph1MW.6,5,6,0,5,0,0,560500,5.49,2.462334,12,0.205194,4.83E-03,0.831199
Kernel2,graph1MW.6,0,1,0,4,0,0,10400,6.85,2.462427,12,0.205202,4.80E-03,0.83091
Kernel2,graph1MW.6,0,6,0,5,0,0,60500,6.65,2.462536,12,0.205211,4.83E-03,0.831054
Kernel2,graph1MW.6,4,1,0,5,0,0,410500,6.07,2.462557,12,0.205213,4.83E-03,0.831007
Kernel2,graph1MW.6,0,6,0,4,0,0,60400,6.62,2.462588,12,0.205215,4.80E-03,0.830975
Kernel2,graph1MW.6,5,5,0,0,0,0,550000,12.41,2.462748,12,0.205229,4.86E-03,0.830527
Kernel2,graph1MW.6,5,1,0,5,0,0,510500,5.53,2.462812,12,0.205234,4.86E-03,0.831327
Kernel2,graph1MW.6,5,1,0,4,0,0,510400,5.61,2.463071,12,0.205255,4.86E-03,0.830976
Kernel2,graph1MW.6,4,6,0,5,0,0,460500,6.29,2.463232,12,0.205269,4.86E-03,0.831008
Kernel2,graph1MW.6,6,5,0,3,0,0,650300,16.4,2.463235,12,0.205269,4.80E-03,0.830049
Kernel2,graph1MW.6,0,1,0,5,0,0,10500,6.64,2.463538,12,0.205294,4.83E-03,0.830928
Kernel2,graph1MW.6,0,3,0,5,0,0,30500,6.69,2.463581,12,0.205298,4.83E-03,0.830975
Kernel2,graph1MW.6,5,3,0,5,0,0,530500,5.47,2.463773,12,0.205314,4.86E-03,0.831775
Kernel2,graph1MW.6,2,4,0,3,0,0,240300,19.2,2.463934,12,0.205327,4.80E-03,0.830047
Kernel2,graph1MW.6,6,1,1,4,0,0,611400,6.66,2.464173,12,0.205347,4.83E-03,0.830511
Kernel2,graph1MW.6,1,4,0,3,0,0,140300,19.01,2.464351,12,0.205362,4.86E-03,0.830336
Kernel2,graph1MW.6,2,5,0,3,0,0,250300,16.54,2.464576,12,0.205381,4.83E-03,0.830016
Kernel2,graph1MW.6,3,5,0,3,0,0,350300,15.99,2.464592,12,0.205382,4.80E-03,0.830064
Kernel2,graph1MW.6,2,1,1,5,0,0,211500,6.54,2.464762,12,0.205396,4.86E-03,0.830494
Kernel2,graph1MW.6,3,4,0,3,0,0,340300,18.48,2.46478,12,0.205398,4.83E-03,0.830158
Kernel2,graph1MW.6,6,0,0,5,0,0,600500,6.59,2.46499,12,0.205415,4.83E-03,0.830528
Kernel2,graph1MW.6,2,0,0,5,0,0,200500,6.62,2.465024,12,0.205418,4.83E-03,0.830496
Kernel2,graph1MW.6,2,5,0,0,0,0,250000,17.14,2.465024,12,0.205418,4.83E-03,0.830464
Kernel2,graph1MW.6,3,1,1,5,0,0,311500,6.46,2.465055,12,0.205421,4.83E-03,0.830528
Kernel2,graph1MW.6,6,0,0,4,0,0,600400,6.73,2.46507,12,0.205422,4.80E-03,0.830479
Kernel2,graph1MW.6,1,1,1,4,0,0,111400,6.61,2.465164,12,0.20543,4.83E-03,0.830478
Kernel2,graph1MW.6,3,0,0,4,0,0,300400,6.76,2.465181,12,0.205431,4.83E-03,0.830527
Kernel2,graph1MW.6,2,1,1,4,0,0,211400,6.65,2.465193,12,0.205432,4.83E-03,0.831245
Kernel2,graph1MW.6,1,4,0,0,0,0,140000,19.39,2.465454,12,0.205454,4.86E-03,0.830607
Kernel2,graph1MW.6,2,4,0,0,0,0,240000,19.8,2.465536,12,0.205461,4.80E-03,0.830496
Kernel2,graph1MW.6,1,0,0,4,0,0,100400,6.73,2.465566,12,0.205463,4.83E-03,0.830527
Kernel2,graph1MW.6,1,1,1,5,0,0,111500,6.46,2.4656,12,0.205466,4.83E-03,0.83056
Kernel2,graph1MW.6,6,1,1,5,0,0,611500,6.51,2.465726,12,0.205477,4.86E-03,0.830528
Kernel2,graph1MW.6,1,5,0,0,0,0,150000,14.5,2.465773,12,0.205481,4.80E-03,0.830543
Kernel2,graph1MW.6,1,0,0,5,0,0,100500,6.57,2.465786,12,0.205482,4.83E-03,0.830718
Kernel2,graph1MW.6,3,1,1,4,0,0,311400,6.64,2.465823,12,0.205485,4.83E-03,0.830688
Kernel2,graph1MW.6,3,5,0,0,0,0,350000,17.2,2.465824,12,0.205485,4.83E-03,0.830528
Kernel2,graph1MW.6,6,5,0,0,0,0,650000,16.66,2.465923,12,0.205493,4.80E-03,0.830465
Kernel2,graph1MW.6,2,0,0,4,0,0,200400,6.8,2.465997,12,0.205499,4.83E-03,0.831343
Kernel2,graph1MW.6,3,6,0,4,0,0,360400,6.66,2.466047,12,0.205503,4.83E-03,0.830976
Kernel2,graph1MW.6,6,1,0,4,0,0,610400,6.68,2.466046,12,0.205503,4.86E-03,0.830975
Kernel2,graph1MW.6,3,4,0,0,0,0,340000,19.75,2.466142,12,0.205511,4.83E-03,0.830496
Kernel2,graph1MW.6,6,4,0,0,0,0,640000,19.51,2.466178,12,0.205514,4.83E-03,0.830528
Kernel2,graph1MW.6,1,6,0,4,0,0,160400,6.65,2.466208,12,0.205517,4.80E-03,0.8312
Kernel2,graph1MW.6,2,6,0,4,0,0,260400,6.43,2.466205,12,0.205517,4.83E-03,0.830975
Kernel2,graph1MW.6,1,1,0,4,0,0,110400,6.66,2.466333,12,0.205527,4.80E-03,0.830975
Kernel2,graph1MW.6,1,5,0,3,0,0,150300,14.14,2.466432,12,0.205536,4.80E-03,0.830016
Kernel2,graph1MW.6,2,1,0,5,0,0,210500,6.53,2.466506,12,0.205542,4.86E-03,0.830926
Kernel2,graph1MW.6,1,1,0,5,0,0,110500,6.52,2.466603,12,0.20555,4.83E-03,0.830958
Kernel2,graph1MW.6,2,3,0,5,0,0,230500,6.53,2.466618,12,0.205551,4.83E-03,0.830974
Kernel2,graph1MW.6,3,0,0,5,0,0,300500,6.33,2.466653,12,0.205554,4.83E-03,0.830527
Kernel2,graph1MW.6,6,3,0,5,0,0,630500,6.4,2.466717,12,0.205559,4.83E-03,0.830975
Kernel2,graph1MW.6,6,6,0,4,0,0,660400,6.61,2.466753,12,0.205562,4.86E-03,0.830945
Kernel2,graph1MW.6,3,1,0,4,0,0,310400,6.66,2.46678,12,0.205565,4.83E-03,0.830975
Kernel2,graph1MW.6,1,6,0,5,0,0,160500,6.5,2.46704,12,0.205586,4.83E-03,0.830912
Kernel2,graph1MW.6,4,4,0,1,0,0,440100,18.33,2.467172,12,0.205597,4.83E-03,0.833058
Kernel2,graph1MW.6,2,6,0,5,0,0,260500,6.51,2.467338,12,0.205611,4.83E-03,0.831118
Kernel2,graph1MW.6,2,1,0,4,0,0,210400,6.7,2.467355,12,0.205612,4.83E-03,0.830974
Kernel2,graph1MW.6,1,3,0,5,0,0,130500,6.51,2.467406,12,0.205617,4.83E-03,0.830959
Kernel2,graph1MW.6,3,1,0,5,0,0,310500,6.46,2.467423,12,0.205618,4.83E-03,0.830975
Kernel2,graph1MW.6,3,6,0,5,0,0,360500,6.47,2.467432,12,0.205619,4.83E-03,0.83099
Kernel2,graph1MW.6,6,6,0,5,0,0,660500,6.16,2.46746,12,0.205621,4.80E-03,0.831041
Kernel2,graph1MW.6,4,4,0,6,0,0,440600,18.62,2.467471,12,0.205622,4.86E-03,0.833072
Kernel2,graph1MW.6,4,5,0,6,0,0,450600,16.16,2.467553,12,0.205629,4.90E-03,0.833024
Kernel2,graph1MW.6,6,1,0,5,0,0,610500,6.44,2.468252,12,0.205687,4.83E-03,0.831039
Kernel2,graph1MW.6,6,4,0,3,0,0,640300,19.03,2.468288,12,0.20569,4.83E-03,0.830944
Kernel2,graph1MW.6,4,5,0,1,0,0,450100,16.34,2.46832,12,0.205693,4.80E-03,0.83376
Kernel2,graph1MW.6,5,4,0,6,0,0,540600,13.29,2.468411,12,0.2057,4.86E-03,0.833087
Kernel2,graph1MW.6,0,4,0,6,0,0,40600,20.13,2.468478,12,0.205706,4.96E-03,0.833056
Kernel2,graph1MW.6,5,5,0,6,0,0,550600,11.87,2.468701,12,0.205725,4.83E-03,0.833055
Kernel2,graph1MW.6,0,5,0,1,0,0,50100,17.12,2.468844,12,0.205737,4.80E-03,0.833006
Kernel2,graph1MW.6,5,5,0,1,0,0,550100,12.19,2.468973,12,0.205747,4.83E-03,0.833071
Kernel2,graph1MW.6,0,5,0,6,0,0,50600,15.72,2.469052,12,0.205754,4.83E-03,0.833023
Kernel2,graph1MW.6,0,4,0,1,0,0,40100,20.3,2.469244,12,0.20577,4.83E-03,0.833023
Kernel2,graph1MW.6,3,3,0,5,0,0,330500,6.46,2.469312,12,0.205776,4.83E-03,0.831136
Kernel2,graph1MW.6,5,4,0,1,0,0,540100,11.5,2.47008,12,0.20584,4.86E-03,0.833056
Kernel2,graph1MW.6,2,4,0,6,0,0,240600,19.1,2.472076,12,0.206006,4.83E-03,0.83307
Kernel2,graph1MW.6,2,5,0,6,0,0,250600,14.52,2.47219,12,0.206015,4.86E-03,0.832991
Kernel2,graph1MW.6,6,5,0,6,0,0,650600,16.26,2.472194,12,0.206016,4.80E-03,0.833024
Kernel2,graph1MW.6,6,4,0,6,0,0,640600,18.78,2.472259,12,0.206021,4.80E-03,0.833057
Kernel2,graph1MW.6,3,4,0,6,0,0,340600,18.66,2.472287,12,0.206023,4.83E-03,0.833056
Kernel2,graph1MW.6,6,4,0,1,0,0,640100,18.86,2.47243,12,0.206035,4.83E-03,0.833071
Kernel2,graph1MW.6,2,4,0,1,0,0,240100,18.84,2.47251,12,0.206042,4.83E-03,0.833055
Kernel2,graph1MW.6,6,5,0,1,0,0,650100,15.96,2.472579,12,0.206048,4.80E-03,0.833058
Kernel2,graph1MW.6,3,4,0,1,0,0,340100,18.68,2.47262,12,0.206051,4.83E-03,0.833006
Kernel2,graph1MW.6,2,5,0,1,0,0,250100,16.63,2.47286,12,0.206071,4.83E-03,0.833151
Kernel2,graph1MW.6,3,5,0,1,0,0,350100,16.23,2.472879,12,0.206073,4.83E-03,0.833007
Kernel2,graph1MW.6,1,5,0,6,0,0,150600,15.91,2.472929,12,0.206077,4.83E-03,0.833153
Kernel2,graph1MW.6,1,4,0,1,0,0,140100,16.83,2.473216,12,0.206101,4.83E-03,0.83392
Kernel2,graph1MW.6,1,5,0,1,0,0,150100,16.2,2.473503,12,0.206125,4.80E-03,0.833087
Kernel2,graph1MW.6,3,5,0,6,0,0,350600,16.1,2.473727,12,0.206143,4.86E-03,0.833024
Kernel2,graph1MW.6,1,4,0,6,0,0,140600,18.14,2.47424,12,0.206186,4.86E-03,0.833056
Kernel2,graph1MW.6,4,0,6,4,0,0,406400,7.28,2.794591,12,0.232882,7.87E-03,0.831136
Kernel2,graph1MW.6,4,0,1,5,0,0,401500,7.1,2.796575,12,0.233047,7.90E-03,0.831103
Kernel2,graph1MW.6,4,0,6,5,0,0,406500,7.1,2.798692,12,0.233224,7.94E-03,0.831118
Kernel2,graph1MW.6,4,0,1,4,0,0,401400,7.3,2.801317,12,0.233443,8.03E-03,0.831086
Kernel2,graph1MW.6,6,0,3,5,0,0,603500,7.25,2.802655,12,0.233554,7.87E-03,0.831104
Kernel2,graph1MW.6,3,0,3,5,0,0,303500,7.39,2.804998,12,0.233749,7.94E-03,0.831247
Kernel2,graph1MW.6,0,0,3,5,0,0,3500,7.6,2.808516,12,0.234043,7.90E-03,0.831137
Kernel2,graph1MW.6,1,0,1,4,0,0,101400,7.69,2.835609,12,0.2363,7.90E-03,0.831198
Kernel2,graph1MW.6,5,0,3,4,0,0,503400,6.47,2.83648,12,0.236373,4.86E-03,0.827936
Kernel2,graph1MW.6,3,0,3,4,0,0,303400,7.6,2.83721,12,0.236434,4.83E-03,0.827967
Kernel2,graph1MW.6,4,0,3,4,0,0,403400,7.42,2.845628,12,0.237135,4.86E-03,0.827935
Kernel2,graph1MW.6,2,0,3,4,0,0,203400,7.77,2.847007,12,0.23725,4.80E-03,0.827936
Kernel2,graph1MW.6,6,0,3,4,0,0,603400,7.64,2.84896,12,0.237413,4.80E-03,0.828
Kernel2,graph1MW.6,1,0,3,4,0,0,103400,7.73,2.85094,12,0.237578,4.86E-03,0.827935
Kernel2,graph1MW.6,0,0,3,4,0,0,3400,7.91,2.855103,12,0.237925,4.83E-03,0.828
Kernel2,graph1MW.6,2,0,1,4,0,0,201400,7.74,2.857445,12,0.23812,7.87E-03,0.833615
Kernel2,graph1MW.6,4,0,3,5,0,0,403500,7.26,2.857955,12,0.238162,7.93E-03,0.831054
Kernel2,graph1MW.6,3,0,1,4,0,0,301400,7.75,2.859996,12,0.238333,7.90E-03,0.831103
Kernel2,graph1MW.6,5,0,1,4,0,0,501400,6.51,2.861628,12,0.238469,7.97E-03,0.83107
Kernel2,graph1MW.6,6,0,6,4,0,0,606400,7.74,2.862139,12,0.238511,7.94E-03,0.831103
Kernel2,graph1MW.6,1,0,1,5,0,0,101500,7.5,2.863194,12,0.238599,7.90E-03,0.831102
Kernel2,graph1MW.6,6,0,6,5,0,0,606500,7.45,2.864694,12,0.238724,8.00E-03,0.831102
Kernel2,graph1MW.6,1,0,6,5,0,0,106500,7.51,2.865853,12,0.238821,7.84E-03,0.831135
Kernel2,graph1MW.6,5,0,6,5,0,0,506500,6.43,2.866172,12,0.238847,7.94E-03,0.83107
Kernel2,graph1MW.6,1,0,6,4,0,0,106400,7.76,2.867583,12,0.238965,7.90E-03,0.831263
Kernel2,graph1MW.6,2,0,1,5,0,0,201500,7.55,2.869562,12,0.23913,7.90E-03,0.831039
Kernel2,graph1MW.6,5,0,1,5,0,0,501500,6.43,2.870851,12,0.239237,7.90E-03,0.831055
Kernel2,graph1MW.6,2,0,3,5,0,0,203500,7.58,2.871292,12,0.239274,7.94E-03,0.831071
Kernel2,graph1MW.6,0,0,1,4,0,0,1400,7.98,2.871745,12,0.239312,7.94E-03,0.831105
Kernel2,graph1MW.6,0,0,6,5,0,0,6500,7.78,2.873344,12,0.239445,7.97E-03,0.831488
Kernel2,graph1MW.6,2,0,6,4,0,0,206400,7.77,2.873623,12,0.239468,7.90E-03,0.831102
Kernel2,graph1MW.6,3,0,6,4,0,0,306400,7.69,2.874467,12,0.239538,7.90E-03,0.831023
Kernel2,graph1MW.6,6,0,1,5,0,0,601500,7.52,2.874557,12,0.239546,7.90E-03,0.831167
Kernel2,graph1MW.6,3,0,6,5,0,0,306500,7.57,2.875614,12,0.239634,7.84E-03,0.831103
Kernel2,graph1MW.6,2,0,6,5,0,0,206500,7.53,2.880126,12,0.24001,8.03E-03,0.831277
Kernel2,graph1MW.6,0,0,1,5,0,0,1500,7.82,2.880605,12,0.24005,7.90E-03,0.831135
Kernel2,graph1MW.6,0,0,6,4,0,0,6400,7.97,2.881665,12,0.240138,7.90E-03,0.831873
Kernel2,graph1MW.6,1,0,3,5,0,0,103500,7.61,2.890685,12,0.24089,7.90E-03,0.831167
Kernel2,graph1MW.6,3,0,1,5,0,0,301500,7.57,2.896547,12,0.241378,7.87E-03,0.831118
Kernel2,graph1MW.6,3,6,6,4,0,0,366400,7.78,2.900733,12,0.241727,4.80E-03,0.830527
Kernel2,graph1MW.6,0,3,6,4,0,0,36400,7.94,2.900956,12,0.241746,4.80E-03,0.830655
Kernel2,graph1MW.6,0,6,3,5,0,0,63500,7.72,2.904,12,0.242,4.83E-03,0.830574
Kernel2,graph1MW.6,0,6,3,4,0,0,63400,7.91,2.904957,12,0.242079,4.83E-03,0.830527
Kernel2,graph1MW.6,0,4,3,0,0,0,43000,23.83,2.90547,12,0.242122,4.83E-03,0.830047
Kernel2,graph1MW.6,5,3,3,4,0,0,533400,6.49,2.905718,12,0.242143,4.86E-03,0.830557
Kernel2,graph1MW.6,4,4,3,6,0,0,443600,21.21,2.90781,12,0.242317,4.80E-03,0.830177
Kernel2,graph1MW.6,4,3,3,5,0,0,433500,7.17,2.908129,12,0.242344,4.83E-03,0.831648
Kernel2,graph1MW.6,2,3,3,4,0,0,233400,7.77,2.908159,12,0.242346,4.83E-03,0.830527
Kernel2,graph1MW.6,1,6,3,4,0,0,163400,7.69,2.908709,12,0.242392,4.83E-03,0.830543
Kernel2,graph1MW.6,6,3,6,5,0,0,636500,7.55,2.911132,12,0.242594,4.83E-03,0.830687
Kernel2,graph1MW.6,3,3,6,4,0,0,336400,7.73,2.911198,12,0.242599,4.86E-03,0.830527
