Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap,label
bfs,graph1MW.6,h_graph_nodes,0,Kernel2,826568265.68,25.55,10651,1226552890.53,25.55,8672,5.21,7060.77,12.31,17.0,0.72,0.48,0.74,18.54,18.54,216236162361.62,11.28,25.55,50.3,11.03,0.08,11.55,0.32,81.26,1,0.19,18.74,27.06,31.97,63.46,61.61,61.61,1270.87,406678,1309.01,418884,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,48.24,75.37,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel2,826568265.68,25.55,10651,1226552890.53,25.55,8672,5.21,7060.77,12.31,17.0,0.72,0.48,0.74,18.54,18.54,216236162361.62,11.28,25.55,50.3,11.03,0.08,11.55,0.32,81.26,1,0.19,18.74,27.06,31.97,63.46,61.61,61.61,1270.87,406678,1309.01,418884,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,48.24,75.37,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel2,826568265.68,25.55,10651,1226552890.53,25.55,8672,5.21,7060.77,12.31,17.0,0.72,0.48,0.74,18.54,18.54,216236162361.62,11.28,25.55,50.3,11.03,0.08,11.55,0.32,81.26,1,0.19,18.74,27.06,31.97,63.46,61.61,61.61,1270.87,406678,1309.01,418884,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,48.24,75.37,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel2,826568265.68,25.55,10651,1226552890.53,25.55,8672,5.21,7060.77,12.31,17.0,0.72,0.48,0.74,18.54,18.54,216236162361.62,11.28,25.55,50.3,11.03,0.08,11.55,0.32,81.26,1,0.19,18.74,27.06,31.97,63.46,61.61,61.61,1270.87,406678,1309.01,418884,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,48.24,75.37,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,4
bfs,graph1MW.6,h_graph_nodes,0,Kernel,852185089.97,17.17,15838,1270913667.52,17.17,12448,3.58,7699.84,7.73,15.75,0.62,0.3,0.64,15.89,15.89,149861182519.28,7.67,17.17,50.36,7.5,1.92,11.63,0.25,82.54,1,0.17,17.46,26.41,31.68,68.81,66.6,66.6,1184.25,378961,1223.61,391556,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,42.88,66.99,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel,852185089.97,17.17,15838,1270913667.52,17.17,12448,3.58,7699.84,7.73,15.75,0.62,0.3,0.64,15.89,15.89,149861182519.28,7.67,17.17,50.36,7.5,1.92,11.63,0.25,82.54,1,0.17,17.46,26.41,31.68,68.81,66.6,66.6,1184.25,378961,1223.61,391556,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,42.88,66.99,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel,852185089.97,17.17,15838,1270913667.52,17.17,12448,3.58,7699.84,7.73,15.75,0.62,0.3,0.64,15.89,15.89,149861182519.28,7.67,17.17,50.36,7.5,1.92,11.63,0.25,82.54,1,0.17,17.46,26.41,31.68,68.81,66.6,66.6,1184.25,378961,1223.61,391556,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,42.88,66.99,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel,852185089.97,17.17,15838,1270913667.52,17.17,12448,3.58,7699.84,7.73,15.75,0.62,0.3,0.64,15.89,15.89,149861182519.28,7.67,17.17,50.36,7.5,1.92,11.63,0.25,82.54,1,0.17,17.46,26.41,31.68,68.81,66.6,66.6,1184.25,378961,1223.61,391556,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,42.88,66.99,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_nodes,0,Kernel2,806273062.73,26.25,10430,1200818726.94,26.25,8672,5.45,7077.57,12.61,17.02,0.72,0.49,0.74,18.56,18.56,216693726937.27,11.57,26.25,50.87,11.31,0.53,11.99,0.32,81.32,1,0.19,18.68,26.97,31.87,66.1,64.18,64.18,1275.18,408058,1313.33,420264,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,48.67,76.05,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel2,806273062.73,26.25,10430,1200818726.94,26.25,8672,5.45,7077.57,12.61,17.02,0.72,0.49,0.74,18.56,18.56,216693726937.27,11.57,26.25,50.87,11.31,0.53,11.99,0.32,81.32,1,0.19,18.68,26.97,31.87,66.1,64.18,64.18,1275.18,408058,1313.33,420264,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,48.67,76.05,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel2,806273062.73,26.25,10430,1200818726.94,26.25,8672,5.45,7077.57,12.61,17.02,0.72,0.49,0.74,18.56,18.56,216693726937.27,11.57,26.25,50.87,11.31,0.53,11.99,0.32,81.32,1,0.19,18.68,26.97,31.87,66.1,64.18,64.18,1275.18,408058,1313.33,420264,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,48.67,76.05,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel2,806273062.73,26.25,10430,1200818726.94,26.25,8672,5.45,7077.57,12.61,17.02,0.72,0.49,0.74,18.56,18.56,216693726937.27,11.57,26.25,50.87,11.31,0.53,11.99,0.32,81.32,1,0.19,18.68,26.97,31.87,66.1,64.18,64.18,1275.18,408058,1313.33,420264,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,48.67,76.05,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,4
bfs,graph1MW.6,h_graph_nodes,0,Kernel,837719298.25,15.67,18268,1250057108.92,15.67,14592,3.47,10426.65,7.01,12.25,0.48,0.27,0.49,12.26,12.26,134460526315.79,7.0,15.67,51.27,6.85,9.52,9.99,0.22,84.57,1,0.15,15.43,25.29,30.34,66.8,64.75,64.75,1238.73,396395,1278.07,408982,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,32.82,51.27,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel,837719298.25,15.67,18268,1250057108.92,15.67,14592,3.47,10426.65,7.01,12.25,0.48,0.27,0.49,12.26,12.26,134460526315.79,7.0,15.67,51.27,6.85,9.52,9.99,0.22,84.57,1,0.15,15.43,25.29,30.34,66.8,64.75,64.75,1238.73,396395,1278.07,408982,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,32.82,51.27,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel,837719298.25,15.67,18268,1250057108.92,15.67,14592,3.47,10426.65,7.01,12.25,0.48,0.27,0.49,12.26,12.26,134460526315.79,7.0,15.67,51.27,6.85,9.52,9.99,0.22,84.57,1,0.15,15.43,25.29,30.34,66.8,64.75,64.75,1238.73,396395,1278.07,408982,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,32.82,51.27,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel,837719298.25,15.67,18268,1250057108.92,15.67,14592,3.47,10426.65,7.01,12.25,0.48,0.27,0.49,12.26,12.26,134460526315.79,7.0,15.67,51.27,6.85,9.52,9.99,0.22,84.57,1,0.15,15.43,25.29,30.34,66.8,64.75,64.75,1238.73,396395,1278.07,408982,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,32.82,51.27,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_nodes,0,Kernel2,802867383.51,25.86,10666,1192652329.75,25.86,8928,6.05,7007.27,12.59,17.64,0.74,0.49,0.77,19.13,19.13,212637992831.54,11.61,25.86,54.18,11.33,3.93,11.72,0.33,80.99,1,0.19,19.01,26.43,31.24,63.49,61.68,61.68,1302.13,416683,1340.33,428904,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,47.59,74.36,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel2,802867383.51,25.86,10666,1192652329.75,25.86,8928,6.05,7007.27,12.59,17.64,0.74,0.49,0.77,19.13,19.13,212637992831.54,11.61,25.86,54.18,11.33,3.93,11.72,0.33,80.99,1,0.19,19.01,26.43,31.24,63.49,61.68,61.68,1302.13,416683,1340.33,428904,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,47.59,74.36,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel2,802867383.51,25.86,10666,1192652329.75,25.86,8928,6.05,7007.27,12.59,17.64,0.74,0.49,0.77,19.13,19.13,212637992831.54,11.61,25.86,54.18,11.33,3.93,11.72,0.33,80.99,1,0.19,19.01,26.43,31.24,63.49,61.68,61.68,1302.13,416683,1340.33,428904,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,47.59,74.36,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel2,802867383.51,25.86,10666,1192652329.75,25.86,8928,6.05,7007.27,12.59,17.64,0.74,0.49,0.77,19.13,19.13,212637992831.54,11.61,25.86,54.18,11.33,3.93,11.72,0.33,80.99,1,0.19,19.01,26.43,31.24,63.49,61.68,61.68,1302.13,416683,1340.33,428904,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,47.59,74.36,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,4
bfs,graph1MW.6,h_graph_nodes,0,Kernel,795192307.69,18.29,19741,1184785657.05,18.29,16640,5.07,14275.11,8.22,11.59,0.44,0.32,0.45,11.22,11.22,148930769230.77,8.39,18.29,54.4,8.22,31.08,7.91,0.18,86.99,1,0.13,13.01,20.26,24.29,62.33,60.79,60.79,1562.42,499974,1601.77,512567,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,27.2,42.49,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel,795192307.69,18.29,19741,1184785657.05,18.29,16640,5.07,14275.11,8.22,11.59,0.44,0.32,0.45,11.22,11.22,148930769230.77,8.39,18.29,54.4,8.22,31.08,7.91,0.18,86.99,1,0.13,13.01,20.26,24.29,62.33,60.79,60.79,1562.42,499974,1601.77,512567,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,27.2,42.49,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel,795192307.69,18.29,19741,1184785657.05,18.29,16640,5.07,14275.11,8.22,11.59,0.44,0.32,0.45,11.22,11.22,148930769230.77,8.39,18.29,54.4,8.22,31.08,7.91,0.18,86.99,1,0.13,13.01,20.26,24.29,62.33,60.79,60.79,1562.42,499974,1601.77,512567,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,27.2,42.49,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel,795192307.69,18.29,19741,1184785657.05,18.29,16640,5.07,14275.11,8.22,11.59,0.44,0.32,0.45,11.22,11.22,148930769230.77,8.39,18.29,54.4,8.22,31.08,7.91,0.18,86.99,1,0.13,13.01,20.26,24.29,62.33,60.79,60.79,1562.42,499974,1601.77,512567,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,27.2,42.49,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_nodes,0,Kernel2,797994269.34,25.16,13341,1192409861.51,25.16,11168,7.77,8335.45,11.13,16.7,0.69,0.43,0.71,17.79,17.79,205587392550.14,10.46,25.16,64.93,10.2,18.64,12.22,0.31,81.73,1,0.18,18.27,23.94,28.28,68.62,66.85,66.85,1444.31,462178,1482.53,474410,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,47.93,74.9,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel2,797994269.34,25.16,13341,1192409861.51,25.16,11168,7.77,8335.45,11.13,16.7,0.69,0.43,0.71,17.79,17.79,205587392550.14,10.46,25.16,64.93,10.2,18.64,12.22,0.31,81.73,1,0.18,18.27,23.94,28.28,68.62,66.85,66.85,1444.31,462178,1482.53,474410,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,47.93,74.9,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel2,797994269.34,25.16,13341,1192409861.51,25.16,11168,7.77,8335.45,11.13,16.7,0.69,0.43,0.71,17.79,17.79,205587392550.14,10.46,25.16,64.93,10.2,18.64,12.22,0.31,81.73,1,0.18,18.27,23.94,28.28,68.62,66.85,66.85,1444.31,462178,1482.53,474410,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,47.93,74.9,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel2,797994269.34,25.16,13341,1192409861.51,25.16,11168,7.77,8335.45,11.13,16.7,0.69,0.43,0.71,17.79,17.79,205587392550.14,10.46,25.16,64.93,10.2,18.64,12.22,0.31,81.73,1,0.18,18.27,23.94,28.28,68.62,66.85,66.85,1444.31,462178,1482.53,474410,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,47.93,74.9,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,4
bfs,graph1MW.6,h_graph_nodes,0,Kernel,878205128.21,28.3,36077,1312433226.5,28.3,27456,8.35,29214.96,9.98,12.62,0.45,0.36,0.46,11.38,11.38,254501165501.17,10.23,28.3,56.52,9.98,51.1,6.96,0.16,87.82,1,0.12,12.18,10.21,12.17,57.86,57.16,57.16,3284.85,1051151,3325.03,1064008,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,25.76,40.25,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel,878205128.21,28.3,36077,1312433226.5,28.3,27456,8.35,29214.96,9.98,12.62,0.45,0.36,0.46,11.38,11.38,254501165501.17,10.23,28.3,56.52,9.98,51.1,6.96,0.16,87.82,1,0.12,12.18,10.21,12.17,57.86,57.16,57.16,3284.85,1051151,3325.03,1064008,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,25.76,40.25,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel,878205128.21,28.3,36077,1312433226.5,28.3,27456,8.35,29214.96,9.98,12.62,0.45,0.36,0.46,11.38,11.38,254501165501.17,10.23,28.3,56.52,9.98,51.1,6.96,0.16,87.82,1,0.12,12.18,10.21,12.17,57.86,57.16,57.16,3284.85,1051151,3325.03,1064008,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,25.76,40.25,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel,878205128.21,28.3,36077,1312433226.5,28.3,27456,8.35,29214.96,9.98,12.62,0.45,0.36,0.46,11.38,11.38,254501165501.17,10.23,28.3,56.52,9.98,51.1,6.96,0.16,87.82,1,0.12,12.18,10.21,12.17,57.86,57.16,57.16,3284.85,1051151,3325.03,1064008,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,25.76,40.25,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_nodes,0,Kernel2,850976361.77,14.8,39627,1271893199.73,14.8,31136,6.68,32397.94,5.2,6.19,0.25,0.2,0.25,6.35,6.35,128930113052.42,5.06,14.8,70.63,4.98,51.64,11.67,0.12,93.56,1,0.06,6.44,17.58,20.71,184.73,181.29,181.29,2019.23,646153,2057.56,658418,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.4,72.5,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel2,850976361.77,14.8,39627,1271893199.73,14.8,31136,6.68,32397.94,5.2,6.19,0.25,0.2,0.25,6.35,6.35,128930113052.42,5.06,14.8,70.63,4.98,51.64,11.67,0.12,93.56,1,0.06,6.44,17.58,20.71,184.73,181.29,181.29,2019.23,646153,2057.56,658418,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.4,72.5,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel2,850976361.77,14.8,39627,1271893199.73,14.8,31136,6.68,32397.94,5.2,6.19,0.25,0.2,0.25,6.35,6.35,128930113052.42,5.06,14.8,70.63,4.98,51.64,11.67,0.12,93.56,1,0.06,6.44,17.58,20.71,184.73,181.29,181.29,2019.23,646153,2057.56,658418,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.4,72.5,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel2,850976361.77,14.8,39627,1271893199.73,14.8,31136,6.68,32397.94,5.2,6.19,0.25,0.2,0.25,6.35,6.35,128930113052.42,5.06,14.8,70.63,4.98,51.64,11.67,0.12,93.56,1,0.06,6.44,17.58,20.71,184.73,181.29,181.29,2019.23,646153,2057.56,658418,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.4,72.5,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,4
bfs,graph1MW.6,h_graph_nodes,0,Kernel,876365727.43,36.85,72881,1308531603.41,36.85,55648,18.22,65536.25,16.53,19.42,0.65,0.58,0.65,16.3,16.3,330714778608.4,17.48,36.85,66.59,16.53,57.62,9.05,0.27,83.53,1,0.16,16.47,4.12,4.82,55.18,54.97,54.97,10642.59,3405630,10681.96,3418227,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,35.6,55.63,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel,876365727.43,36.85,72881,1308531603.41,36.85,55648,18.22,65536.25,16.53,19.42,0.65,0.58,0.65,16.3,16.3,330714778608.4,17.48,36.85,66.59,16.53,57.62,9.05,0.27,83.53,1,0.16,16.47,4.12,4.82,55.18,54.97,54.97,10642.59,3405630,10681.96,3418227,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,35.6,55.63,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel,876365727.43,36.85,72881,1308531603.41,36.85,55648,18.22,65536.25,16.53,19.42,0.65,0.58,0.65,16.3,16.3,330714778608.4,17.48,36.85,66.59,16.53,57.62,9.05,0.27,83.53,1,0.16,16.47,4.12,4.82,55.18,54.97,54.97,10642.59,3405630,10681.96,3418227,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,35.6,55.63,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel,876365727.43,36.85,72881,1308531603.41,36.85,55648,18.22,65536.25,16.53,19.42,0.65,0.58,0.65,16.3,16.3,330714778608.4,17.48,36.85,66.59,16.53,57.62,9.05,0.27,83.53,1,0.16,16.47,4.12,4.82,55.18,54.97,54.97,10642.59,3405630,10681.96,3418227,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,35.6,55.63,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_nodes,0,Kernel2,862852213.92,10.84,71812,1290046362.85,10.84,55648,6.37,64488.31,3.83,5.37,0.17,0.15,0.17,4.26,4.26,95802760207.02,4.36,10.84,72.38,3.77,69.5,11.53,0.11,95.67,1,0.04,4.33,14.82,17.28,270.31,266.55,266.55,2707.78,866488,2746.05,878735,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,45.49,71.07,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel2,862852213.92,10.84,71812,1290046362.85,10.84,55648,6.37,64488.31,3.83,5.37,0.17,0.15,0.17,4.26,4.26,95802760207.02,4.36,10.84,72.38,3.77,69.5,11.53,0.11,95.67,1,0.04,4.33,14.82,17.28,270.31,266.55,266.55,2707.78,866488,2746.05,878735,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,45.49,71.07,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel2,862852213.92,10.84,71812,1290046362.85,10.84,55648,6.37,64488.31,3.83,5.37,0.17,0.15,0.17,4.26,4.26,95802760207.02,4.36,10.84,72.38,3.77,69.5,11.53,0.11,95.67,1,0.04,4.33,14.82,17.28,270.31,266.55,266.55,2707.78,866488,2746.05,878735,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,45.49,71.07,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel2,862852213.92,10.84,71812,1290046362.85,10.84,55648,6.37,64488.31,3.83,5.37,0.17,0.15,0.17,4.26,4.26,95802760207.02,4.36,10.84,72.38,3.77,69.5,11.53,0.11,95.67,1,0.04,4.33,14.82,17.28,270.31,266.55,266.55,2707.78,866488,2746.05,878735,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,45.49,71.07,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,4
bfs,graph1MW.6,h_graph_nodes,0,Kernel,868783473.6,50.9,162890,1297640110.94,50.9,125472,32.18,155972.36,15.75,25.7,0.58,0.56,0.58,14.53,14.53,452836776332.57,26.98,50.9,71.25,15.75,54.12,12.42,0.26,85.39,1,0.15,14.61,4.12,4.78,85.17,85.0,85.0,22622.66,7239252,22669.07,7254101,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,49.02,76.59,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel,868783473.6,50.9,162890,1297640110.94,50.9,125472,32.18,155972.36,15.75,25.7,0.58,0.56,0.58,14.53,14.53,452836776332.57,26.98,50.9,71.25,15.75,54.12,12.42,0.26,85.39,1,0.15,14.61,4.12,4.78,85.17,85.0,85.0,22622.66,7239252,22669.07,7254101,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,49.02,76.59,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel,868783473.6,50.9,162890,1297640110.94,50.9,125472,32.18,155972.36,15.75,25.7,0.58,0.56,0.58,14.53,14.53,452836776332.57,26.98,50.9,71.25,15.75,54.12,12.42,0.26,85.39,1,0.15,14.61,4.12,4.78,85.17,85.0,85.0,22622.66,7239252,22669.07,7254101,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,49.02,76.59,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_visited,3,Kernel,868783473.6,50.9,162890,1297640110.94,50.9,125472,32.18,155972.36,15.75,25.7,0.58,0.56,0.58,14.53,14.53,452836776332.57,26.98,50.9,71.25,15.75,54.12,12.42,0.26,85.39,1,0.15,14.61,4.12,4.78,85.17,85.0,85.0,22622.66,7239252,22669.07,7254101,512,1954,21,0,0,0,1000448,6.11,32,5,32,4,49.02,76.59,64,100,111,0x200060a00000,0x200060af4240,1000000,5,4,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_nodes,0,Kernel2,863893604.98,10.81,73071,1291890681.0,10.81,56544,6.36,65608.2,3.8,5.36,0.17,0.15,0.17,4.23,4.23,95654216185.63,4.36,10.81,72.43,3.74,69.95,11.73,0.11,95.73,1,0.04,4.27,19.79,22.59,278.63,274.79,274.79,2734.68,875098,2772.88,887320,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.51,72.67,64,100,111,0x200060000000,0x2000607a1200,8000000,24,5,7872.0,0.0,0.0,0
bfs,graph1MW.6,h_graph_mask,1,Kernel2,863893604.98,10.81,73071,1291890681.0,10.81,56544,6.36,65608.2,3.8,5.36,0.17,0.15,0.17,4.23,4.23,95654216185.63,4.36,10.81,72.43,3.74,69.95,11.73,0.11,95.73,1,0.04,4.27,19.79,22.59,278.63,274.79,274.79,2734.68,875098,2772.88,887320,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.51,72.67,64,100,111,0x200060800000,0x2000608f4240,1000000,6,532,1024.0,0.0,0.0,0
bfs,graph1MW.6,h_updating_graph_mask,2,Kernel2,863893604.98,10.81,73071,1291890681.0,10.81,56544,6.36,65608.2,3.8,5.36,0.17,0.15,0.17,4.23,4.23,95654216185.63,4.36,10.81,72.43,3.74,69.95,11.73,0.11,95.73,1,0.04,4.27,19.79,22.59,278.63,274.79,274.79,2734.68,875098,2772.88,887320,512,1954,16,0,0,0,1000448,6.11,32,8,32,4,46.51,72.67,64,100,111,0x2000608f4400,0x2000609e8640,1000000,4,1,1024.0,0.0,0.0,0
