kernel,Input,MemLocation,Array,MemAdvise,label,TimePerc,Time,calls,AVG,MIN,MAX
Kernel2,graph1MW_6,Global,h_graph_nodes,none,010,2.57,0.307807,12,0.025650,4.83e-03,0.054240
Kernel2,graph1MW_6,Global,h_graph_edges,none,020,2.39,0.311742,12,0.025978,4.80e-03,0.056287
Kernel2,graph1MW_6,Global,h_graph_mask,none,030,2.39,0.310782,12,0.025898,4.80e-03,0.055712
Kernel2,graph1MW_6,Global,h_updating_graph_mask,none,040,2.38,0.312158,12,0.026013,4.83e-03,0.055807
Kernel2,graph1MW_6,Global,h_graph_visited,none,050,2.35,0.310554,12,0.025879,4.80e-03,0.055584
Kernel2,graph1MW_6,Global,h_cost,none,060,2.56,0.308735,12,0.025727,4.77e-03,0.054144
Kernel2,graph1MW_6,Global,none,cudaMemAdviseSetReadMostly,001,2.30,0.310588,12,0.025882,4.77e-03,0.055519
Kernel2,graph1MW_6,Global,h_graph_nodes,cudaMemAdviseSetReadMostly,011,2.94,0.308670,12,0.025722,4.80e-03,0.054208
Kernel2,graph1MW_6,Global,h_graph_edges,cudaMemAdviseSetReadMostly,021,4.00,0.307711,12,0.025642,4.80e-03,0.054272
Kernel2,graph1MW_6,Global,h_graph_mask,cudaMemAdviseSetReadMostly,031,35.23,13.29318,12,1.107764,0.091551,2.878698
Kernel2,graph1MW_6,Global,h_updating_graph_mask,cudaMemAdviseSetReadMostly,041,5.41,0.818744,12,0.068228,6.43e-03,0.282654
Kernel2,graph1MW_6,Global,h_graph_visited,cudaMemAdviseSetReadMostly,051,46.72,10.81742,12,0.901451,0.086879,2.085168
Kernel2,graph1MW_6,Global,h_cost,cudaMemAdviseSetReadMostly,061,0.04,0.422110,12,0.035175,5.38e-03,0.132543
Kernel2,graph1MW_6,Global,none,cudaMemAdviseSetPreferredLocationGPU,002,2.60,0.309248,12,0.025770,4.80e-03,0.054112
Kernel2,graph1MW_6,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,012,2.41,0.311230,12,0.025935,4.80e-03,0.055935
Kernel2,graph1MW_6,Global,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,022,2.39,0.310780,12,0.025898,4.93e-03,0.055872
Kernel2,graph1MW_6,Global,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,032,6.32,0.802363,12,0.066863,4.77e-03,0.502652
Kernel2,graph1MW_6,Global,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,042,5.07,0.615580,12,0.051298,4.83e-03,0.360189
Kernel2,graph1MW_6,Global,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,052,2.42,0.311806,12,0.025983,4.80e-03,0.056031
Kernel2,graph1MW_6,Global,h_cost,cudaMemAdviseSetPreferredLocationGPU,062,2.58,0.308157,12,0.025679,4.80e-03,0.054112
Kernel2,graph1MW_6,Global,none,cudaMemAdviseSetAccessedByGPU,003,2.43,0.310717,12,0.025893,4.83e-03,0.055360
Kernel2,graph1MW_6,Global,h_graph_nodes,cudaMemAdviseSetAccessedByGPU,013,2.32,0.311357,12,0.025946,4.86e-03,0.054624
Kernel2,graph1MW_6,Global,h_graph_edges,cudaMemAdviseSetAccessedByGPU,023,2.00,0.310622,12,0.025885,4.80e-03,0.054944
Kernel2,graph1MW_6,Global,h_graph_mask,cudaMemAdviseSetAccessedByGPU,033,6.14,0.795034,12,0.066252,4.83e-03,0.493308
Kernel2,graph1MW_6,Global,h_updating_graph_mask,cudaMemAdviseSetAccessedByGPU,043,14.43,1.941871,12,0.161822,4.80e-03,0.955896
Kernel2,graph1MW_6,Global,h_graph_visited,cudaMemAdviseSetAccessedByGPU,053,2.51,0.322526,12,0.026877,4.80e-03,0.056160
Kernel2,graph1MW_6,Global,h_cost,cudaMemAdviseSetAccessedByGPU,063,3.15,0.358045,12,0.029837,4.83e-03,0.103679
Kernel2,graph1MW_6,Global,none,cudaMemAdviseSetPreferredLocationGPU,004,2.41,0.311231,12,0.025935,4.83e-03,0.055967
Kernel2,graph1MW_6,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,014,2.60,0.309020,12,0.025751,4.80e-03,0.054239
Kernel2,graph1MW_6,Global,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,024,3.42,0.306654,12,0.025554,4.77e-03,0.054208
Kernel2,graph1MW_6,Global,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,034,6.60,0.937403,12,0.078116,8.96e-03,0.489244
Kernel2,graph1MW_6,Global,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,044,33.99,8.093606,12,0.674467,0.046144,1.765427
Kernel2,graph1MW_6,Global,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,054,2.43,0.410237,12,0.034186,4.80e-03,0.071712
Kernel2,graph1MW_6,Global,h_cost,cudaMemAdviseSetPreferredLocationGPU,064,1.96,0.310877,12,0.025906,4.80e-03,0.057791
Kernel2,graph1MW_6,Global,none,cudaMemAdviseSetPreferredLocationCPU,005,2.38,0.311677,12,0.025973,4.80e-03,0.055807
Kernel2,graph1MW_6,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationCPU,015,2.55,0.319519,12,0.026626,4.80e-03,0.063744
Kernel2,graph1MW_6,Global,h_graph_edges,cudaMemAdviseSetPreferredLocationCPU,025,2.33,0.309406,12,0.025783,4.83e-03,0.054272
Kernel2,graph1MW_6,Global,h_graph_mask,cudaMemAdviseSetPreferredLocationCPU,035,6.65,0.906424,12,0.075535,4.83e-03,0.603195
Kernel2,graph1MW_6,Global,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationCPU,045,5.98,0.798490,12,0.066540,4.80e-03,0.542747
Kernel2,graph1MW_6,Global,h_graph_visited,cudaMemAdviseSetPreferredLocationCPU,055,2.34,0.310458,12,0.025871,4.83e-03,0.054687
Kernel2,graph1MW_6,Global,h_cost,cudaMemAdviseSetPreferredLocationCPU,065,2.53,0.306493,12,0.025541,4.83e-03,0.054271
Kernel2,graph1MW_6,Host,none,none,100,2.62,0.308224,12,0.025685,4.80e-03,0.054112
Kernel2,graph1MW_6,Host,h_graph_nodes,none,110,2.36,0.311583,12,0.025965,4.80e-03,0.055936
Kernel2,graph1MW_6,Host,h_graph_edges,none,120,2.54,0.308381,12,0.025698,4.80e-03,0.054111
Kernel2,graph1MW_6,Host,h_graph_mask,none,130,2.60,0.307935,12,0.025661,4.86e-03,0.054080
Kernel2,graph1MW_6,Host,h_updating_graph_mask,none,140,2.53,0.309758,12,0.025813,4.83e-03,0.054080
Kernel2,graph1MW_6,Host,h_graph_visited,none,150,2.44,0.309660,12,0.025805,4.80e-03,0.054399
Kernel2,graph1MW_6,Host,h_cost,none,160,2.60,0.308926,12,0.025743,4.80e-03,0.054111
Kernel2,graph1MW_6,Host,none,cudaMemAdviseSetReadMostly,101,2.54,0.308958,12,0.025746,4.77e-03,0.054304
Kernel2,graph1MW_6,Host,h_graph_nodes,cudaMemAdviseSetReadMostly,111,2.67,0.312125,12,0.026010,4.80e-03,0.055712
Kernel2,graph1MW_6,Host,h_graph_edges,cudaMemAdviseSetReadMostly,121,3.82,0.311582,12,0.025965,4.83e-03,0.055199
Kernel2,graph1MW_6,Host,h_graph_mask,cudaMemAdviseSetReadMostly,131,35.98,12.68592,12,1.057159,0.090335,2.403565
Kernel2,graph1MW_6,Host,h_updating_graph_mask,cudaMemAdviseSetReadMostly,141,5.93,0.825852,12,0.068821,6.53e-03,0.288894
Kernel2,graph1MW_6,Host,h_graph_visited,cudaMemAdviseSetReadMostly,151,48.64,10.80833,12,0.900694,0.064319,2.087792
Kernel2,graph1MW_6,Host,h_cost,cudaMemAdviseSetReadMostly,161,0.04,0.407934,12,0.033994,5.44e-03,0.118144
Kernel2,graph1MW_6,Host,none,cudaMemAdviseSetPreferredLocationGPU,102,2.45,0.309758,12,0.025813,4.83e-03,0.054240
Kernel2,graph1MW_6,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,112,2.41,0.311518,12,0.025959,4.80e-03,0.055199
Kernel2,graph1MW_6,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,122,2.58,0.308990,12,0.025749,4.80e-03,0.054112
Kernel2,graph1MW_6,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,132,6.61,0.859450,12,0.071620,4.80e-03,0.555387
Kernel2,graph1MW_6,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,142,5.20,0.631100,12,0.052591,4.77e-03,0.375933
Kernel2,graph1MW_6,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,152,2.69,0.308413,12,0.025701,4.80e-03,0.054111
Kernel2,graph1MW_6,Host,h_cost,cudaMemAdviseSetPreferredLocationGPU,162,2.62,0.307199,12,0.025599,4.80e-03,0.054112
Kernel2,graph1MW_6,Host,none,cudaMemAdviseSetAccessedByGPU,103,2.56,0.308443,12,0.025703,4.86e-03,0.054303
Kernel2,graph1MW_6,Host,h_graph_nodes,cudaMemAdviseSetAccessedByGPU,113,2.49,0.311355,12,0.025946,4.83e-03,0.054688
Kernel2,graph1MW_6,Host,h_graph_edges,cudaMemAdviseSetAccessedByGPU,123,2.51,0.306301,12,0.025525,4.83e-03,0.055136
Kernel2,graph1MW_6,Host,h_graph_mask,cudaMemAdviseSetAccessedByGPU,133,5.87,0.714552,12,0.059546,4.83e-03,0.415260
Kernel2,graph1MW_6,Host,h_updating_graph_mask,cudaMemAdviseSetAccessedByGPU,143,16.12,2.232528,12,0.186044,4.83e-03,0.907321
Kernel2,graph1MW_6,Host,h_graph_visited,cudaMemAdviseSetAccessedByGPU,153,2.49,0.326493,12,0.027207,4.80e-03,0.056160
Kernel2,graph1MW_6,Host,h_cost,cudaMemAdviseSetAccessedByGPU,163,2.86,0.357023,12,0.029751,4.80e-03,0.103328
Kernel2,graph1MW_6,Host,none,cudaMemAdviseSetPreferredLocationGPU,104,2.44,0.311807,12,0.025983,4.80e-03,0.055616
Kernel2,graph1MW_6,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,114,2.60,0.310238,12,0.025853,4.80e-03,0.054784
Kernel2,graph1MW_6,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,124,3.37,0.307581,12,0.025631,4.80e-03,0.054463
Kernel2,graph1MW_6,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,134,6.70,0.908027,12,0.075668,9.34e-03,0.463772
Kernel2,graph1MW_6,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,144,33.57,8.120992,12,0.676749,0.045632,1.778962
Kernel2,graph1MW_6,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,154,2.47,0.428317,12,0.035693,4.80e-03,0.072799
Kernel2,graph1MW_6,Host,h_cost,cudaMemAdviseSetPreferredLocationGPU,164,1.97,0.311996,12,0.025999,4.83e-03,0.058144
Kernel2,graph1MW_6,Host,none,cudaMemAdviseSetPreferredLocationCPU,105,2.44,0.310621,12,0.025885,4.86e-03,0.055264
Kernel2,graph1MW_6,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationCPU,115,2.48,0.308284,12,0.025690,4.83e-03,0.054175
Kernel2,graph1MW_6,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationCPU,125,2.12,0.311935,12,0.025994,4.80e-03,0.056160
Kernel2,graph1MW_6,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationCPU,135,6.68,0.843290,12,0.070274,4.80e-03,0.543260
Kernel2,graph1MW_6,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationCPU,145,5.95,0.786586,12,0.065548,4.86e-03,0.530780
Kernel2,graph1MW_6,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationCPU,155,2.45,0.309084,12,0.025757,4.83e-03,0.054175
Kernel2,graph1MW_6,Host,h_cost,cudaMemAdviseSetPreferredLocationCPU,165,2.50,0.307867,12,0.025655,4.83e-03,0.054271
