kernel,InputData,advise0,advise1,advise2,variant,TimePerc,Time,calls,AVG,MIN,MAX
Fan2,480,2,5,0,250,84.97,11.829360000000001,479,0.024694999999999998,0.024511,0.027583
Fan2,496,2,0,3,203,88.19,13.01635,495,0.026295,0.026111000000000002,0.029119
Fan2,512,0,2,3,23,86.25,14.28245,511,0.027949,0.027743,0.030846
Fan2,528,0,0,5,5,88.46,15.62314,527,0.029644999999999998,0.029470999999999997,0.032575
Fan2,544,0,0,2,2,88.88,17.051170000000003,543,0.031401,0.031198000000000004,0.034367
Fan2,560,0,2,6,26,88.11,18.55922,559,0.0332,0.033022,0.036159
Fan2,576,0,1,5,15,90.03,20.16054,575,0.035061,0.034878,0.038110000000000005
Fan2,592,3,4,5,345,88.81,21.85179,591,0.036974,0.036766,0.040062
Fan2,608,0,2,3,23,90.32,23.63953,607,0.038944,0.03875,0.041791
Fan2,624,6,4,0,640,91.01,25.519820000000003,623,0.040962,0.040766000000000004,0.043774
Fan2,64,1,1,0,110,19.2,0.10105,63,0.0016,0.0015,0.0042899999999999995
Fan2,640,0,3,3,33,91.79,27.49355,639,0.043025,0.042845999999999995,0.04595
Fan2,656,6,0,3,603,91.8,29.580440000000003,655,0.045160000000000006,0.044926999999999995,0.048222
Fan2,672,2,0,1,201,91.8,31.7582,671,0.047329,0.047133999999999995,0.050398
Fan2,688,2,6,5,265,92.23,34.04976,687,0.049562,0.049374,0.052829999999999995
Fan2,704,2,2,6,226,92.4,36.44554,703,0.051842,0.051614,0.055038
Fan2,720,2,3,2,232,93.12,38.946529999999996,719,0.05416699999999999,0.05395,0.057438
Fan2,736,3,0,6,306,92.79,41.5695,735,0.056557,0.05631799999999999,0.05971
Fan2,752,2,0,2,202,93.43,44.30133,751,0.058989,0.05878099999999999,0.062398
Fan2,768,2,0,2,202,93.24,47.151109999999996,767,0.061474,0.061246,0.06476599999999999
Fan2,784,0,0,3,3,94.17,50.12519,783,0.064016,0.063805,0.067517
Fan2,80,1,1,3,113,23.74,0.137822,79,0.0017399999999999998,0.0016,0.00451
Fan2,800,0,0,3,3,94.27,53.22305,799,0.066612,0.066397,0.07033400000000001
Fan2,816,2,0,2,202,94.07,56.437940000000005,815,0.069249,0.069053,0.07266900000000001
Fan2,832,1,0,6,106,93.9,59.725190000000005,831,0.071871,0.07004500000000001,0.075422
Fan2,848,0,0,3,3,94.87,63.139469999999996,847,0.074544,0.069758,0.078301
Fan2,864,3,0,2,302,92.84,66.46133,863,0.077011,0.06845,0.0809
Fan2,880,6,4,5,645,93.59,69.90346,879,0.079526,0.071037,0.230712
Fan2,896,4,1,2,412,93.27,73.38968,895,0.081999,0.072002,0.224873
Fan2,912,5,1,5,515,93.37,76.94004,911,0.08445599999999999,0.074557,0.228503
Fan2,928,6,1,6,616,93.62,80.50735999999999,927,0.08684700000000001,0.077213,0.237143
Fan2,944,2,1,2,212,93.97,84.29159,943,0.08938600000000001,0.080259,0.240008
Fan2,96,0,0,0,0,55.27,0.193129,95,0.00203,0.0018899999999999998,0.00486
Fan2,960,3,0,6,306,95.16,88.2098,959,0.091981,0.082531,0.09917100000000001
Fan2,976,2,0,3,203,95.52,92.13431,975,0.09449600000000001,0.085314,0.102628
Fan2,992,5,1,2,512,94.23,96.2846,991,0.09715900000000001,0.087619,0.24388
Fan2,matrix1024,6,6,2,662,80.05,109.1412,1023,0.10668699999999999,0.09852799999999999,0.215169
Fan2,matrix16,0,4,2,42,6.71,0.024924,15,0.0016600000000000002,0.0013800000000000002,0.00406
Fan2,matrix208,1,1,0,110,57.9,1.145686,207,0.005529999999999999,0.005370000000000001,0.00877
Fan2,matrix3,1,1,0,110,1.01,0.00355,2,0.0017800000000000001,0.0016300000000000002,0.0019199999999999998
Fan2,matrix304,1,1,0,110,76.12,3.203537,303,0.010572,0.010399,0.013535
Fan2,matrix32,0,1,1,11,11.82,0.049276,31,0.00159,0.00141,0.0041600000000000005
Fan2,matrix320,6,0,1,601,67.32,3.698122,319,0.011592,0.011424,0.014431999999999999
Fan2,matrix336,6,6,6,666,76.65,4.240317,335,0.012657,0.012479,0.015519
Fan2,matrix368,6,0,1,601,78.86,5.49561,367,0.014974000000000001,0.014783000000000001,0.017856
Fan2,matrix384,6,6,6,666,79.92,6.205498,383,0.016202,0.016031,0.019167
Fan2,matrix4,4,3,0,430,1.65,0.00512,3,0.0017100000000000001,0.0016,0.0019199999999999998
