@relation 'lassen_data-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R1,4-5,7,9,11-15,17,19-32,37,39,42-45,47-49-weka.filters.unsupervised.attribute.Remove-R1,5-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R7-8-weka.filters.unsupervised.attribute.Remove-R9'

@attribute 'Elapsed Cycles' numeric
@attribute Duration numeric
@attribute 'SM Active Cycles' numeric
@attribute 'Memory Throughput' numeric
@attribute 'Max Bandwidth' numeric
@attribute 'Avg. Executed Instructions Per Scheduler' numeric
@attribute 'Grid Size' numeric
@attribute Threads numeric
@attribute 'Achieved Active Warps Per SM' numeric
@attribute class {RM,UM,PL,AB,UMC}

@data
0.05063,0.049993,0.050139,0.141681,0.144838,0.019371,0.097642,0.097436,0.08003,PL
0.004589,0.00445,0.00005,0.035337,0.042709,0.000033,0,0.000244,0.179306,PL
0.050027,0.049993,0.049483,0.148942,0.153008,0.019371,0.097642,0.097436,0.08346,PL
0.004443,0.004005,0.000048,0.035978,0.042461,0.000033,0,0.000244,0.180069,PL
0.049916,0.049993,0.049559,0.147516,0.152513,0.019371,0.097642,0.097436,0.082508,PL
0.004393,0.003709,0.000049,0.036528,0.042337,0.000033,0,0.000244,0.172256,PL
0.049727,0.049548,0.048702,0.144665,0.149666,0.019199,0.097642,0.097436,0.084604,PL
0.004332,0.003857,0.000063,0.036095,0.042585,0.000033,0,0.000244,0.169398,PL
0.050459,0.050289,0.050316,0.147516,0.151523,0.019076,0.097642,0.097436,0.074695,PL
0.003993,0.003709,0.00005,0.035996,0.04308,0.000033,0,0.000244,0.179497,PL
0.050505,0.050289,0.049951,0.146091,0.150285,0.019076,0.097642,0.097436,0.074886,PL
0.004486,0.004895,0.000046,0.033686,0.041594,0.000033,0,0.000244,0.179306,PL
0.050527,0.050438,0.049896,0.146091,0.150409,0.019076,0.097642,0.097436,0.078125,PL
0.003932,0.003857,0.000045,0.035352,0.042956,0.000033,0,0.000244,0.180069,PL
0.049934,0.050141,0.05004,0.146091,0.151523,0.018906,0.097642,0.097436,0.076982,PL
0.003664,0.004302,0.000055,0.034582,0.043947,0.000033,0,0.000244,0.17378,PL
0.056063,0.055926,0.057075,0.164623,0.169349,0.022015,0.107652,0.107448,0.088224,PL
0.003968,0.004154,0.000042,0.037701,0.04667,0.000037,0,0.000244,0.191502,PL
0.05597,0.055926,0.055115,0.163197,0.167244,0.022015,0.107652,0.107448,0.092607,PL
0.003672,0.003412,0.000043,0.039776,0.048032,0.000037,0,0.000244,0.192454,PL
0.055331,0.05563,0.055032,0.166048,0.171577,0.021832,0.107652,0.107448,0.089558,PL
0.003689,0.003857,0.000041,0.038539,0.047413,0.000037,0,0.000244,0.193788,PL
0.056495,0.055481,0.056478,0.164623,0.16613,0.021699,0.107652,0.107448,0.088224,PL
0.003789,0.00356,0.000045,0.039283,0.047537,0.000037,0,0.000244,0.191311,PL
0.056231,0.055926,0.056141,0.163197,0.167492,0.021699,0.107652,0.107448,0.088034,PL
0.004532,0.004005,0.000043,0.038069,0.044442,0.000037,0,0.000244,0.192073,PL
0.056038,0.055481,0.054429,0.164623,0.16774,0.021699,0.107652,0.107448,0.090892,PL
0.003647,0.004005,0.000045,0.03833,0.048032,0.000037,0,0.000244,0.19112,PL
0.056081,0.055036,0.054441,0.166048,0.168111,0.021517,0.107652,0.107448,0.088034,PL
0.003872,0.003857,0.000052,0.038299,0.046794,0.000037,0,0.000244,0.198933,PL
0.056031,0.055481,0.054803,0.164623,0.167492,0.021386,0.107652,0.107448,0.082508,PL
0.003747,0.003709,0.000039,0.038654,0.047165,0.000037,0,0.000244,0.19455,PL
0.055934,0.05563,0.054565,0.164623,0.168111,0.021386,0.107652,0.107448,0.088986,PL
0.003822,0.00356,0.000044,0.038723,0.046546,0.000037,0,0.000244,0.192454,PL
0.056148,0.055333,0.05522,0.163197,0.165264,0.021386,0.107652,0.107448,0.080793,PL
0.003654,0.003709,0.000056,0.038268,0.047289,0.000037,0,0.000244,0.196265,PL
0.056016,0.055333,0.054423,0.161772,0.164769,0.021206,0.107652,0.107448,0.088415,PL
0.003818,0.003709,0.000041,0.038292,0.046546,0.000037,0,0.000244,0.195313,PL
0.056098,0.055185,0.054199,0.163197,0.165264,0.021076,0.107652,0.107448,0.081555,PL
0.004029,0.003709,0.000042,0.037978,0.045432,0.000037,0,0.000244,0.189787,PL
0.056023,0.055185,0.054512,0.166048,0.168359,0.021076,0.107652,0.107448,0.082127,PL
0.003254,0.00445,0.000061,0.03601,0.047784,0.000037,0,0.000244,0.200076,PL
0.055902,0.05563,0.054401,0.163197,0.166378,0.021076,0.107652,0.107448,0.087843,PL
0.003639,0.003412,0.000041,0.038449,0.046051,0.000033,0,0.000244,0.180259,PL
0.055888,0.055778,0.054524,0.160346,0.163902,0.020898,0.107652,0.107448,0.082127,PL
0.003693,0.00356,0.000041,0.037553,0.04568,0.000033,0,0.000244,0.183308,PL
0.061756,0.060673,0.061423,0.15607,0.156474,0.02416,0.118151,0.117949,0.085747,UM
0.005082,0.004154,0.00005,0.039775,0.045432,0.000037,0,0.000244,0.187691,UM
0.061659,0.060822,0.061702,0.154644,0.156227,0.02416,0.118151,0.117949,0.084413,UM
0.005,0.004302,0.000057,0.038858,0.045061,0.000037,0,0.000244,0.176448,UM
0.061388,0.060377,0.061708,0.15607,0.156722,0.023968,0.118151,0.117949,0.085556,UM
0.004389,0.00445,0.000054,0.038559,0.047041,0.000037,0,0.000244,0.182165,UM
0.060613,0.060377,0.060437,0.154644,0.158331,0.023828,0.118151,0.117949,0.08327,UM
0.004561,0.005637,0.00005,0.036747,0.047041,0.000037,0,0.000244,0.182546,UM
0.061691,0.060377,0.060846,0.157495,0.157712,0.023828,0.118151,0.117949,0.088224,UM
0.004225,0.003857,0.000047,0.040072,0.047537,0.000037,0,0.000244,0.187691,UM
0.061606,0.060377,0.060088,0.151793,0.152761,0.023828,0.118151,0.117949,0.08689,UM
0.004657,0.00445,0.000057,0.038675,0.046299,0.000037,0,0.000244,0.17702,UM
0.061206,0.060673,0.058829,0.15607,0.158331,0.023638,0.118151,0.117949,0.09375,UM
0.004997,0.004302,0.000053,0.038554,0.044565,0.000037,0,0.000244,0.184451,UM
0.061363,0.060228,0.061494,0.153218,0.15437,0.0235,0.118151,0.117949,0.084032,UM
0.004679,0.004599,0.000053,0.038817,0.046794,0.000037,0,0.000244,0.178925,UM
0.061481,0.061119,0.059954,0.153218,0.155855,0.0235,0.118151,0.117949,0.088796,UM
0.004393,0.004599,0.000054,0.037967,0.04667,0.000037,0,0.000244,0.173971,UM
0.06127,0.060673,0.05901,0.153218,0.154865,0.0235,0.118151,0.117949,0.087652,UM
0.004914,0.004747,0.00005,0.037589,0.045184,0.000037,0,0.000244,0.185213,UM
0.061241,0.06097,0.058994,0.154644,0.157465,0.023312,0.118151,0.117949,0.084032,UM
0.003789,0.005192,0.000049,0.036445,0.048527,0.000037,0,0.000244,0.183498,UM
0.060959,0.060377,0.061068,0.153218,0.155236,0.023175,0.118151,0.117949,0.082889,UM
0.004704,0.004599,0.000057,0.03753,0.045184,0.000037,0,0.000244,0.172637,UM
0.062163,0.060228,0.059452,0.154644,0.15338,0.023175,0.118151,0.117949,0.081174,UM
0.004475,0.004154,0.000058,0.038408,0.045803,0.000037,0,0.000244,0.174924,UM
0.061384,0.060673,0.06007,0.151793,0.153008,0.023175,0.118151,0.117949,0.082508,UM
0.004736,0.004302,0.000046,0.038064,0.044689,0.000037,0,0.000244,0.186357,UM
0.061413,0.060822,0.060022,0.151793,0.15338,0.022988,0.118151,0.117949,0.079649,UM
0.004247,0.004599,0.000052,0.037001,0.045927,0.000037,0,0.000244,0.181402,UM
0.067399,0.066162,0.067811,0.160346,0.160931,0.026404,0.129137,0.128938,0.094512,RM
0.004068,0.003857,0.000048,0.042995,0.051993,0.00004,0,0.000244,0.19779,RM
0.06696,0.066459,0.066953,0.160346,0.162169,0.026404,0.129137,0.128938,0.099848,RM
0.003836,0.003857,0.000055,0.042109,0.051869,0.00004,0,0.000244,0.203125,RM
0.066981,0.066459,0.065971,0.158921,0.161179,0.026204,0.129137,0.128938,0.099466,RM
0.004339,0.004154,0.00005,0.041518,0.050136,0.00004,0,0.000244,0.19779,RM
0.066931,0.067646,0.066868,0.157495,0.161179,0.026057,0.129137,0.128938,0.093559,RM
0.003829,0.004302,0.000045,0.041242,0.051869,0.00004,0,0.000244,0.200076,RM
0.067145,0.066014,0.067816,0.158921,0.160064,0.026057,0.129137,0.128938,0.086319,RM
0.004032,0.004005,0.000057,0.042013,0.05125,0.00004,0,0.000244,0.198742,RM
0.06707,0.066014,0.068021,0.158921,0.160312,0.026057,0.129137,0.128938,0.089558,RM
0.003797,0.004005,0.00005,0.041704,0.051869,0.00004,0,0.000244,0.200838,RM
0.066731,0.067052,0.066746,0.157495,0.16056,0.025859,0.129137,0.128938,0.088986,RM
0.003814,0.003857,0.000047,0.041893,0.051622,0.00004,0,0.000244,0.199505,RM
0.06696,0.066162,0.065542,0.158921,0.160683,0.025714,0.129137,0.128938,0.096989,RM
0.004272,0.004154,0.000048,0.040694,0.049146,0.00004,0,0.000244,0.198552,RM
0.067192,0.066014,0.066527,0.160346,0.161179,0.025714,0.129137,0.128938,0.095846,RM
0.003714,0.003709,0.000045,0.041578,0.050755,0.00004,0,0.000244,0.197409,RM
0.070313,0.066162,0.065906,0.158921,0.15338,0.025714,0.129137,0.128938,0.09718,RM
0.003572,0.004747,0.00005,0.039504,0.051869,0.00004,0,0.000244,0.197409,RM
0.066935,0.066311,0.065762,0.15607,0.158084,0.025517,0.129137,0.128938,0.088605,RM
0.004343,0.004154,0.000049,0.040576,0.049022,0.00004,0,0.000244,0.195694,RM
0.066506,0.066014,0.065745,0.158921,0.161426,0.025374,0.129137,0.128938,0.091463,RM
0.003857,0.004154,0.000045,0.040741,0.050384,0.00004,0,0.000244,0.202553,RM
0.067113,0.065569,0.066366,0.157495,0.157712,0.025374,0.129137,0.128938,0.088034,RM
0.003836,0.004302,0.000045,0.039957,0.050136,0.00004,0,0.000244,0.198552,RM
0.066867,0.067201,0.066015,0.157495,0.160807,0.025374,0.129137,0.128938,0.085747,RM
0.003932,0.004154,0.000048,0.040458,0.050136,0.000037,0,0.000244,0.189215,RM
0.067567,0.066014,0.065612,0.158921,0.158207,0.025179,0.129137,0.128938,0.089558,RM
0.003743,0.003857,0.00006,0.040695,0.050136,0.000037,0,0.000244,0.198171,RM
0.072099,0.071651,0.072073,0.158921,0.160064,0.028748,0.140612,0.140415,0.089558,RM
0.004543,0.004895,0.000067,0.041425,0.05125,0.00004,0,0.000244,0.180259,RM
0.071892,0.071206,0.072902,0.158921,0.159941,0.028748,0.140612,0.140415,0.08689,RM
0.004957,0.004599,0.000059,0.042266,0.049889,0.00004,0,0.000244,0.189024,RM
0.072306,0.071206,0.073091,0.160346,0.160312,0.028539,0.140612,0.140415,0.09013,RM
0.005693,0.005044,0.000058,0.040779,0.046918,0.00004,0,0.000244,0.189977,RM
0.07231,0.070909,0.072074,0.158921,0.158084,0.028386,0.140612,0.140415,0.088034,RM
0.004979,0.005489,0.00006,0.039974,0.049517,0.00004,0,0.000244,0.190739,RM
0.072449,0.071354,0.071337,0.154644,0.155236,0.028386,0.140612,0.140415,0.086128,RM
0.004757,0.004747,0.000068,0.04117,0.049641,0.00004,0,0.000244,0.19779,RM
0.07222,0.071058,0.072196,0.158921,0.159445,0.028386,0.140612,0.140415,0.089367,RM
0.004961,0.005192,0.000063,0.040076,0.048898,0.00004,0,0.000244,0.1875,RM
0.072381,0.071651,0.073222,0.15607,0.157341,0.028179,0.140612,0.140415,0.08689,RM
0.004511,0.005934,0.000057,0.03852,0.050631,0.00004,0,0.000244,0.187119,RM
0.072203,0.071354,0.070673,0.157495,0.158331,0.028028,0.140612,0.140415,0.088986,RM
0.004836,0.00534,0.000058,0.039759,0.04927,0.00004,0,0.000244,0.189215,RM
0.072381,0.071354,0.070373,0.157495,0.158703,0.028028,0.140612,0.140415,0.089367,RM
0.005189,0.005637,0.000066,0.03851,0.047289,0.00004,0,0.000244,0.196837,RM
0.072338,0.071354,0.06964,0.154644,0.15536,0.028028,0.140612,0.140415,0.091845,RM
0.004757,0.004599,0.000064,0.041209,0.04927,0.00004,0,0.000244,0.19455,RM
0.072113,0.071354,0.070436,0.157495,0.157836,0.027822,0.140612,0.140415,0.090892,RM
0.005664,0.004747,0.000057,0.040394,0.045927,0.00004,0,0.000244,0.187119,RM
0.07221,0.071354,0.071146,0.15607,0.157465,0.027673,0.140612,0.140415,0.087462,RM
0.004347,0.00445,0.00006,0.041272,0.050384,0.00004,0,0.000244,0.184261,RM
0.072788,0.071503,0.07006,0.15607,0.156227,0.027673,0.140612,0.140415,0.09013,RM
0.004397,0.00534,0.000056,0.03903,0.050136,0.00004,0,0.000244,0.186547,RM
0.072856,0.071206,0.069916,0.154644,0.154741,0.027673,0.140612,0.140415,0.085747,RM
0.005164,0.004747,0.000055,0.040234,0.047289,0.00004,0,0.000244,0.196075,RM
0.072199,0.071354,0.069436,0.153218,0.153875,0.027469,0.140612,0.140415,0.087271,RM
0.004961,0.004895,0.000062,0.039932,0.047908,0.00004,0,0.000244,0.191311,RM
0.079189,0.077585,0.078608,0.154644,0.15437,0.031191,0.152575,0.152381,0.094512,PL
0.004082,0.004005,0.000052,0.045577,0.055212,0.000044,0,0.000244,0.203697,PL
0.078992,0.077585,0.079325,0.153218,0.153008,0.031191,0.152575,0.152381,0.096608,PL
0.00465,0.00445,0.000048,0.044517,0.053355,0.000044,0,0.000244,0.207508,PL
0.079349,0.077882,0.079955,0.153218,0.152018,0.030974,0.152575,0.152381,0.095274,PL
0.004004,0.00445,0.000056,0.04454,0.056078,0.000044,0,0.000244,0.20484,PL
0.078878,0.078178,0.077487,0.153218,0.154494,0.030815,0.152575,0.152381,0.095274,PL
0.005197,0.004302,0.000051,0.044327,0.050631,0.000044,0,0.000244,0.205793,PL
0.078721,0.077585,0.078825,0.150367,0.150285,0.030815,0.152575,0.152381,0.09032,PL
0.004047,0.004005,0.000051,0.044389,0.054469,0.000044,0,0.000244,0.205983,PL
0.078746,0.077733,0.07809,0.153218,0.153503,0.030815,0.152575,0.152381,0.096227,PL
0.004279,0.004154,0.000051,0.044746,0.054098,0.000044,0,0.000244,0.206745,PL
0.079099,0.07803,0.078144,0.154644,0.154617,0.030599,0.152575,0.152381,0.092226,PL
0.004336,0.004599,0.000061,0.043807,0.054221,0.000044,0,0.000244,0.211509,PL
0.078685,0.077882,0.078419,0.154644,0.15437,0.030442,0.152575,0.152381,0.088034,PL
0.004104,0.004154,0.000053,0.044605,0.054717,0.000044,0,0.000244,0.200838,PL
0.078971,0.077733,0.077633,0.151793,0.151894,0.030442,0.152575,0.152381,0.089558,PL
0.004472,0.005044,0.000053,0.041991,0.052364,0.000044,0,0.000244,0.203316,PL
0.078846,0.078623,0.077334,0.151793,0.152884,0.030442,0.152575,0.152381,0.093941,PL
0.004343,0.004005,0.00005,0.044223,0.052612,0.000044,0,0.000244,0.210366,PL
0.078549,0.078178,0.077247,0.151793,0.153008,0.030227,0.152575,0.152381,0.090701,PL
0.004339,0.004154,0.00005,0.044346,0.053231,0.000044,0,0.000244,0.208841,PL
0.078789,0.077733,0.076721,0.150367,0.151027,0.030072,0.152575,0.152381,0.094512,PL
0.004618,0.004599,0.000058,0.043416,0.052488,0.000044,0,0.000244,0.205221,PL
0.078939,0.077882,0.077228,0.151793,0.15177,0.030072,0.152575,0.152381,0.092797,PL
0.004457,0.005192,0.000047,0.041212,0.052117,0.000044,0,0.000244,0.204649,PL
0.078585,0.077882,0.076532,0.150367,0.15177,0.030072,0.152575,0.152381,0.094322,PL
0.004029,0.00445,0.000056,0.043033,0.053726,0.00004,0,0.000244,0.192645,PL
0.07876,0.077288,0.077828,0.151793,0.151027,0.029859,0.152575,0.152381,0.09013,PL
0.004157,0.004005,0.000047,0.043724,0.052983,0.00004,0,0.000244,0.198361,PL
0.085899,0.083964,0.081235,0.153218,0.152018,0.033735,0.165026,0.164835,0.110518,AB
0.005804,0.005192,0.000066,0.043528,0.050136,0.000044,0,0.000244,0.198361,AB
0.085789,0.08426,0.082826,0.151793,0.151027,0.033735,0.165026,0.164835,0.106517,AB
0.005111,0.00534,0.000068,0.042588,0.051869,0.000044,0,0.000244,0.188072,AB
0.085842,0.083815,0.081807,0.150367,0.148799,0.033508,0.165026,0.164835,0.107088,AB
0.005993,0.004895,0.000065,0.043733,0.049022,0.000044,0,0.000244,0.193407,AB
0.08596,0.084112,0.084395,0.151793,0.150161,0.033343,0.165026,0.164835,0.097561,AB
0.005475,0.005044,0.000061,0.043765,0.051374,0.000044,0,0.000244,0.201029,AB
0.087492,0.083964,0.082358,0.150367,0.146571,0.033343,0.165026,0.164835,0.101372,AB
0.004993,0.00534,0.000066,0.042787,0.052612,0.000044,0,0.000244,0.201029,AB
0.085728,0.084112,0.083253,0.153218,0.151399,0.033343,0.165026,0.164835,0.098514,AB
0.005629,0.005489,0.000066,0.042124,0.049889,0.000044,0,0.000244,0.198742,AB
0.08586,0.085151,0.082162,0.147516,0.148304,0.033118,0.165026,0.164835,0.099276,AB
0.00585,0.005785,0.000059,0.041798,0.049765,0.000044,0,0.000244,0.19779,AB
0.086175,0.084112,0.080867,0.150367,0.148923,0.032955,0.165026,0.164835,0.098895,AB
0.0046,0.00534,0.000073,0.0425,0.053479,0.000044,0,0.000244,0.191311,AB
0.087146,0.084112,0.08195,0.150367,0.146695,0.032955,0.165026,0.164835,0.09718,AB
0.005857,0.005192,0.000063,0.04286,0.049393,0.000044,0,0.000244,0.195694,AB
0.085774,0.084706,0.078867,0.150367,0.150161,0.032955,0.165026,0.164835,0.107088,AB
0.005772,0.005192,0.00007,0.042571,0.049393,0.000044,0,0.000244,0.191883,AB
0.085239,0.083964,0.080494,0.150367,0.149047,0.032731,0.165026,0.164835,0.105945,AB
0.005097,0.005637,0.000065,0.0416,0.051374,0.000044,0,0.000244,0.195884,AB
0.087017,0.08426,0.081461,0.150367,0.147066,0.03257,0.165026,0.164835,0.102134,AB
0.005393,0.005489,0.000067,0.042036,0.050879,0.000044,0,0.000244,0.194931,AB
0.087125,0.083815,0.079811,0.150367,0.1462,0.03257,0.165026,0.164835,0.106898,AB
0.005157,0.00534,0.000059,0.041948,0.051003,0.000044,0,0.000244,0.201982,AB
0.08686,0.084112,0.079175,0.148942,0.146076,0.03257,0.165026,0.164835,0.101563,AB
0.005529,0.005192,0.000059,0.042259,0.049517,0.000044,0,0.000244,0.199695,AB
0.0864,0.084706,0.081007,0.147516,0.145457,0.032348,0.165026,0.164835,0.104611,AB
0.005436,0.004895,0.000067,0.042285,0.04927,0.000044,0,0.000244,0.197027,AB
0.091828,0.090788,0.091199,0.150367,0.149666,0.036378,0.177966,0.177778,0.087652,UMC
0.004364,0.004302,0.000052,0.047996,0.05843,0.000048,0,0.000244,0.215511,UMC
0.091603,0.090343,0.090434,0.150367,0.150161,0.036378,0.177966,0.177778,0.098323,UMC
0.004154,0.004747,0.000052,0.046073,0.057935,0.000048,0,0.000244,0.213986,UMC
0.091514,0.090639,0.091427,0.148942,0.149171,0.036143,0.177966,0.177778,0.088415,UMC
0.004214,0.004747,0.00005,0.046142,0.058059,0.000048,0,0.000244,0.215701,UMC
0.09166,0.090491,0.090136,0.148942,0.148552,0.035971,0.177966,0.177778,0.088986,UMC
0.004425,0.004599,0.000051,0.046773,0.057688,0.000048,0,0.000244,0.215892,UMC
0.091639,0.090639,0.090849,0.148942,0.147933,0.035971,0.177966,0.177778,0.088986,UMC
0.004297,0.004599,0.000051,0.047026,0.058183,0.000048,0,0.000244,0.215511,UMC
0.091714,0.090491,0.090638,0.148942,0.147933,0.035971,0.177966,0.177778,0.091463,UMC
0.004439,0.004747,0.000058,0.045891,0.056326,0.000048,0,0.000244,0.21513,UMC
0.091335,0.090046,0.090575,0.148942,0.147809,0.035737,0.177966,0.177778,0.091273,UMC
0.004493,0.004302,0.000048,0.047482,0.057192,0.000048,0,0.000244,0.213796,UMC
0.091471,0.090046,0.089742,0.147516,0.146819,0.035567,0.177966,0.177778,0.09013,UMC
0.004393,0.004154,0.00005,0.047527,0.056821,0.000048,0,0.000244,0.214177,UMC
0.09166,0.090639,0.089611,0.146091,0.145828,0.035567,0.177966,0.177778,0.092988,UMC
0.004282,0.004302,0.000054,0.045893,0.055954,0.000048,0,0.000244,0.216654,UMC
0.092425,0.090491,0.09064,0.148942,0.147561,0.035567,0.177966,0.177778,0.082889,UMC
0.004711,0.004302,0.000054,0.047131,0.055831,0.000048,0,0.000244,0.212843,UMC
0.091514,0.090936,0.089557,0.146091,0.146819,0.035335,0.177966,0.177778,0.087271,UMC
0.004854,0.00445,0.000051,0.046441,0.054717,0.000048,0,0.000244,0.215511,UMC
0.092389,0.090194,0.09027,0.147516,0.144838,0.035167,0.177966,0.177778,0.086509,UMC
0.004061,0.003857,0.00005,0.048338,0.058554,0.000048,0,0.000244,0.214177,UMC
0.091775,0.090194,0.088631,0.147516,0.146076,0.035167,0.177966,0.177778,0.087843,UMC
0.004122,0.004154,0.00005,0.047173,0.057688,0.000048,0,0.000244,0.215892,UMC
0.091685,0.090046,0.089965,0.147516,0.145952,0.035167,0.177966,0.177778,0.080793,UMC
0.004661,0.004154,0.000051,0.046254,0.054221,0.000044,0,0.000244,0.201791,UMC
0.091364,0.090194,0.087323,0.147516,0.146447,0.034937,0.177966,0.177778,0.084985,UMC
0.004218,0.004154,0.000061,0.047173,0.05744,0.000044,0,0.000244,0.212081,UMC
0.098661,0.097018,0.090149,0.147516,0.146571,0.03912,0.191394,0.191209,0.105945,AB
0.006168,0.005489,0.000069,0.047935,0.054964,0.000048,0,0.000244,0.198552,AB
0.098554,0.097167,0.09158,0.146091,0.144466,0.03912,0.191394,0.191209,0.083651,AB
0.006075,0.00534,0.000069,0.047804,0.05484,0.000048,0,0.000244,0.192454,AB
0.0993,0.097018,0.093298,0.147516,0.145209,0.038876,0.191394,0.191209,0.097752,AB
0.005468,0.006527,0.000065,0.044699,0.056573,0.000048,0,0.000244,0.201791,AB
0.098468,0.097167,0.091466,0.147516,0.146447,0.038698,0.191394,0.191209,0.086509,AB
0.005282,0.005489,0.000072,0.047738,0.057935,0.000048,0,0.000244,0.205602,AB
0.098557,0.09776,0.091507,0.144665,0.14459,0.038698,0.191394,0.191209,0.090511,AB
0.005039,0.005637,0.000075,0.046563,0.057935,0.000048,0,0.000244,0.202744,AB
0.098286,0.097018,0.094298,0.147516,0.145828,0.038698,0.191394,0.191209,0.096608,AB
0.005439,0.00534,0.000067,0.04723,0.056202,0.000048,0,0.000244,0.209032,AB
0.098543,0.097018,0.091989,0.146091,0.144343,0.038456,0.191394,0.191209,0.092607,AB
0.006007,0.005934,0.000065,0.04628,0.054964,0.000048,0,0.000244,0.201982,AB
0.098407,0.09687,0.090725,0.146091,0.14459,0.03828,0.191394,0.191209,0.080983,AB
0.005772,0.005044,0.00007,0.048255,0.055212,0.000048,0,0.000244,0.203887,AB
0.099064,0.097612,0.090231,0.144665,0.143352,0.03828,0.191394,0.191209,0.088796,AB
0.005714,0.00534,0.000068,0.046766,0.05484,0.000048,0,0.000244,0.202553,AB
0.099386,0.097612,0.091701,0.144665,0.143105,0.03828,0.191394,0.191209,0.092607,AB
0.005432,0.005637,0.000076,0.046584,0.056326,0.000048,0,0.000244,0.197409,AB
0.098557,0.097315,0.092333,0.146091,0.144343,0.038039,0.191394,0.191209,0.103087,AB
0.005804,0.005192,0.000072,0.047716,0.055335,0.000048,0,0.000244,0.204649,AB
0.098386,0.097167,0.090381,0.146091,0.14459,0.037864,0.191394,0.191209,0.076982,AB
0.005254,0.005192,0.000068,0.047159,0.056573,0.000048,0,0.000244,0.207508,AB
0.098607,0.098947,0.092876,0.14324,0.144466,0.037864,0.191394,0.191209,0.098704,AB
0.004943,0.005934,0.000063,0.04538,0.057935,0.000048,0,0.000244,0.206555,AB
0.098314,0.097167,0.089358,0.144665,0.143724,0.037864,0.191394,0.191209,0.090511,AB
0.006004,0.00534,0.000066,0.046876,0.053726,0.000048,0,0.000244,0.203316,AB
0.099225,0.097612,0.090432,0.14324,0.142238,0.037625,0.191394,0.191209,0.089177,AB
0.005575,0.005489,0.000075,0.046532,0.055459,0.000048,0,0.000244,0.21189,AB
0.004847,0.004747,0.000064,0.049609,0.059544,0.000052,0,0.000244,0.223133,AB
0.10555,0.103545,0.105674,0.144665,0.147561,0.041962,0.20531,0.205128,0.106136,AB
0.004468,0.004747,0.00006,0.049175,0.060782,0.000052,0,0.000244,0.223133,AB
0.105261,0.103694,0.104362,0.144665,0.144343,0.04171,0.20531,0.205128,0.10747,AB
0.004743,0.004895,0.000058,0.049843,0.060782,0.000052,0,0.000244,0.220084,AB
0.105257,0.103991,0.106475,0.144665,0.1436,0.041525,0.20531,0.205128,0.100229,AB
0.004864,0.005044,0.000058,0.049018,0.06004,0.000052,0,0.000244,0.224466,AB
0.105236,0.104436,0.103512,0.144665,0.143847,0.041525,0.20531,0.205128,0.109566,AB
0.005297,0.005192,0.000059,0.048295,0.057688,0.000052,0,0.000244,0.223895,AB
0.105411,0.103694,0.10261,0.144665,0.143105,0.041525,0.20531,0.205128,0.108803,AB
0.004661,0.005044,0.000062,0.0483,0.059668,0.000052,0,0.000244,0.221989,AB
0.106218,0.103694,0.103858,0.144665,0.144343,0.041274,0.20531,0.205128,0.107088,AB
0.004597,0.004599,0.000055,0.049877,0.060411,0.000052,0,0.000244,0.22218,AB
0.105164,0.1031,0.104122,0.146091,0.143971,0.041092,0.20531,0.205128,0.100038,AB
0.004997,0.005044,0.000053,0.047851,0.057935,0.000052,0,0.000244,0.2258,AB
0.105111,0.103694,0.104694,0.14324,0.141867,0.041092,0.20531,0.205128,0.1008,AB
0.004772,0.004599,0.000058,0.049049,0.058678,0.000052,0,0.000244,0.226181,AB
0.105307,0.103694,0.103648,0.141814,0.143476,0.041092,0.20531,0.205128,0.10404,AB
0.004707,0.004599,0.000058,0.049164,0.058802,0.000052,0,0.000244,0.225038,AB
0.104986,0.103545,0.105008,0.14324,0.143352,0.040842,0.20531,0.205128,0.101563,AB
0.004539,0.004599,0.000057,0.049233,0.06004,0.000052,0,0.000244,0.224466,AB
0.104679,0.103545,0.104017,0.144665,0.144095,0.040661,0.20531,0.205128,0.100038,AB
0.005036,0.004747,0.000056,0.048172,0.057069,0.000052,0,0.000244,0.225991,AB
0.105436,0.103694,0.103638,0.14324,0.141743,0.040661,0.20531,0.205128,0.101944,AB
0.004775,0.004747,0.000058,0.048696,0.058802,0.000052,0,0.000244,0.226944,AB
0.104879,0.104287,0.10289,0.140944,0.141991,0.040661,0.20531,0.205128,0.101944,AB
0.004582,0.004895,0.000063,0.048055,0.059173,0.000048,0,0.000244,0.212462,AB
0.105664,0.104139,0.103053,0.141814,0.140876,0.040413,0.20531,0.205128,0.100419,AB
0.004714,0.004895,0.000059,0.048168,0.059297,0.000048,0,0.000244,0.21513,AB
0.107615,0.1031,0.103913,0.141814,0.137039,0.040234,0.20531,0.205128,0.094512,AB
0.113218,0.111111,0.104213,0.146091,0.143352,0.044904,0.219715,0.219536,0.08003,AB
0.005954,0.006379,0.000077,0.048178,0.058925,0.000052,0,0.000244,0.216845,AB
0.112018,0.111704,0.10526,0.14324,0.14261,0.044904,0.219715,0.219536,0.086128,AB
0.005618,0.005785,0.000073,0.049163,0.059297,0.000052,0,0.000244,0.206174,AB
0.11325,0.11215,0.104676,0.140971,0.139762,0.044642,0.219715,0.219536,0.085366,AB
