kernel,InputData,advise0,advise1,advise2,variant,TimePerc,Time,calls,AVG,MIN,MAX
cuda_compute_flux,097K,0,4,0,040,68.45,192.5174,6000,0.032086,0.030368,0.292733
cuda_compute_flux,193K,0,4,0,040,65.93,328.6618,6000,0.054776,0.050016,0.763002
cuda_compute_flux,missile0.2M,0,4,0,040,66.36,404.6885,6000,0.067448,0.058751,1.014359
cuda_compute_flux,097K,0,4,1,041,68.01,194.2763,6000,0.032379,0.030112,1.361460
cuda_compute_flux,193K,0,4,1,041,65.15,316.2608,6000,0.052710,0.050239,2.967078
cuda_compute_flux,missile0.2M,0,4,1,041,66.91,405.3189,6000,0.067553,0.058560,3.255011
cuda_compute_flux,097K,0,4,2,042,68.73,192.1633,6000,0.032027,0.030016,1.792785
cuda_compute_flux,193K,0,4,2,042,65.22,313.5273,6000,0.052254,0.049984,2.940710
cuda_compute_flux,missile0.2M,0,4,2,042,66.49,406.0863,6000,0.067681,0.058784,3.625632
cuda_compute_flux,097K,0,4,3,043,77.70,308.2741,6000,0.051379,0.049215,0.659386
cuda_compute_flux,193K,0,4,3,043,70.40,405.1806,6000,0.067530,0.064991,1.239158
cuda_compute_flux,missile0.2M,0,4,3,043,72.61,529.1803,6000,0.088196,0.079839,0.957143
cuda_compute_flux,097K,0,4,4,044,68.24,195.3259,6000,0.032554,0.030496,1.584306
cuda_compute_flux,193K,0,4,4,044,65.35,313.5920,6000,0.052265,0.049504,3.339491
cuda_compute_flux,missile0.2M,0,4,4,044,67.18,413.0006,6000,0.068833,0.063871,3.890910
cuda_compute_flux,097K,0,4,5,045,84.84,480.8730,6000,0.080145,0.078015,1.140438
cuda_compute_flux,193K,0,4,5,045,84.23,899.9949,6000,0.149999,0.147903,1.902767
cuda_compute_flux,missile0.2M,0,4,5,045,83.81,1.09e+03,6000,0.181279,0.176799,3.490721
cuda_compute_flux,097K,0,4,6,046,68.01,192.8827,6000,0.032147,0.029823,1.931728
cuda_compute_flux,193K,0,4,6,046,65.29,316.8975,6000,0.052816,0.050496,3.262820
cuda_compute_flux,missile0.2M,0,4,6,046,66.88,404.8909,6000,0.067481,0.058143,3.842718
cuda_compute_flux,097K,0,5,0,050,72.38,238.7592,6000,0.039793,0.037792,0.956440
cuda_compute_flux,193K,0,5,0,050,69.10,382.1862,6000,0.063697,0.061247,0.930008
cuda_compute_flux,missile0.2M,0,5,0,050,69.68,478.9808,6000,0.079830,0.072831,1.191766
cuda_compute_flux,097K,0,5,1,051,71.79,237.9472,6000,0.039657,0.037599,1.766321
cuda_compute_flux,193K,0,5,1,051,69.27,381.5848,6000,0.063597,0.061184,2.912935
cuda_compute_flux,missile0.2M,0,5,1,051,69.87,478.7030,6000,0.079783,0.072864,3.384899
cuda_compute_flux,097K,0,5,2,052,72.63,238.7337,6000,0.039788,0.037856,1.989807
cuda_compute_flux,193K,0,5,2,052,69.48,391.1959,6000,0.065199,0.061152,2.885256
cuda_compute_flux,missile0.2M,0,5,2,052,69.81,478.4991,6000,0.079749,0.072479,3.532641
cuda_compute_flux,097K,0,5,3,053,82.15,424.0404,6000,0.070673,0.066815,0.879192
cuda_compute_flux,193K,0,5,3,053,76.80,562.1940,6000,0.093698,0.090975,1.575954
cuda_compute_flux,missile0.2M,0,5,3,053,76.46,675.5020,6000,0.112583,0.107999,1.324852
cuda_compute_flux,097K,0,5,4,054,72.02,239.4281,6000,0.039904,0.037664,1.982448
cuda_compute_flux,193K,0,5,4,054,69.43,382.5594,6000,0.063759,0.061024,2.658601
cuda_compute_flux,missile0.2M,0,5,4,054,69.62,480.3388,6000,0.080056,0.073087,2.854472
cuda_compute_flux,097K,0,5,5,055,88.52,615.0301,6000,0.102505,0.100735,1.588339
cuda_compute_flux,193K,0,5,5,055,87.64,1.18e+03,6000,0.196018,0.194015,2.362091
cuda_compute_flux,missile0.2M,0,5,5,055,87.28,1.42e+03,6000,0.236273,0.232926,3.336067
cuda_compute_flux,097K,0,5,6,056,72.16,240.7674,6000,0.040127,0.037792,2.898376
cuda_compute_flux,193K,0,5,6,056,69.29,384.2384,6000,0.064039,0.061087,3.326628
cuda_compute_flux,missile0.2M,0,5,6,056,70.04,493.1421,6000,0.082190,0.076191,4.009981
cuda_compute_flux,097K,0,6,0,060,68.46,193.1717,6000,0.032195,0.030304,0.938040
cuda_compute_flux,193K,0,6,0,060,65.06,312.4256,6000,0.052070,0.049951,1.324660
cuda_compute_flux,missile0.2M,0,6,0,060,66.33,403.9164,6000,0.067319,0.058208,1.164470
cuda_compute_flux,097K,0,6,1,061,68.44,195.5306,6000,0.032588,0.030623,1.976816
cuda_compute_flux,193K,0,6,1,061,65.56,315.8628,6000,0.052643,0.050016,3.002182
cuda_compute_flux,missile0.2M,0,6,1,061,66.72,405.5036,6000,0.067583,0.058559,3.879902
cuda_compute_flux,097K,0,6,2,062,68.99,195.5990,6000,0.032599,0.030560,2.177805
cuda_compute_flux,193K,0,6,2,062,64.90,312.0455,6000,0.052007,0.049471,3.334595
cuda_compute_flux,missile0.2M,0,6,2,062,66.59,406.1595,6000,0.067693,0.058560,4.781718
cuda_compute_flux,097K,0,6,3,063,77.75,309.3190,6000,0.051553,0.049599,0.943065
cuda_compute_flux,193K,0,6,3,063,71.40,425.4321,6000,0.070905,0.068704,1.509587
cuda_compute_flux,missile0.2M,0,6,3,063,71.45,503.3336,6000,0.083888,0.075807,1.412500
cuda_compute_flux,097K,0,6,4,064,68.43,196.5409,6000,0.032756,0.030880,1.302005
cuda_compute_flux,193K,0,6,4,064,65.88,328.2907,6000,0.054715,0.050143,2.570122
cuda_compute_flux,missile0.2M,0,6,4,064,66.80,407.4775,6000,0.067912,0.058656,3.724256
cuda_compute_flux,097K,0,6,5,065,84.80,479.3413,6000,0.079890,0.077856,1.947503
cuda_compute_flux,193K,0,6,5,065,84.24,900.4289,6000,0.150071,0.147967,2.993766
cuda_compute_flux,missile0.2M,0,6,5,065,83.81,1.09e+03,6000,0.181393,0.177054,3.753983
cuda_compute_flux,097K,0,6,6,066,68.26,197.5705,6000,0.032928,0.030559,2.290733
cuda_compute_flux,193K,0,6,6,066,65.43,314.1600,6000,0.052359,0.049856,3.586497
cuda_compute_flux,missile0.2M,0,6,6,066,66.78,404.9752,6000,0.067495,0.058336,4.013149
cuda_compute_flux,097K,1,0,0,100,68.43,194.9978,6000,0.032499,0.030592,0.037183
cuda_compute_flux,193K,1,0,0,100,64.98,312.7732,6000,0.052128,0.049984,0.057792
cuda_compute_flux,missile0.2M,1,0,0,100,66.17,401.5096,6000,0.066918,0.057856,0.071199
cuda_compute_flux,097K,1,0,1,101,68.08,194.0502,6000,0.032341,0.030432,1.329077
cuda_compute_flux,193K,1,0,1,101,65.04,315.2609,6000,0.052543,0.049888,3.122757
cuda_compute_flux,missile0.2M,1,0,1,101,67.17,417.1254,6000,0.069520,0.063967,2.610410
cuda_compute_flux,097K,1,0,2,102,68.50,192.2176,6000,0.032036,0.030112,1.325556
cuda_compute_flux,193K,1,0,2,102,64.83,311.4902,6000,0.051915,0.049408,2.601769
cuda_compute_flux,missile0.2M,1,0,2,102,66.43,405.0711,6000,0.067511,0.058239,2.801831
cuda_compute_flux,097K,1,0,3,103,75.14,267.0592,6000,0.044509,0.042624,0.396476
cuda_compute_flux,193K,1,0,3,103,70.35,405.3772,6000,0.067562,0.065599,0.455356
cuda_compute_flux,missile0.2M,1,0,3,103,69.93,470.6270,6000,0.078437,0.070079,0.563932
cuda_compute_flux,097K,1,0,4,104,68.10,194.0945,6000,0.032349,0.030335,1.148951
cuda_compute_flux,193K,1,0,4,104,65.10,313.4111,6000,0.052235,0.049983,2.547882
cuda_compute_flux,missile0.2M,1,0,4,104,66.70,402.4579,6000,0.067076,0.058079,2.891782
cuda_compute_flux,097K,1,0,5,105,84.19,478.7737,6000,0.079795,0.077791,1.349396
cuda_compute_flux,193K,1,0,5,105,84.17,899.6940,6000,0.149948,0.147807,2.052207
cuda_compute_flux,missile0.2M,1,0,5,105,83.98,1.09e+03,6000,0.181134,0.177151,2.689896
cuda_compute_flux,097K,1,0,6,106,68.17,194.3000,6000,0.032383,0.030272,1.561875
cuda_compute_flux,193K,1,0,6,106,65.65,322.7870,6000,0.053797,0.050048,2.880103
cuda_compute_flux,missile0.2M,1,0,6,106,66.85,405.4505,6000,0.067575,0.058432,2.949127
cuda_compute_flux,097K,1,1,0,110,68.17,192.0629,6000,0.032010,0.030336,0.302973
cuda_compute_flux,193K,1,1,0,110,64.71,310.3700,6000,0.051728,0.049407,1.023767
cuda_compute_flux,missile0.2M,1,1,0,110,66.52,402.6565,6000,0.067109,0.058240,1.070710
cuda_compute_flux,097K,1,1,1,111,68.67,192.9994,6000,0.032166,0.030272,1.455956
cuda_compute_flux,193K,1,1,1,111,64.67,308.1647,6000,0.051360,0.049023,2.995558
cuda_compute_flux,missile0.2M,1,1,1,111,66.40,406.5867,6000,0.067764,0.058431,3.430306
cuda_compute_flux,097K,1,1,2,112,68.57,193.9474,6000,0.032324,0.030272,1.683346
