Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap,label
cfd,097K,h_normals,2,cuda_compute_flux,860300081.1,34.09,50231,1266186807,34.09,39456,30.54,38210.61,25.45,28.37,1.32,1.01,1.33,33.27,33.27,3.00291E+11,30.54,34.09,72.25,5.66,28.14,5.94,0.54,66.42,1,0.34,33.58,23.71,24.78,17.81,17.7,17.7,12632.7,4042463,12711.86,4067794,192,506,58,0,0,0,97152,1.27,32,5,32,10,23.64,36.94,30,46.88,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,0
cfd,097K,h_areas,0,cuda_time_step,921391752.6,58.01,17023,1366019652,58.01,12416,18.75,11573.6,4.49,14.43,0.26,0.18,0.26,6.57,6.57,5.47335E+11,18.75,58.01,31.29,4.25,0,7.75,0.1,93.92,1,0.06,6.08,30.78,32,129.48,127.58,127.58,749.51,239844,760.68,243418,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.04,53.19,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,5
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,921391752.6,58.01,17023,1366019652,58.01,12416,18.75,11573.6,4.49,14.43,0.26,0.18,0.26,6.57,6.57,5.47335E+11,18.75,58.01,31.29,4.25,0,7.75,0.1,93.92,1,0.06,6.08,30.78,32,129.48,127.58,127.58,749.51,239844,760.68,243418,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.04,53.19,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,5
cfd,097K,h_normals,2,cuda_time_step,921391752.6,58.01,17023,1366019652,58.01,12416,18.75,11573.6,4.49,14.43,0.26,0.18,0.26,6.57,6.57,5.47335E+11,18.75,58.01,31.29,4.25,0,7.75,0.1,93.92,1,0.06,6.08,30.78,32,129.48,127.58,127.58,749.51,239844,760.68,243418,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.04,53.19,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,5
cfd,097K,h_areas,0,cuda_compute_flux,860739575.1,33.04,51799,1268272194,33.04,40672,29.46,38494.53,23.98,28.36,1.28,0.95,1.29,32.13,32.13,2.91196E+11,29.46,33.04,72.58,5.43,28.18,5.9,0.52,67.46,1,0.33,32.54,24.3,25.39,18.25,18.14,18.14,12295.77,3934646,12367.69,3957662,192,506,58,0,0,0,97152,1.27,32,5,32,10,24,37.5,30,46.88,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,860739575.1,33.04,51799,1268272194,33.04,40672,29.46,38494.53,23.98,28.36,1.28,0.95,1.29,32.13,32.13,2.91196E+11,29.46,33.04,72.58,5.43,28.18,5.9,0.52,67.46,1,0.33,32.54,24.3,25.39,18.25,18.14,18.14,12295.77,3934646,12367.69,3957662,192,506,58,0,0,0,97152,1.27,32,5,32,10,24,37.5,30,46.88,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,4
cfd,097K,h_normals,2,cuda_compute_flux,860739575.1,33.04,51799,1268272194,33.04,40672,29.46,38494.53,23.98,28.36,1.28,0.95,1.29,32.13,32.13,2.91196E+11,29.46,33.04,72.58,5.43,28.18,5.9,0.52,67.46,1,0.33,32.54,24.3,25.39,18.25,18.14,18.14,12295.77,3934646,12367.69,3957662,192,506,58,0,0,0,97152,1.27,32,5,32,10,24,37.5,30,46.88,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,0
cfd,097K,h_areas,0,cuda_time_step,860389610.4,62.97,15727,1270792749,62.97,12320,20.32,11399.14,4.86,14.65,0.26,0.19,0.27,6.67,6.67,5.54758E+11,20.32,62.97,31.29,4.61,0,8.72,0.12,93.33,1,0.07,6.67,30.78,32,132.63,130.77,130.77,749.51,239844,760.2,243264,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.01,53.14,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,5
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,860389610.4,62.97,15727,1270792749,62.97,12320,20.32,11399.14,4.86,14.65,0.26,0.19,0.27,6.67,6.67,5.54758E+11,20.32,62.97,31.29,4.61,0,8.72,0.12,93.33,1,0.07,6.67,30.78,32,132.63,130.77,130.77,749.51,239844,760.2,243264,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.01,53.14,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,5
cfd,097K,h_normals,2,cuda_time_step,860389610.4,62.97,15727,1270792749,62.97,12320,20.32,11399.14,4.86,14.65,0.26,0.19,0.27,6.67,6.67,5.54758E+11,20.32,62.97,31.29,4.61,0,8.72,0.12,93.33,1,0.07,6.67,30.78,32,132.63,130.77,130.77,749.51,239844,760.2,243264,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.01,53.14,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,5
cfd,097K,h_areas,0,cuda_compute_step_factor,752252252.3,39.5,11838,1107545045,39.5,10656,11.81,8216.3,18.04,11.09,1.02,0.71,1.04,25.9,25.9,3.04234E+11,11.81,39.5,14.39,5.18,0,7.78,0.46,73.27,1,0.27,26.73,22.86,24.56,29.5,29.13,29.13,2101.57,672503,2128.32,681063,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.15,47.11,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_step_factor,752252252.3,39.5,11838,1107545045,39.5,10656,11.81,8216.3,18.04,11.09,1.02,0.71,1.04,25.9,25.9,3.04234E+11,11.81,39.5,14.39,5.18,0,7.78,0.46,73.27,1,0.27,26.73,22.86,24.56,29.5,29.13,29.13,2101.57,672503,2128.32,681063,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.15,47.11,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,4
cfd,097K,h_normals,2,cuda_compute_step_factor,752252252.3,39.5,11838,1107545045,39.5,10656,11.81,8216.3,18.04,11.09,1.02,0.71,1.04,25.9,25.9,3.04234E+11,11.81,39.5,14.39,5.18,0,7.78,0.46,73.27,1,0.27,26.73,22.86,24.56,29.5,29.13,29.13,2101.57,672503,2128.32,681063,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.15,47.11,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,6
cfd,097K,h_areas,0,cuda_compute_flux,850746268.7,33.34,51203,1252483471,33.34,40736,29.61,38098.07,24.29,28.41,1.29,0.97,1.3,32.53,32.53,2.90434E+11,29.61,33.34,72.95,5.5,28.34,6.08,0.53,66.51,1,0.33,33.49,24.26,25.35,18.28,18.17,18.17,12317.48,3941593,12391.78,3965370,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.24,37.87,30,46.88,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,850746268.7,33.34,51203,1252483471,33.34,40736,29.61,38098.07,24.29,28.41,1.29,0.97,1.3,32.53,32.53,2.90434E+11,29.61,33.34,72.95,5.5,28.34,6.08,0.53,66.51,1,0.33,33.49,24.26,25.35,18.28,18.17,18.17,12317.48,3941593,12391.78,3965370,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.24,37.87,30,46.88,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,4
cfd,097K,h_normals,2,cuda_compute_flux,850746268.7,33.34,51203,1252483471,33.34,40736,29.61,38098.07,24.29,28.41,1.29,0.97,1.3,32.53,32.53,2.90434E+11,29.61,33.34,72.95,5.5,28.34,6.08,0.53,66.51,1,0.33,33.49,24.26,25.35,18.28,18.17,18.17,12317.48,3941593,12391.78,3965370,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.24,37.87,30,46.88,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,0
cfd,097K,h_areas,0,cuda_time_step,817955112.2,63.6,15597,1211970075,63.6,12832,20.45,11571.52,4.91,14.43,0.26,0.19,0.26,6.59,6.59,5.32673E+11,20.45,63.6,31.29,4.64,0,8.49,0.11,93.4,1,0.07,6.6,30.78,32,130.98,128.69,128.69,749.51,239844,762.88,244123,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.02,53.16,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,5
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,817955112.2,63.6,15597,1211970075,63.6,12832,20.45,11571.52,4.91,14.43,0.26,0.19,0.26,6.59,6.59,5.32673E+11,20.45,63.6,31.29,4.64,0,8.49,0.11,93.4,1,0.07,6.6,30.78,32,130.98,128.69,128.69,749.51,239844,762.88,244123,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.02,53.16,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,5
cfd,097K,h_normals,2,cuda_time_step,817955112.2,63.6,15597,1211970075,63.6,12832,20.45,11571.52,4.91,14.43,0.26,0.19,0.26,6.59,6.59,5.32673E+11,20.45,63.6,31.29,4.64,0,8.49,0.11,93.4,1,0.07,6.6,30.78,32,130.98,128.69,128.69,749.51,239844,762.88,244123,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.02,53.16,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,5
cfd,097K,h_areas,0,cuda_compute_flux,861632653.1,34.26,49949,1268022959,34.26,39200,30.5,38178.1,24.31,28.6,1.26,0.97,1.27,31.64,31.64,3.02291E+11,30.5,34.26,72.88,5.59,28.19,6.1,0.51,67.67,1,0.32,32.33,24.82,25.92,18.98,18.88,18.88,12014.94,3844782,12080.77,3865848,192,506,58,0,0,0,97152,1.27,32,5,32,10,23.8,37.19,30,46.88,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,861632653.1,34.26,49949,1268022959,34.26,39200,30.5,38178.1,24.31,28.6,1.26,0.97,1.27,31.64,31.64,3.02291E+11,30.5,34.26,72.88,5.59,28.19,6.1,0.51,67.67,1,0.32,32.33,24.82,25.92,18.98,18.88,18.88,12014.94,3844782,12080.77,3865848,192,506,58,0,0,0,97152,1.27,32,5,32,10,23.8,37.19,30,46.88,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,4
cfd,097K,h_normals,2,cuda_compute_flux,861632653.1,34.26,49949,1268022959,34.26,39200,30.5,38178.1,24.31,28.6,1.26,0.97,1.27,31.64,31.64,3.02291E+11,30.5,34.26,72.88,5.59,28.19,6.1,0.51,67.67,1,0.32,32.33,24.82,25.92,18.98,18.88,18.88,12014.94,3844782,12080.77,3865848,192,506,58,0,0,0,97152,1.27,32,5,32,10,23.8,37.19,30,46.88,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,0
cfd,097K,h_areas,0,cuda_time_step,826456310.7,61.18,16232,1225930421,61.18,13184,19.67,11531.12,4.7,14.48,0.26,0.19,0.26,6.59,6.59,5.17743E+11,19.67,61.18,31.29,4.46,0,8.39,0.11,93.44,1,0.07,6.56,30.78,32,129.65,127.85,127.85,749.51,239844,760.06,243220,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.29,53.58,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,5
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,826456310.7,61.18,16232,1225930421,61.18,13184,19.67,11531.12,4.7,14.48,0.26,0.19,0.26,6.59,6.59,5.17743E+11,19.67,61.18,31.29,4.46,0,8.39,0.11,93.44,1,0.07,6.56,30.78,32,129.65,127.85,127.85,749.51,239844,760.06,243220,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.29,53.58,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,5
cfd,097K,h_normals,2,cuda_time_step,826456310.7,61.18,16232,1225930421,61.18,13184,19.67,11531.12,4.7,14.48,0.26,0.19,0.26,6.59,6.59,5.17743E+11,19.67,61.18,31.29,4.46,0,8.39,0.11,93.44,1,0.07,6.56,30.78,32,129.65,127.85,127.85,749.51,239844,760.06,243220,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.29,53.58,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,5
cfd,097K,h_areas,0,cuda_compute_flux,865384615.4,33.43,51050,1273483407,33.43,39936,30,37363.85,23.43,28.97,1.27,0.93,1.28,31.88,31.88,2.9622E+11,30,33.43,72.54,5.43,28.02,6.15,0.52,67.45,1,0.33,32.55,25.14,26.25,19.01,18.91,18.91,11850.45,3792144,11913.37,3812279,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.49,38.27,30,46.88,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,865384615.4,33.43,51050,1273483407,33.43,39936,30,37363.85,23.43,28.97,1.27,0.93,1.28,31.88,31.88,2.9622E+11,30,33.43,72.54,5.43,28.02,6.15,0.52,67.45,1,0.33,32.55,25.14,26.25,19.01,18.91,18.91,11850.45,3792144,11913.37,3812279,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.49,38.27,30,46.88,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,4
cfd,097K,h_normals,2,cuda_compute_flux,865384615.4,33.43,51050,1273483407,33.43,39936,30,37363.85,23.43,28.97,1.27,0.93,1.28,31.88,31.88,2.9622E+11,30,33.43,72.54,5.43,28.02,6.15,0.52,67.45,1,0.33,32.55,25.14,26.25,19.01,18.91,18.91,11850.45,3792144,11913.37,3812279,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.49,38.27,30,46.88,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,0
cfd,097K,h_areas,0,cuda_time_step,882653061.2,59.96,16436,1306109162,59.96,12544,19.43,11815.08,4.64,14.13,0.25,0.18,0.26,6.43,6.43,5.41964E+11,19.43,59.96,31.29,4.4,0,8.52,0.11,93.35,1,0.07,6.65,30.78,32,129.98,128.18,128.18,749.51,239844,760.03,243210,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.21,53.45,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,5
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,882653061.2,59.96,16436,1306109162,59.96,12544,19.43,11815.08,4.64,14.13,0.25,0.18,0.26,6.43,6.43,5.41964E+11,19.43,59.96,31.29,4.4,0,8.52,0.11,93.35,1,0.07,6.65,30.78,32,129.98,128.18,128.18,749.51,239844,760.03,243210,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.21,53.45,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,5
cfd,097K,h_normals,2,cuda_time_step,882653061.2,59.96,16436,1306109162,59.96,12544,19.43,11815.08,4.64,14.13,0.25,0.18,0.26,6.43,6.43,5.41964E+11,19.43,59.96,31.29,4.4,0,8.52,0.11,93.35,1,0.07,6.65,30.78,32,129.98,128.18,128.18,749.51,239844,760.03,243210,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.21,53.45,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,5
cfd,097K,h_areas,0,cuda_compute_step_factor,769230769.2,39.69,11878,1138397436,39.69,10400,11.77,8144.01,17.2,11.18,0.99,0.68,1,25,25,3.12658E+11,11.77,39.69,14.39,4.88,0,7.72,0.45,74.27,1,0.26,25.73,23.8,25.55,30.39,30.02,30.02,2011.24,643597,2036.07,651541,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.23,47.24,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_step_factor,769230769.2,39.69,11878,1138397436,39.69,10400,11.77,8144.01,17.2,11.18,0.99,0.68,1,25,25,3.12658E+11,11.77,39.69,14.39,4.88,0,7.72,0.45,74.27,1,0.26,25.73,23.8,25.55,30.39,30.02,30.02,2011.24,643597,2036.07,651541,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.23,47.24,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,4
cfd,097K,h_normals,2,cuda_compute_step_factor,769230769.2,39.69,11878,1138397436,39.69,10400,11.77,8144.01,17.2,11.18,0.99,0.68,1,25,25,3.12658E+11,11.77,39.69,14.39,4.88,0,7.72,0.45,74.27,1,0.26,25.73,23.8,25.55,30.39,30.02,30.02,2011.24,643597,2036.07,651541,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.23,47.24,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,6
cfd,097K,h_areas,0,cuda_compute_flux,845714285.7,34.91,48983,1243635204,34.91,39200,31.41,37726.34,24.5,28.75,1.26,0.97,1.27,31.65,31.65,3.0234E+11,31.41,34.91,71.72,5.67,28.27,6.34,0.52,66.86,1,0.33,33.14,25.09,26.2,19.23,19.13,19.13,11874.3,3799776,11939.38,3820600,192,506,58,0,0,0,97152,1.27,32,5,32,10,23.96,37.43,30,46.88,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,845714285.7,34.91,48983,1243635204,34.91,39200,31.41,37726.34,24.5,28.75,1.26,0.97,1.27,31.65,31.65,3.0234E+11,31.41,34.91,71.72,5.67,28.27,6.34,0.52,66.86,1,0.33,33.14,25.09,26.2,19.23,19.13,19.13,11874.3,3799776,11939.38,3820600,192,506,58,0,0,0,97152,1.27,32,5,32,10,23.96,37.43,30,46.88,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,4
cfd,097K,h_normals,2,cuda_compute_flux,845714285.7,34.91,48983,1243635204,34.91,39200,31.41,37726.34,24.5,28.75,1.26,0.97,1.27,31.65,31.65,3.0234E+11,31.41,34.91,71.72,5.67,28.27,6.34,0.52,66.86,1,0.33,33.14,25.09,26.2,19.23,19.13,19.13,11874.3,3799776,11939.38,3820600,192,506,58,0,0,0,97152,1.27,32,5,32,10,23.96,37.43,30,46.88,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,0
cfd,097K,h_areas,0,cuda_time_step,847292191.4,61.68,15990,1254158795,61.68,12704,19.94,11564.1,4.77,14.44,0.26,0.19,0.26,6.57,6.57,5.35149E+11,19.94,61.68,31.29,4.53,0,8.88,0.11,93.27,1,0.07,6.73,30.78,32,133.82,131.95,131.95,749.51,239844,760.1,243232,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.06,53.22,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,5
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,847292191.4,61.68,15990,1254158795,61.68,12704,19.94,11564.1,4.77,14.44,0.26,0.19,0.26,6.57,6.57,5.35149E+11,19.94,61.68,31.29,4.53,0,8.88,0.11,93.27,1,0.07,6.73,30.78,32,133.82,131.95,131.95,749.51,239844,760.1,243232,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.06,53.22,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,5
cfd,097K,h_normals,2,cuda_time_step,847292191.4,61.68,15990,1254158795,61.68,12704,19.94,11564.1,4.77,14.44,0.26,0.19,0.26,6.57,6.57,5.35149E+11,19.94,61.68,31.29,4.53,0,8.88,0.11,93.27,1,0.07,6.73,30.78,32,133.82,131.95,131.95,749.51,239844,760.1,243232,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.06,53.22,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,5
cfd,097K,h_areas,0,cuda_compute_step_factor,796238244.5,39.1,12076,1178242555,39.1,10208,11.58,8128.86,16.62,11.2,0.97,0.66,0.98,24.58,24.58,3.1884E+11,11.58,39.1,14.39,4.72,0,7.83,0.42,74.88,1,0.25,25.12,24.21,25.98,31.54,31.16,31.16,1973.89,631644,1998.28,639448,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.2,47.19,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_step_factor,796238244.5,39.1,12076,1178242555,39.1,10208,11.58,8128.86,16.62,11.2,0.97,0.66,0.98,24.58,24.58,3.1884E+11,11.58,39.1,14.39,4.72,0,7.83,0.42,74.88,1,0.25,25.12,24.21,25.98,31.54,31.16,31.16,1973.89,631644,1998.28,639448,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.2,47.19,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,4
cfd,097K,h_normals,2,cuda_compute_step_factor,796238244.5,39.1,12076,1178242555,39.1,10208,11.58,8128.86,16.62,11.2,0.97,0.66,0.98,24.58,24.58,3.1884E+11,11.58,39.1,14.39,4.72,0,7.83,0.42,74.88,1,0.25,25.12,24.21,25.98,31.54,31.16,31.16,1973.89,631644,1998.28,639448,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.2,47.19,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,6
cfd,097K,h_areas,0,cuda_compute_step_factor,822784810.1,38.45,12343,1216607331,38.45,10112,11.32,8088.5,15.79,11.26,0.95,0.62,0.96,24.01,24.01,3.23943E+11,11.32,38.45,14.39,4.57,0,7.75,0.42,75.29,1,0.25,24.71,24.89,26.69,31.76,31.34,31.34,1916.77,613365,1942.25,621519,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.12,47.06,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_step_factor,822784810.1,38.45,12343,1216607331,38.45,10112,11.32,8088.5,15.79,11.26,0.95,0.62,0.96,24.01,24.01,3.23943E+11,11.32,38.45,14.39,4.57,0,7.75,0.42,75.29,1,0.25,24.71,24.89,26.69,31.76,31.34,31.34,1916.77,613365,1942.25,621519,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.12,47.06,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,4
cfd,097K,h_normals,2,cuda_compute_step_factor,822784810.1,38.45,12343,1216607331,38.45,10112,11.32,8088.5,15.79,11.26,0.95,0.62,0.96,24.01,24.01,3.23943E+11,11.32,38.45,14.39,4.57,0,7.75,0.42,75.29,1,0.25,24.71,24.89,26.69,31.76,31.34,31.34,1916.77,613365,1942.25,621519,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.12,47.06,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,6
cfd,097K,h_areas,0,cuda_compute_step_factor,787617554.9,38.83,11932,1164625784,38.83,10208,11.71,8084.49,16.06,11.27,0.93,0.63,0.94,23.61,23.61,3.1321E+11,11.71,38.83,14.39,4.71,0,7.72,0.42,75.63,1,0.24,24.37,25.3,27.13,32.1,31.68,31.68,1883.41,602690,1908.41,610691,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.21,47.2,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_step_factor,787617554.9,38.83,11932,1164625784,38.83,10208,11.71,8084.49,16.06,11.27,0.93,0.63,0.94,23.61,23.61,3.1321E+11,11.71,38.83,14.39,4.71,0,7.72,0.42,75.63,1,0.24,24.37,25.3,27.13,32.1,31.68,31.68,1883.41,602690,1908.41,610691,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.21,47.2,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,4
cfd,097K,h_normals,2,cuda_compute_step_factor,787617554.9,38.83,11932,1164625784,38.83,10208,11.71,8084.49,16.06,11.27,0.93,0.63,0.94,23.61,23.61,3.1321E+11,11.71,38.83,14.39,4.71,0,7.72,0.42,75.63,1,0.24,24.37,25.3,27.13,32.1,31.68,31.68,1883.41,602690,1908.41,610691,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.21,47.2,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,6
cfd,097K,h_areas,0,cuda_compute_step_factor,801353503.2,39.42,11930,1182557059,39.42,10048,11.7,7982.1,15.67,11.41,0.92,0.62,0.93,23.33,23.33,3.23484E+11,11.7,39.42,14.39,4.67,0,7.64,0.4,76.42,1,0.24,23.58,25.89,27.75,32.79,32.39,32.39,1838.96,588467,1861.92,595813,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.35,47.42,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_step_factor,801353503.2,39.42,11930,1182557059,39.42,10048,11.7,7982.1,15.67,11.41,0.92,0.62,0.93,23.33,23.33,3.23484E+11,11.7,39.42,14.39,4.67,0,7.64,0.4,76.42,1,0.24,23.58,25.89,27.75,32.79,32.39,32.39,1838.96,588467,1861.92,595813,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.35,47.42,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,4
cfd,097K,h_normals,2,cuda_compute_step_factor,801353503.2,39.42,11930,1182557059,39.42,10048,11.7,7982.1,15.67,11.41,0.92,0.62,0.93,23.33,23.33,3.23484E+11,11.7,39.42,14.39,4.67,0,7.64,0.4,76.42,1,0.24,23.58,25.89,27.75,32.79,32.39,32.39,1838.96,588467,1861.92,595813,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.35,47.42,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608,0,0,6
cfd,097K,h_areas,0,cuda_compute_step_factor,788580246.9,38.53,12113,1164464378,38.53,10368,11.54,7913.9,15.27,11.51,0.92,0.6,0.93,23.3,23.3,3.11093E+11,11.54,38.53,14.39,4.59,0,7.75,0.4,76.44,1,0.24,23.56,26.1,27.97,33.24,32.87,32.87,1823.19,583422,1843.73,589993,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.32,47.38,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_step_factor,788580246.9,38.53,12113,1164464378,38.53,10368,11.54,7913.9,15.27,11.51,0.92,0.6,0.93,23.3,23.3,3.11093E+11,11.54,38.53,14.39,4.59,0,7.75,0.4,76.44,1,0.24,23.56,26.1,27.97,33.24,32.87,32.87,1823.19,583422,1843.73,589993,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.32,47.38,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664,0,0,4
