Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap,Costs,label
gaussian,576,b,1,Fan2,858676976,10.65,47803,1281666130,11.47,37248,11.47,40126.53,4.29,10.67,0.2,0.17,0.2,5.1,5.1,93603951890,11.47,10.99,86.45,3.75,62.93,1.3,0.07,93.52,1,0.06,6.48,14.39,15.89,20.05,20.01,20.01,2044.04,654092,2048.09,655388,16,20736,16,0,0,0,331776,8.1,32,128,32,64,4.41,6.89,32,50,111,0x7f9efe144000,0x7f9efe144900,2304,1,0,0,4,0,"0.03507302040816327, 0.03509287755102041, 0.035083367346938774, 0.03508279591836735, 0.03508304081632654, 0.035083571428571436, 0.03508777551020409",1
gaussian,576,m,2,Fan2,858676976,10.65,47803,1281666130,11.47,37248,11.47,40126.53,4.29,10.67,0.2,0.17,0.2,5.1,5.1,93603951890,11.47,10.99,86.45,3.75,62.93,1.3,0.07,93.52,1,0.06,6.48,14.39,15.89,20.05,20.01,20.01,2044.04,654092,2048.09,655388,16,20736,16,0,0,0,331776,8.1,32,128,32,64,4.41,6.89,32,50,111,0x7f9efe200000,0x7f9efe344000,1327104,6,6,1344,0,0,"0.0351565918367347, 0.035072183673469384, 0.03507222448979591, 0.03507140816326531, 0.03507104081632653, 0.03507118367346939, 0.03507181632653062",5
gaussian,576,a,0,Fan1,695035461,5.32,4689,1038785461,5.32,4512,0.71,59.62,0.07,38.87,0.22,0,0.23,5.83,5.83,37836879433,0.57,5.32,55.65,0.07,1.4,3.26,0.1,93.14,1,0.07,6.86,28.93,31.54,50.83,47.54,47.54,3.25,1040,3.48,1112,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.67,16.68,64,100,111,0x7f9efe000000,0x7f9efe144000,1327104,8,7,1344,1300.000256,0,"0.0033816326530612235, 0.004524489795918367, 0.004455918367346938, 0.004549999999999999, 0.004517551020408163, 0.004532448979591838, 0.004608367346938777",0
gaussian,576,b,1,Fan1,695035461,5.32,4689,1038785461,5.32,4512,0.71,59.62,0.07,38.87,0.22,0,0.23,5.83,5.83,37836879433,0.57,5.32,55.65,0.07,1.4,3.26,0.1,93.14,1,0.07,6.86,28.93,31.54,50.83,47.54,47.54,3.25,1040,3.48,1112,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.67,16.68,64,100,111,0x7f9efe144000,0x7f9efe144900,2304,1,0,0,4,0,"0.004407346938775511, 0.004322448979591836, 0.004365102040816327, 0.004325306122448981, 0.0043979591836734696, 0.004375510204081633, 0.004376734693877551",5
gaussian,576,m,2,Fan1,695035461,5.32,4689,1038785461,5.32,4512,0.71,59.62,0.07,38.87,0.22,0,0.23,5.83,5.83,37836879433,0.57,5.32,55.65,0.07,1.4,3.26,0.1,93.14,1,0.07,6.86,28.93,31.54,50.83,47.54,47.54,3.25,1040,3.48,1112,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.67,16.68,64,100,111,0x7f9efe200000,0x7f9efe344000,1327104,6,6,1344,0,0,"0.003227755102040816, 0.004551020408163267, 0.00455265306122449, 0.004478775510204082, 0.004730204081632653, 0.004503265306122448, 0.00452673469387755",0
gaussian,592,a,0,Fan2,858598207,10.56,50364,1281390077,21.74,39264,21.74,46139.68,4.37,10.13,0.19,0.17,0.19,4.77,4.77,92867970660,21.74,12.49,90.11,3.82,51.29,1.73,0.05,94.81,1,0.05,5.19,14.43,15.92,33.38,33.32,33.32,2195.03,702408,2199.32,703784,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.07,9.48,32,50,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0370769387755102, 0.03698359183673471, 0.03698565306122449, 0.03698267346938776, 0.036980979591836736, 0.03698273469387756, 0.036979408163265295",3
gaussian,592,b,1,Fan2,858598207,10.56,50364,1281390077,21.74,39264,21.74,46139.68,4.37,10.13,0.19,0.17,0.19,4.77,4.77,92867970660,21.74,12.49,90.11,3.82,51.29,1.73,0.05,94.81,1,0.05,5.19,14.43,15.92,33.38,33.32,33.32,2195.03,702408,2199.32,703784,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.07,9.48,32,50,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.03698375510204083, 0.03700567346938776, 0.03699485714285714, 0.03699424489795919, 0.03700320408163265, 0.036993959183673486, 0.036996285714285725",4
gaussian,592,m,2,Fan2,858598207,10.56,50364,1281390077,21.74,39264,21.74,46139.68,4.37,10.13,0.19,0.17,0.19,4.77,4.77,92867970660,21.74,12.49,90.11,3.82,51.29,1.73,0.05,94.81,1,0.05,5.19,14.43,15.92,33.38,33.32,33.32,2195.03,702408,2199.32,703784,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.07,9.48,32,50,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.03707759183673469, 0.03698351020408163, 0.03698314285714286, 0.036981387755102055, 0.03698181632653062, 0.036982061224489805, 0.036982469387755096",5
gaussian,592,a,0,Fan1,683206106.9,6.05,4295,1024371819,6.05,4192,0.81,56.7,0.08,42.53,0.24,0,0.25,6.35,6.35,42358778626,0.64,6.05,55.42,0.07,1.42,3.05,0.1,93.15,1,0.07,6.85,28.71,31.3,47.47,44.51,44.51,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.35,17.74,64,100,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0032993877551020403, 0.004687959183673469, 0.004599183673469389, 0.004675714285714286, 0.004542857142857143, 0.004770204081632654, 0.0046512244897959215",0
gaussian,592,b,1,Fan1,683206106.9,6.05,4295,1024371819,6.05,4192,0.81,56.7,0.08,42.53,0.24,0,0.25,6.35,6.35,42358778626,0.64,6.05,55.42,0.07,1.42,3.05,0.1,93.15,1,0.07,6.85,28.71,31.3,47.47,44.51,44.51,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.35,17.74,64,100,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.004548163265306123, 0.004438367346938776, 0.00453938775510204, 0.004410204081632653, 0.004489387755102041, 0.004388775510204083, 0.0044122448979591845",0
gaussian,592,m,2,Fan1,683206106.9,6.05,4295,1024371819,6.05,4192,0.81,56.7,0.08,42.53,0.24,0,0.25,6.35,6.35,42358778626,0.64,6.05,55.42,0.07,1.42,3.05,0.1,93.15,1,0.07,6.85,28.71,31.3,47.47,44.51,44.51,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.35,17.74,64,100,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.0033079591836734706, 0.00462469387755102, 0.004582244897959184, 0.004563877551020409, 0.004665102040816328, 0.0047579591836734705, 0.004724693877551021",0
gaussian,592,a,0,Fan2,861900893.6,10.49,50754,1286602187,23.8,39392,23.8,46292.61,4.34,10.2,0.19,0.17,0.19,4.75,4.75,92588952071,23.8,12.35,91.57,3.8,50.57,1.66,0.05,94.74,1,0.05,5.26,14.4,15.89,31.66,31.59,31.59,2195.03,702408,2199.82,703943,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.23,9.73,32,50,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0370769387755102, 0.03698359183673471, 0.03698565306122449, 0.03698267346938776, 0.036980979591836736, 0.03698273469387756, 0.036979408163265295",3
gaussian,592,b,1,Fan2,861900893.6,10.49,50754,1286602187,23.8,39392,23.8,46292.61,4.34,10.2,0.19,0.17,0.19,4.75,4.75,92588952071,23.8,12.35,91.57,3.8,50.57,1.66,0.05,94.74,1,0.05,5.26,14.4,15.89,31.66,31.59,31.59,2195.03,702408,2199.82,703943,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.23,9.73,32,50,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.03698375510204083, 0.03700567346938776, 0.03699485714285714, 0.03699424489795919, 0.03700320408163265, 0.036993959183673486, 0.036996285714285725",4
gaussian,592,m,2,Fan2,861900893.6,10.49,50754,1286602187,23.8,39392,23.8,46292.61,4.34,10.2,0.19,0.17,0.19,4.75,4.75,92588952071,23.8,12.35,91.57,3.8,50.57,1.66,0.05,94.74,1,0.05,5.26,14.4,15.89,31.66,31.59,31.59,2195.03,702408,2199.82,703943,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.23,9.73,32,50,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.03707759183673469, 0.03698351020408163, 0.03698314285714286, 0.036981387755102055, 0.03698181632653062, 0.036982061224489805, 0.036982469387755096",5
gaussian,592,a,0,Fan1,730158730.2,5.9,4397,1089905754,5.9,4032,0.79,54.36,0.08,44.29,0.25,0,0.26,6.62,6.62,44079365079,0.63,5.9,55.43,0.07,1.42,3.05,0.1,92.86,1,0.07,7.14,28.68,31.26,45.66,42.81,42.81,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.05,17.27,64,100,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0032993877551020403, 0.004687959183673469, 0.004599183673469389, 0.004675714285714286, 0.004542857142857143, 0.004770204081632654, 0.0046512244897959215",0
gaussian,592,b,1,Fan1,730158730.2,5.9,4397,1089905754,5.9,4032,0.79,54.36,0.08,44.29,0.25,0,0.26,6.62,6.62,44079365079,0.63,5.9,55.43,0.07,1.42,3.05,0.1,92.86,1,0.07,7.14,28.68,31.26,45.66,42.81,42.81,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.05,17.27,64,100,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.004548163265306123, 0.004438367346938776, 0.00453938775510204, 0.004410204081632653, 0.004489387755102041, 0.004388775510204083, 0.0044122448979591845",0
gaussian,592,m,2,Fan1,730158730.2,5.9,4397,1089905754,5.9,4032,0.79,54.36,0.08,44.29,0.25,0,0.26,6.62,6.62,44079365079,0.63,5.9,55.43,0.07,1.42,3.05,0.1,92.86,1,0.07,7.14,28.68,31.26,45.66,42.81,42.81,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.05,17.27,64,100,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.0033079591836734706, 0.00462469387755102, 0.004582244897959184, 0.004563877551020409, 0.004665102040816328, 0.0047579591836734705, 0.004724693877551021",0
gaussian,592,a,0,Fan2,862040816.3,10.55,50478,1286113946,23.75,39200,23.75,46382.96,4.34,10.28,0.19,0.17,0.19,4.72,4.72,93096326531,23.75,12.32,91.48,3.8,50.57,1.69,0.05,94.74,1,0.05,5.26,14.44,15.93,32.29,32.23,32.23,2184.82,699142,2188.87,700438,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.05,9.45,32,50,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0370769387755102, 0.03698359183673471, 0.03698565306122449, 0.03698267346938776, 0.036980979591836736, 0.03698273469387756, 0.036979408163265295",3
gaussian,592,b,1,Fan2,862040816.3,10.55,50478,1286113946,23.75,39200,23.75,46382.96,4.34,10.28,0.19,0.17,0.19,4.72,4.72,93096326531,23.75,12.32,91.48,3.8,50.57,1.69,0.05,94.74,1,0.05,5.26,14.44,15.93,32.29,32.23,32.23,2184.82,699142,2188.87,700438,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.05,9.45,32,50,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.03698375510204083, 0.03700567346938776, 0.03699485714285714, 0.03699424489795919, 0.03700320408163265, 0.036993959183673486, 0.036996285714285725",4
gaussian,592,m,2,Fan2,862040816.3,10.55,50478,1286113946,23.75,39200,23.75,46382.96,4.34,10.28,0.19,0.17,0.19,4.72,4.72,93096326531,23.75,12.32,91.48,3.8,50.57,1.69,0.05,94.74,1,0.05,5.26,14.44,15.93,32.29,32.23,32.23,2184.82,699142,2188.87,700438,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.05,9.45,32,50,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.03707759183673469, 0.03698351020408163, 0.03698314285714286, 0.036981387755102055, 0.03698181632653062, 0.036982061224489805, 0.036982469387755096",5
gaussian,592,a,0,Fan1,694656488.6,5.9,4358,1038923346,5.9,4192,0.79,63.02,0.08,38.14,0.21,0,0.23,5.71,5.71,41992366412,0.63,5.9,55.44,0.07,1.42,2.98,0.1,93.11,1,0.07,6.89,28.64,31.22,46.14,43.26,43.26,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.2,17.5,64,100,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0032993877551020403, 0.004687959183673469, 0.004599183673469389, 0.004675714285714286, 0.004542857142857143, 0.004770204081632654, 0.0046512244897959215",0
gaussian,592,b,1,Fan1,694656488.6,5.9,4358,1038923346,5.9,4192,0.79,63.02,0.08,38.14,0.21,0,0.23,5.71,5.71,41992366412,0.63,5.9,55.44,0.07,1.42,2.98,0.1,93.11,1,0.07,6.89,28.64,31.22,46.14,43.26,43.26,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.2,17.5,64,100,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.004548163265306123, 0.004438367346938776, 0.00453938775510204, 0.004410204081632653, 0.004489387755102041, 0.004388775510204083, 0.0044122448979591845",0
gaussian,592,m,2,Fan1,694656488.6,5.9,4358,1038923346,5.9,4192,0.79,63.02,0.08,38.14,0.21,0,0.23,5.71,5.71,41992366412,0.63,5.9,55.44,0.07,1.42,2.98,0.1,93.11,1,0.07,6.89,28.64,31.22,46.14,43.26,43.26,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.2,17.5,64,100,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.0033079591836734706, 0.00462469387755102, 0.004582244897959184, 0.004563877551020409, 0.004665102040816328, 0.0047579591836734705, 0.004724693877551021",0
gaussian,592,a,0,Fan2,861111111.1,10.6,50420,1285556236,22.89,39168,22.89,45805.3,4.33,8.55,0.19,0.17,0.19,4.76,4.76,93464869281,22.89,10.6,84.1,3.79,48.71,1.61,0.05,94.74,1,0.05,5.26,14.46,15.96,30.65,30.58,30.58,2177.47,696790,2182.55,698416,16,21904,16,0,0,0,350464,8.56,32,128,32,64,5.89,9.2,32,50,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0370769387755102, 0.03698359183673471, 0.03698565306122449, 0.03698267346938776, 0.036980979591836736, 0.03698273469387756, 0.036979408163265295",3
gaussian,592,b,1,Fan2,861111111.1,10.6,50420,1285556236,22.89,39168,22.89,45805.3,4.33,8.55,0.19,0.17,0.19,4.76,4.76,93464869281,22.89,10.6,84.1,3.79,48.71,1.61,0.05,94.74,1,0.05,5.26,14.46,15.96,30.65,30.58,30.58,2177.47,696790,2182.55,698416,16,21904,16,0,0,0,350464,8.56,32,128,32,64,5.89,9.2,32,50,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.03698375510204083, 0.03700567346938776, 0.03699485714285714, 0.03699424489795919, 0.03700320408163265, 0.036993959183673486, 0.036996285714285725",4
gaussian,592,m,2,Fan2,861111111.1,10.6,50420,1285556236,22.89,39168,22.89,45805.3,4.33,8.55,0.19,0.17,0.19,4.76,4.76,93464869281,22.89,10.6,84.1,3.79,48.71,1.61,0.05,94.74,1,0.05,5.26,14.46,15.96,30.65,30.58,30.58,2177.47,696790,2182.55,698416,16,21904,16,0,0,0,350464,8.56,32,128,32,64,5.89,9.2,32,50,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.03707759183673469, 0.03698351020408163, 0.03698314285714286, 0.036981387755102055, 0.03698181632653062, 0.036982061224489805, 0.036982469387755096",5
gaussian,592,a,0,Fan1,678977272.7,5.95,4291,1015190972,5.95,4224,0.8,56.96,0.08,42.13,0.24,0,0.25,6.32,6.32,41386363636,0.65,5.95,55.45,0.07,1.43,3.34,0.1,93.01,1,0.07,6.99,28.61,31.19,50.89,47.71,47.71,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.31,17.67,64,100,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0032993877551020403, 0.004687959183673469, 0.004599183673469389, 0.004675714285714286, 0.004542857142857143, 0.004770204081632654, 0.0046512244897959215",0
gaussian,592,b,1,Fan1,678977272.7,5.95,4291,1015190972,5.95,4224,0.8,56.96,0.08,42.13,0.24,0,0.25,6.32,6.32,41386363636,0.65,5.95,55.45,0.07,1.43,3.34,0.1,93.01,1,0.07,6.99,28.61,31.19,50.89,47.71,47.71,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.31,17.67,64,100,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.004548163265306123, 0.004438367346938776, 0.00453938775510204, 0.004410204081632653, 0.004489387755102041, 0.004388775510204083, 0.0044122448979591845",0
gaussian,592,m,2,Fan1,678977272.7,5.95,4291,1015190972,5.95,4224,0.8,56.96,0.08,42.13,0.24,0,0.25,6.32,6.32,41386363636,0.65,5.95,55.45,0.07,1.43,3.34,0.1,93.01,1,0.07,6.99,28.61,31.19,50.89,47.71,47.71,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.31,17.67,64,100,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.0033079591836734706, 0.00462469387755102, 0.004582244897959184, 0.004563877551020409, 0.004665102040816328, 0.0047579591836734705, 0.004724693877551021",0
gaussian,592,a,0,Fan2,861563517.9,10.52,50591,1285376798,23.9,39296,23.9,46196.03,4.32,10.25,0.19,0.17,0.19,4.72,4.72,92850977199,23.9,12.39,88.01,3.78,50.65,1.92,0.06,94.23,1,0.06,5.77,14.43,15.92,33.31,33.24,33.24,2177.47,696790,2181.98,698235,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.29,9.83,32,50,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0370769387755102, 0.03698359183673471, 0.03698565306122449, 0.03698267346938776, 0.036980979591836736, 0.03698273469387756, 0.036979408163265295",3
gaussian,592,b,1,Fan2,861563517.9,10.52,50591,1285376798,23.9,39296,23.9,46196.03,4.32,10.25,0.19,0.17,0.19,4.72,4.72,92850977199,23.9,12.39,88.01,3.78,50.65,1.92,0.06,94.23,1,0.06,5.77,14.43,15.92,33.31,33.24,33.24,2177.47,696790,2181.98,698235,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.29,9.83,32,50,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.03698375510204083, 0.03700567346938776, 0.03699485714285714, 0.03699424489795919, 0.03700320408163265, 0.036993959183673486, 0.036996285714285725",4
gaussian,592,m,2,Fan2,861563517.9,10.52,50591,1285376798,23.9,39296,23.9,46196.03,4.32,10.25,0.19,0.17,0.19,4.72,4.72,92850977199,23.9,12.39,88.01,3.78,50.65,1.92,0.06,94.23,1,0.06,5.77,14.43,15.92,33.31,33.24,33.24,2177.47,696790,2181.98,698235,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.29,9.83,32,50,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.03707759183673469, 0.03698351020408163, 0.03698314285714286, 0.036981387755102055, 0.03698181632653062, 0.036982061224489805, 0.036982469387755096",5
gaussian,592,a,0,Fan1,693798449.6,6.01,4284,1037185078,6.01,4128,0.8,58.96,0.08,40.64,0.23,0,0.24,6.11,6.11,42689922481,0.65,6.01,55.46,0.07,1.43,2.96,0.1,93.23,1,0.07,6.77,28.57,31.15,46.59,43.68,43.68,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.73,18.33,64,100,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0032993877551020403, 0.004687959183673469, 0.004599183673469389, 0.004675714285714286, 0.004542857142857143, 0.004770204081632654, 0.0046512244897959215",0
gaussian,592,b,1,Fan1,693798449.6,6.01,4284,1037185078,6.01,4128,0.8,58.96,0.08,40.64,0.23,0,0.24,6.11,6.11,42689922481,0.65,6.01,55.46,0.07,1.43,2.96,0.1,93.23,1,0.07,6.77,28.57,31.15,46.59,43.68,43.68,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.73,18.33,64,100,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.004548163265306123, 0.004438367346938776, 0.00453938775510204, 0.004410204081632653, 0.004489387755102041, 0.004388775510204083, 0.0044122448979591845",0
gaussian,592,m,2,Fan1,693798449.6,6.01,4284,1037185078,6.01,4128,0.8,58.96,0.08,40.64,0.23,0,0.24,6.11,6.11,42689922481,0.65,6.01,55.46,0.07,1.43,2.96,0.1,93.23,1,0.07,6.77,28.57,31.15,46.59,43.68,43.68,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.73,18.33,64,100,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.0033079591836734706, 0.00462469387755102, 0.004582244897959184, 0.004563877551020409, 0.004665102040816328, 0.0047579591836734705, 0.004724693877551021",0
gaussian,592,a,0,Fan2,862673186.6,10.5,50649,1287910045,23.46,39264,23.46,46261,4.32,10.22,0.19,0.17,0.19,4.72,4.72,92792176039,23.46,12.32,88.75,3.77,53.39,1.78,0.05,94.6,1,0.05,5.4,14.4,15.89,32.99,32.92,32.92,2177.47,696790,2182.33,698347,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.16,9.62,32,50,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0370769387755102, 0.03698359183673471, 0.03698565306122449, 0.03698267346938776, 0.036980979591836736, 0.03698273469387756, 0.036979408163265295",3
gaussian,592,b,1,Fan2,862673186.6,10.5,50649,1287910045,23.46,39264,23.46,46261,4.32,10.22,0.19,0.17,0.19,4.72,4.72,92792176039,23.46,12.32,88.75,3.77,53.39,1.78,0.05,94.6,1,0.05,5.4,14.4,15.89,32.99,32.92,32.92,2177.47,696790,2182.33,698347,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.16,9.62,32,50,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.03698375510204083, 0.03700567346938776, 0.03699485714285714, 0.03699424489795919, 0.03700320408163265, 0.036993959183673486, 0.036996285714285725",4
gaussian,592,m,2,Fan2,862673186.6,10.5,50649,1287910045,23.46,39264,23.46,46261,4.32,10.22,0.19,0.17,0.19,4.72,4.72,92792176039,23.46,12.32,88.75,3.77,53.39,1.78,0.05,94.6,1,0.05,5.4,14.4,15.89,32.99,32.92,32.92,2177.47,696790,2182.33,698347,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.16,9.62,32,50,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.03707759183673469, 0.03698351020408163, 0.03698314285714286, 0.036981387755102055, 0.03698181632653062, 0.036982061224489805, 0.036982469387755096",5
gaussian,592,a,0,Fan1,678030303,5.91,4265,1009311869,5.91,4224,0.8,56.65,0.08,42.23,0.24,0,0.25,6.35,6.35,41053030303,0.64,5.91,55.46,0.07,1.43,3.1,0.1,92.91,1,0.07,7.09,28.54,31.11,46.68,43.76,43.76,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.33,17.7,64,100,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0032993877551020403, 0.004687959183673469, 0.004599183673469389, 0.004675714285714286, 0.004542857142857143, 0.004770204081632654, 0.0046512244897959215",0
gaussian,592,b,1,Fan1,678030303,5.91,4265,1009311869,5.91,4224,0.8,56.65,0.08,42.23,0.24,0,0.25,6.35,6.35,41053030303,0.64,5.91,55.46,0.07,1.43,3.1,0.1,92.91,1,0.07,7.09,28.54,31.11,46.68,43.76,43.76,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.33,17.7,64,100,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.004548163265306123, 0.004438367346938776, 0.00453938775510204, 0.004410204081632653, 0.004489387755102041, 0.004388775510204083, 0.0044122448979591845",0
gaussian,592,m,2,Fan1,678030303,5.91,4265,1009311869,5.91,4224,0.8,56.65,0.08,42.23,0.24,0,0.25,6.35,6.35,41053030303,0.64,5.91,55.46,0.07,1.43,3.1,0.1,92.91,1,0.07,7.09,28.54,31.11,46.68,43.76,43.76,3.38,1080,3.6,1152,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.33,17.7,64,100,111,0x7ff51e200000,0x7ff51e356400,1401856,6,10,1408,0,0,"0.0033079591836734706, 0.00462469387755102, 0.004582244897959184, 0.004563877551020409, 0.004665102040816328, 0.0047579591836734705, 0.004724693877551021",0
gaussian,592,a,0,Fan2,861156351.8,10.43,50576,1285618553,23.86,39296,23.86,45809.19,4.3,10.05,0.19,0.17,0.19,4.74,4.74,91948697068,23.86,12.41,89.44,3.76,51.27,1.64,0.05,94.83,1,0.05,5.17,14.44,15.93,31.72,31.66,31.66,2167.31,693540,2171.37,694837,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.52,10.19,32,50,111,0x7ff51e000000,0x7ff51e156400,1401856,16,9,1536,1372,0,"0.0370769387755102, 0.03698359183673471, 0.03698565306122449, 0.03698267346938776, 0.036980979591836736, 0.03698273469387756, 0.036979408163265295",3
gaussian,592,b,1,Fan2,861156351.8,10.43,50576,1285618553,23.86,39296,23.86,45809.19,4.3,10.05,0.19,0.17,0.19,4.74,4.74,91948697068,23.86,12.41,89.44,3.76,51.27,1.64,0.05,94.83,1,0.05,5.17,14.44,15.93,31.72,31.66,31.66,2167.31,693540,2171.37,694837,16,21904,16,0,0,0,350464,8.56,32,128,32,64,6.52,10.19,32,50,111,0x7ff51e156400,0x7ff51e156d40,2368,0,0,0,0,0,"0.03698375510204083, 0.03700567346938776, 0.03699485714285714, 0.03699424489795919, 0.03700320408163265, 0.036993959183673486, 0.036996285714285725",4
