kernel,Input,MemLocation,Array,MemAdvise,label,TimePerc,Time,calls,AVG,MIN,MAX
Kernel,graph4096,Global,none,none,000,50.49,0.620639,8,0.077579,1.34e-03,0.461215
Kernel,graph4096,Global,h_graph_nodes,none,010,55.53,0.805598,8,0.100699,2.18e-03,0.543775
Kernel,graph4096,Global,h_graph_edges,none,020,52.15,0.676319,8,0.084539,2.18e-03,0.394367
Kernel,graph4096,Global,h_graph_mask,none,030,56.25,0.771292,8,0.096411,2.18e-03,0.441150
Kernel,graph4096,Global,h_updating_graph_mask,none,040,50.75,0.647613,8,0.080951,1.34e-03,0.442974
Kernel,graph4096,Global,h_graph_visited,none,050,50.03,0.664959,8,0.083119,2.18e-03,0.389407
Kernel,graph4096,Global,h_cost,none,060,50.27,0.639069,8,0.079883,1.38e-03,0.472926
Kernel,graph4096,Global,none,cudaMemAdviseSetReadMostly,001,51.77,0.681118,8,0.085139,2.18e-03,0.394175
Kernel,graph4096,Global,h_graph_nodes,cudaMemAdviseSetReadMostly,011,50.15,0.646974,8,0.080871,2.18e-03,0.359839
Kernel,graph4096,Global,h_graph_edges,cudaMemAdviseSetReadMostly,021,52.09,0.627134,8,0.078391,1.34e-03,0.471262
Kernel,graph4096,Global,h_graph_mask,cudaMemAdviseSetReadMostly,031,50.53,0.688381,8,0.086047,1.38e-03,0.452446
Kernel,graph4096,Global,h_updating_graph_mask,cudaMemAdviseSetReadMostly,041,51.89,0.724191,8,0.090523,2.21e-03,0.488319
Kernel,graph4096,Global,h_graph_visited,cudaMemAdviseSetReadMostly,051,50.77,0.692414,8,0.086551,2.18e-03,0.444158
Kernel,graph4096,Global,h_cost,cudaMemAdviseSetReadMostly,061,95.84,6.470279,8,0.808784,1.92e-03,3.071252
Kernel,graph4096,Global,none,cudaMemAdviseSetPreferredLocationGPU,002,51.79,0.633024,8,0.079128,2.18e-03,0.355840
Kernel,graph4096,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,012,51.12,0.667325,8,0.083415,2.18e-03,0.367999
Kernel,graph4096,Global,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,022,52.29,0.695997,8,0.086999,2.18e-03,0.457694
Kernel,graph4096,Global,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,032,53.50,0.704125,8,0.088015,2.14e-03,0.441406
Kernel,graph4096,Global,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,042,51.58,0.668606,8,0.083575,2.18e-03,0.430111
Kernel,graph4096,Global,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,052,53.94,0.746653,8,0.093331,2.18e-03,0.504030
Kernel,graph4096,Global,h_cost,cudaMemAdviseSetPreferredLocationGPU,062,64.32,0.853118,8,0.106639,1.34e-03,0.453342
Kernel,graph4096,Global,none,cudaMemAdviseSetAccessedByGPU,003,52.77,0.712511,8,0.089063,2.18e-03,0.389983
Kernel,graph4096,Global,h_graph_nodes,cudaMemAdviseSetAccessedByGPU,013,51.88,0.680382,8,0.085047,4.99e-03,0.355359
Kernel,graph4096,Global,h_graph_edges,cudaMemAdviseSetAccessedByGPU,023,52.68,0.630525,8,0.078815,1.34e-03,0.452414
Kernel,graph4096,Global,h_graph_mask,cudaMemAdviseSetAccessedByGPU,033,51.77,0.684348,8,0.085543,5.09e-03,0.379358
Kernel,graph4096,Global,h_updating_graph_mask,cudaMemAdviseSetAccessedByGPU,043,50.45,0.668956,8,0.083619,4.67e-03,0.446494
Kernel,graph4096,Global,h_graph_visited,cudaMemAdviseSetAccessedByGPU,053,56.63,0.879291,8,0.109911,5.89e-03,0.439485
Kernel,graph4096,Global,h_cost,cudaMemAdviseSetAccessedByGPU,063,62.60,0.824478,8,0.103059,1.38e-03,0.462398
Kernel,graph4096,Global,none,cudaMemAdviseSetPreferredLocationGPU,004,50.67,0.613952,8,0.076744,1.34e-03,0.448160
Kernel,graph4096,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,014,54.59,0.762335,8,0.095291,5.02e-03,0.362879
Kernel,graph4096,Global,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,024,55.30,0.753790,8,0.094223,5.06e-03,0.422719
Kernel,graph4096,Global,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,034,54.22,0.769533,8,0.096191,5.06e-03,0.475167
Kernel,graph4096,Global,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,044,52.14,0.736700,8,0.092087,2.18e-03,0.420350
Kernel,graph4096,Global,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,054,53.67,0.813467,8,0.101683,5.86e-03,0.433246
Kernel,graph4096,Global,h_cost,cudaMemAdviseSetPreferredLocationGPU,064,57.81,0.823933,8,0.102991,1.34e-03,0.462783
Kernel,graph4096,Global,none,cudaMemAdviseSetPreferredLocationCPU,005,53.80,0.682751,8,0.085343,2.18e-03,0.394015
Kernel,graph4096,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationCPU,015,52.32,0.705596,8,0.088199,2.18e-03,0.422654
Kernel,graph4096,Global,h_graph_edges,cudaMemAdviseSetPreferredLocationCPU,025,50.81,0.637790,8,0.079723,1.34e-03,0.461982
Kernel,graph4096,Global,h_graph_mask,cudaMemAdviseSetPreferredLocationCPU,035,52.23,0.712061,8,0.089007,2.14e-03,0.462686
Kernel,graph4096,Global,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationCPU,045,54.13,0.724604,8,0.090575,2.18e-03,0.471134
Kernel,graph4096,Global,h_graph_visited,cudaMemAdviseSetPreferredLocationCPU,055,50.37,0.647708,8,0.080963,2.18e-03,0.399678
Kernel,graph4096,Global,h_cost,cudaMemAdviseSetPreferredLocationCPU,065,63.06,0.835868,8,0.104483,1.38e-03,0.478654
Kernel,graph4096,Host,none,none,100,51.04,0.642879,8,0.080359,2.18e-03,0.351839
Kernel,graph4096,Host,h_graph_nodes,none,110,55.33,0.751933,8,0.093991,2.18e-03,0.411966
Kernel,graph4096,Host,h_graph_edges,none,120,50.99,0.749117,8,0.093639,1.34e-03,0.554622
Kernel,graph4096,Host,h_graph_mask,none,130,50.55,0.625470,8,0.078183,2.18e-03,0.328639
Kernel,graph4096,Host,h_updating_graph_mask,none,140,53.29,0.669117,8,0.083639,2.21e-03,0.360382
Kernel,graph4096,Host,h_graph_visited,none,150,51.30,0.679325,8,0.084915,2.21e-03,0.361119
Kernel,graph4096,Host,h_cost,none,160,50.62,0.630366,8,0.078795,1.34e-03,0.445854
Kernel,graph4096,Host,none,cudaMemAdviseSetReadMostly,101,50.80,0.653117,8,0.081639,1.38e-03,0.457182
Kernel,graph4096,Host,h_graph_nodes,cudaMemAdviseSetReadMostly,111,50.32,0.761821,8,0.095227,2.18e-03,0.463326
Kernel,graph4096,Host,h_graph_edges,cudaMemAdviseSetReadMostly,121,50.93,0.626878,8,0.078359,1.38e-03,0.470974
Kernel,graph4096,Host,h_graph_mask,cudaMemAdviseSetReadMostly,131,52.49,0.684253,8,0.085531,2.14e-03,0.427358
Kernel,graph4096,Host,h_updating_graph_mask,cudaMemAdviseSetReadMostly,141,52.00,0.709053,8,0.088631,2.18e-03,0.475966
Kernel,graph4096,Host,h_graph_visited,cudaMemAdviseSetReadMostly,151,50.68,0.702268,8,0.087783,1.34e-03,0.471389
Kernel,graph4096,Host,h_cost,cudaMemAdviseSetReadMostly,161,95.10,5.660072,8,0.707509,2.18e-03,2.248758
Kernel,graph4096,Host,none,cudaMemAdviseSetPreferredLocationGPU,102,50.16,0.747837,8,0.093479,2.18e-03,0.391774
Kernel,graph4096,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,112,51.04,0.670621,8,0.083827,2.14e-03,0.375807
Kernel,graph4096,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,122,52.27,0.646013,8,0.080751,1.38e-03,0.486814
Kernel,graph4096,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,132,54.02,0.714750,8,0.089343,2.14e-03,0.474814
Kernel,graph4096,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,142,52.38,0.664573,8,0.083071,2.21e-03,0.413214
Kernel,graph4096,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,152,58.34,0.897819,8,0.112227,2.18e-03,0.637629
Kernel,graph4096,Host,h_cost,cudaMemAdviseSetPreferredLocationGPU,162,63.69,0.849853,8,0.106231,1.34e-03,0.542397
Kernel,graph4096,Host,none,cudaMemAdviseSetAccessedByGPU,103,54.00,0.707262,8,0.088407,2.21e-03,0.394718
Kernel,graph4096,Host,h_graph_nodes,cudaMemAdviseSetAccessedByGPU,113,51.62,0.700542,8,0.087567,5.02e-03,0.389951
Kernel,graph4096,Host,h_graph_edges,cudaMemAdviseSetAccessedByGPU,123,52.46,0.648988,8,0.081123,1.34e-03,0.461758
Kernel,graph4096,Host,h_graph_mask,cudaMemAdviseSetAccessedByGPU,133,50.90,0.701597,8,0.087699,1.38e-03,0.467647
Kernel,graph4096,Host,h_updating_graph_mask,cudaMemAdviseSetAccessedByGPU,143,50.71,0.672189,8,0.084023,4.61e-03,0.476926
Kernel,graph4096,Host,h_graph_visited,cudaMemAdviseSetAccessedByGPU,153,53.47,0.747292,8,0.093411,5.86e-03,0.383326
Kernel,graph4096,Host,h_cost,cudaMemAdviseSetAccessedByGPU,163,62.94,0.825276,8,0.103159,1.34e-03,0.448158
Kernel,graph4096,Host,none,cudaMemAdviseSetPreferredLocationGPU,104,51.17,0.652061,8,0.081507,1.34e-03,0.471742
Kernel,graph4096,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,114,53.17,0.730397,8,0.091299,4.96e-03,0.370206
Kernel,graph4096,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,124,53.52,0.686365,8,0.085795,5.06e-03,0.356830
Kernel,graph4096,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,134,56.02,0.830459,8,0.103807,5.06e-03,0.562429
Kernel,graph4096,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,144,50.60,0.684094,8,0.085511,2.21e-03,0.418846
Kernel,graph4096,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,154,57.00,0.859101,8,0.107387,5.82e-03,0.490014
Kernel,graph4096,Host,h_cost,cudaMemAdviseSetPreferredLocationGPU,164,56.51,0.826779,8,0.103347,1.34e-03,0.453502
Kernel,graph4096,Host,none,cudaMemAdviseSetPreferredLocationCPU,105,51.15,0.659229,8,0.082403,2.18e-03,0.383423
Kernel,graph4096,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationCPU,115,54.21,0.768444,8,0.096055,2.18e-03,0.475390
Kernel,graph4096,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationCPU,125,52.50,0.670013,8,0.083751,1.34e-03,0.485438
Kernel,graph4096,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationCPU,135,51.78,0.663039,8,0.082879,2.14e-03,0.417119
Kernel,graph4096,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationCPU,145,51.68,0.725789,8,0.090723,2.18e-03,0.484158
Kernel,graph4096,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationCPU,155,51.33,0.682236,8,0.085279,2.18e-03,0.430174
Kernel,graph4096,Host,h_cost,cudaMemAdviseSetPreferredLocationCPU,165,63.21,0.843262,8,0.105407,1.34e-03,0.460926
Kernel2,graph4096,Global,none,none,000,50.49,0.620639,8,0.077579,1.34e-03,0.461215
Kernel2,graph4096,Global,h_graph_nodes,none,010,44.47,0.645215,8,0.080651,1.34e-03,0.445631
Kernel2,graph4096,Global,h_graph_edges,none,020,47.85,0.620509,8,0.077563,1.38e-03,0.455102
Kernel2,graph4096,Global,h_graph_mask,none,030,43.75,0.599997,8,0.074999,1.34e-03,0.451774
Kernel2,graph4096,Global,h_updating_graph_mask,none,040,50.75,0.647613,8,0.080951,1.34e-03,0.442974
Kernel2,graph4096,Global,h_graph_visited,none,050,49.97,0.664285,8,0.083035,1.34e-03,0.447550
Kernel2,graph4096,Global,h_cost,none,060,50.27,0.639069,8,0.079883,1.38e-03,0.472926
Kernel2,graph4096,Global,none,cudaMemAdviseSetReadMostly,001,48.23,0.634591,8,0.079323,1.34e-03,0.452063
Kernel2,graph4096,Global,h_graph_nodes,cudaMemAdviseSetReadMostly,011,49.85,0.643007,8,0.080375,1.38e-03,0.461855
Kernel2,graph4096,Global,h_graph_edges,cudaMemAdviseSetReadMostly,021,52.09,0.627134,8,0.078391,1.34e-03,0.471262
Kernel2,graph4096,Global,h_graph_mask,cudaMemAdviseSetReadMostly,031,50.53,0.688381,8,0.086047,1.38e-03,0.452446
Kernel2,graph4096,Global,h_updating_graph_mask,cudaMemAdviseSetReadMostly,041,48.11,0.671518,8,0.083939,1.34e-03,0.465950
Kernel2,graph4096,Global,h_graph_visited,cudaMemAdviseSetReadMostly,051,49.23,0.671325,8,0.083915,1.34e-03,0.464318
Kernel2,graph4096,Global,h_cost,cudaMemAdviseSetReadMostly,061,4.16,0.280896,8,0.035112,1.22e-03,0.056544
Kernel2,graph4096,Global,none,cudaMemAdviseSetPreferredLocationGPU,002,48.21,0.589375,8,0.073671,1.34e-03,0.453503
Kernel2,graph4096,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,012,48.88,0.638175,8,0.079771,1.34e-03,0.472511
Kernel2,graph4096,Global,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,022,47.71,0.634974,8,0.079371,1.34e-03,0.409759
Kernel2,graph4096,Global,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,032,46.50,0.611900,8,0.076487,1.34e-03,0.462814
Kernel2,graph4096,Global,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,042,48.42,0.627709,8,0.078463,1.34e-03,0.467391
Kernel2,graph4096,Global,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,052,46.06,0.637535,8,0.079691,1.34e-03,0.458079
Kernel2,graph4096,Global,h_cost,cudaMemAdviseSetPreferredLocationGPU,062,64.32,0.853118,8,0.106639,1.34e-03,0.453342
Kernel2,graph4096,Global,none,cudaMemAdviseSetAccessedByGPU,003,47.23,0.637727,8,0.079715,1.34e-03,0.436511
Kernel2,graph4096,Global,h_graph_nodes,cudaMemAdviseSetAccessedByGPU,013,48.12,0.631038,8,0.078879,1.38e-03,0.452287
Kernel2,graph4096,Global,h_graph_edges,cudaMemAdviseSetAccessedByGPU,023,52.68,0.630525,8,0.078815,1.34e-03,0.452414
Kernel2,graph4096,Global,h_graph_mask,cudaMemAdviseSetAccessedByGPU,033,48.23,0.637534,8,0.079691,1.38e-03,0.458654
Kernel2,graph4096,Global,h_updating_graph_mask,cudaMemAdviseSetAccessedByGPU,043,50.45,0.668956,8,0.083619,4.67e-03,0.446494
Kernel2,graph4096,Global,h_graph_visited,cudaMemAdviseSetAccessedByGPU,053,43.37,0.673373,8,0.084171,1.38e-03,0.451998
Kernel2,graph4096,Global,h_cost,cudaMemAdviseSetAccessedByGPU,063,62.60,0.824478,8,0.103059,1.38e-03,0.462398
Kernel2,graph4096,Global,none,cudaMemAdviseSetPreferredLocationGPU,004,50.67,0.613952,8,0.076744,1.34e-03,0.448160
Kernel2,graph4096,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,014,45.41,0.634015,8,0.079251,1.38e-03,0.476576
Kernel2,graph4096,Global,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,024,44.70,0.609182,8,0.076147,1.34e-03,0.428031
Kernel2,graph4096,Global,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,034,45.78,0.649854,8,0.081231,1.34e-03,0.448958
Kernel2,graph4096,Global,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,044,47.86,0.676093,8,0.084511,4.64e-03,0.465118
Kernel2,graph4096,Global,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,054,46.33,0.702141,8,0.087767,1.34e-03,0.461950
Kernel2,graph4096,Global,h_cost,cudaMemAdviseSetPreferredLocationGPU,064,57.81,0.823933,8,0.102991,1.34e-03,0.462783
Kernel2,graph4096,Global,none,cudaMemAdviseSetPreferredLocationCPU,005,46.20,0.586399,8,0.073299,1.34e-03,0.443711
Kernel2,graph4096,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationCPU,015,47.68,0.643039,8,0.080379,1.34e-03,0.459135
Kernel2,graph4096,Global,h_graph_edges,cudaMemAdviseSetPreferredLocationCPU,025,50.81,0.637790,8,0.079723,1.34e-03,0.461982
Kernel2,graph4096,Global,h_graph_mask,cudaMemAdviseSetPreferredLocationCPU,035,47.77,0.651229,8,0.081403,1.34e-03,0.478078
Kernel2,graph4096,Global,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationCPU,045,45.87,0.614110,8,0.076763,1.34e-03,0.456830
Kernel2,graph4096,Global,h_graph_visited,cudaMemAdviseSetPreferredLocationCPU,055,49.63,0.638110,8,0.079763,1.34e-03,0.469470
Kernel2,graph4096,Global,h_cost,cudaMemAdviseSetPreferredLocationCPU,065,63.06,0.835868,8,0.104483,1.38e-03,0.478654
Kernel2,graph4096,Host,none,none,100,48.96,0.616734,8,0.077091,1.38e-03,0.462270
Kernel2,graph4096,Host,h_graph_nodes,none,110,44.67,0.607101,8,0.075887,1.34e-03,0.452286
Kernel2,graph4096,Host,h_graph_edges,none,120,50.99,0.749117,8,0.093639,1.34e-03,0.554622
Kernel2,graph4096,Host,h_graph_mask,none,130,49.45,0.611741,8,0.076467,1.34e-03,0.459326
Kernel2,graph4096,Host,h_updating_graph_mask,none,140,46.71,0.586557,8,0.073319,1.34e-03,0.441470
Kernel2,graph4096,Host,h_graph_visited,none,150,48.70,0.645022,8,0.080627,1.38e-03,0.462622
Kernel2,graph4096,Host,h_cost,none,160,50.62,0.630366,8,0.078795,1.34e-03,0.445854
Kernel2,graph4096,Host,none,cudaMemAdviseSetReadMostly,101,50.80,0.653117,8,0.081639,1.38e-03,0.457182
Kernel2,graph4096,Host,h_graph_nodes,cudaMemAdviseSetReadMostly,111,49.68,0.751997,8,0.093999,1.34e-03,0.558301
Kernel2,graph4096,Host,h_graph_edges,cudaMemAdviseSetReadMostly,121,50.93,0.626878,8,0.078359,1.38e-03,0.470974
Kernel2,graph4096,Host,h_graph_mask,cudaMemAdviseSetReadMostly,131,47.51,0.619359,8,0.077419,1.34e-03,0.460799
Kernel2,graph4096,Host,h_updating_graph_mask,cudaMemAdviseSetReadMostly,141,48.00,0.654621,8,0.081827,1.34e-03,0.469726
Kernel2,graph4096,Host,h_graph_visited,cudaMemAdviseSetReadMostly,151,50.68,0.702268,8,0.087783,1.34e-03,0.471389
Kernel2,graph4096,Host,h_cost,cudaMemAdviseSetReadMostly,161,4.90,0.291485,8,0.036435,1.34e-03,0.052799
Kernel2,graph4096,Host,none,cudaMemAdviseSetPreferredLocationGPU,102,49.84,0.743165,8,0.092895,1.34e-03,0.557278
Kernel2,graph4096,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,112,48.96,0.643228,8,0.080403,1.38e-03,0.480734
Kernel2,graph4096,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,122,52.27,0.646013,8,0.080751,1.38e-03,0.486814
Kernel2,graph4096,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,132,45.98,0.608350,8,0.076043,1.34e-03,0.457278
Kernel2,graph4096,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,142,47.62,0.604191,8,0.075523,1.34e-03,0.459647
Kernel2,graph4096,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,152,41.66,0.641149,8,0.080143,1.34e-03,0.461630
Kernel2,graph4096,Host,h_cost,cudaMemAdviseSetPreferredLocationGPU,162,63.69,0.849853,8,0.106231,1.34e-03,0.542397
Kernel2,graph4096,Host,none,cudaMemAdviseSetAccessedByGPU,103,46.00,0.602461,8,0.075307,1.34e-03,0.408415
Kernel2,graph4096,Host,h_graph_nodes,cudaMemAdviseSetAccessedByGPU,113,48.38,0.656445,8,0.082055,1.38e-03,0.475742
Kernel2,graph4096,Host,h_graph_edges,cudaMemAdviseSetAccessedByGPU,123,52.46,0.648988,8,0.081123,1.34e-03,0.461758
Kernel2,graph4096,Host,h_graph_mask,cudaMemAdviseSetAccessedByGPU,133,50.90,0.701597,8,0.087699,1.38e-03,0.467647
Kernel2,graph4096,Host,h_updating_graph_mask,cudaMemAdviseSetAccessedByGPU,143,50.71,0.672189,8,0.084023,4.61e-03,0.476926
Kernel2,graph4096,Host,h_graph_visited,cudaMemAdviseSetAccessedByGPU,153,46.53,0.650172,8,0.081271,1.34e-03,0.446558
Kernel2,graph4096,Host,h_cost,cudaMemAdviseSetAccessedByGPU,163,62.94,0.825276,8,0.103159,1.34e-03,0.448158
Kernel2,graph4096,Host,none,cudaMemAdviseSetPreferredLocationGPU,104,51.17,0.652061,8,0.081507,1.34e-03,0.471742
Kernel2,graph4096,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,114,46.83,0.643230,8,0.080403,1.34e-03,0.471614
Kernel2,graph4096,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,124,46.48,0.596095,8,0.074511,1.34e-03,0.422495
Kernel2,graph4096,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,134,43.98,0.651965,8,0.081495,1.34e-03,0.453566
Kernel2,graph4096,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,144,49.40,0.667868,8,0.083483,4.67e-03,0.460894
Kernel2,graph4096,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,154,43.00,0.648220,8,0.081027,1.34e-03,0.440414
Kernel2,graph4096,Host,h_cost,cudaMemAdviseSetPreferredLocationGPU,164,56.51,0.826779,8,0.103347,1.34e-03,0.453502
Kernel2,graph4096,Host,none,cudaMemAdviseSetPreferredLocationCPU,105,48.85,0.629629,8,0.078703,1.38e-03,0.442366
Kernel2,graph4096,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationCPU,115,45.79,0.649213,8,0.081151,1.38e-03,0.462238
Kernel2,graph4096,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationCPU,125,52.50,0.670013,8,0.083751,1.34e-03,0.485438
Kernel2,graph4096,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationCPU,135,48.22,0.617534,8,0.077191,1.34e-03,0.459166
Kernel2,graph4096,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationCPU,145,48.32,0.678493,8,0.084811,1.34e-03,0.477438
Kernel2,graph4096,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationCPU,155,48.67,0.646878,8,0.080859,1.34e-03,0.475998
Kernel2,graph4096,Host,h_cost,cudaMemAdviseSetPreferredLocationCPU,165,63.21,0.843262,8,0.105407,1.34e-03,0.460926
Kernel,graph65536,Global,none,none,000,61.81,2.045470,10,0.204547,2.30e-03,0.952991
Kernel,graph65536,Global,h_graph_nodes,none,010,59.52,1.885722,10,0.188572,2.27e-03,0.782237
Kernel,graph65536,Global,h_graph_edges,none,020,61.45,1.970232,10,0.197023,2.27e-03,0.838941
Kernel,graph65536,Global,h_graph_mask,none,030,61.13,1.839161,10,0.183916,2.27e-03,0.791965
Kernel,graph65536,Global,h_updating_graph_mask,none,040,65.00,2.178359,10,0.217835,2.27e-03,1.042843
Kernel,graph65536,Global,h_graph_visited,none,050,61.76,2.026456,10,0.202645,2.27e-03,0.855100
Kernel,graph65536,Global,h_cost,none,060,61.24,1.962868,10,0.196286,2.27e-03,0.842363
Kernel,graph65536,Global,none,cudaMemAdviseSetReadMostly,001,59.17,1.923901,10,0.192390,2.27e-03,0.810431
Kernel,graph65536,Global,h_graph_nodes,cudaMemAdviseSetReadMostly,011,63.51,2.194809,10,0.219480,2.27e-03,0.818622
Kernel,graph65536,Global,h_graph_edges,cudaMemAdviseSetReadMostly,021,60.84,1.677016,10,0.167701,2.27e-03,0.954300
Kernel,graph65536,Global,h_graph_mask,cudaMemAdviseSetReadMostly,031,61.57,3.899726,10,0.389972,2.88e-03,0.852444
Kernel,graph65536,Global,h_updating_graph_mask,cudaMemAdviseSetReadMostly,041,92.73,31.05849,10,3.105848,2.82e-03,12.58318
Kernel,graph65536,Global,h_graph_visited,cudaMemAdviseSetReadMostly,051,51.75,2.324152,10,0.232415,1.54e-03,0.487230
Kernel,graph65536,Global,h_cost,cudaMemAdviseSetReadMostly,061,98.85,53.46090,10,5.346089,2.62e-03,24.74846
Kernel,graph65536,Global,none,cudaMemAdviseSetPreferredLocationGPU,002,61.12,1.894330,10,0.189433,2.27e-03,0.780958
Kernel,graph65536,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,012,60.60,1.987544,10,0.198754,2.27e-03,0.894909
Kernel,graph65536,Global,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,022,56.18,1.670423,10,0.167042,2.24e-03,0.834332
Kernel,graph65536,Global,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,032,59.97,1.843640,10,0.184364,2.30e-03,0.786077
Kernel,graph65536,Global,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,042,58.58,2.072629,10,0.207262,2.27e-03,0.986971
Kernel,graph65536,Global,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,052,62.47,2.029686,10,0.202968,2.27e-03,0.892700
Kernel,graph65536,Global,h_cost,cudaMemAdviseSetPreferredLocationGPU,062,58.14,1.565368,10,0.156536,2.24e-03,0.775484
Kernel,graph65536,Global,none,cudaMemAdviseSetAccessedByGPU,003,64.56,2.133083,10,0.213308,2.27e-03,0.795582
Kernel,graph65536,Global,h_graph_nodes,cudaMemAdviseSetAccessedByGPU,013,59.83,1.932954,10,0.193295,5.12e-03,0.753405
Kernel,graph65536,Global,h_graph_edges,cudaMemAdviseSetAccessedByGPU,023,70.57,1.703287,10,0.170328,5.09e-03,0.867772
Kernel,graph65536,Global,h_graph_mask,cudaMemAdviseSetAccessedByGPU,033,59.27,1.931315,10,0.193131,0.016031,0.711740
Kernel,graph65536,Global,h_updating_graph_mask,cudaMemAdviseSetAccessedByGPU,043,65.37,2.311093,10,0.231109,2.27e-03,0.762428
Kernel,graph65536,Global,h_graph_visited,cudaMemAdviseSetAccessedByGPU,053,74.49,3.844427,10,0.384442,5.95e-03,0.904538
Kernel,graph65536,Global,h_cost,cudaMemAdviseSetAccessedByGPU,063,61.07,2.006009,10,0.200600,2.27e-03,0.612030
Kernel,graph65536,Global,none,cudaMemAdviseSetPreferredLocationGPU,004,61.36,1.980250,10,0.198025,2.27e-03,0.806621
Kernel,graph65536,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,014,64.67,2.304377,10,0.230437,5.73e-03,0.824285
Kernel,graph65536,Global,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,024,80.52,2.454483,10,0.245448,5.12e-03,0.751708
Kernel,graph65536,Global,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,034,60.38,2.075959,10,0.207595,0.015040,0.899100
Kernel,graph65536,Global,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,044,65.14,2.445589,10,0.244558,2.27e-03,0.883932
Kernel,graph65536,Global,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,054,74.20,3.846185,10,0.384618,5.95e-03,0.888187
Kernel,graph65536,Global,h_cost,cudaMemAdviseSetPreferredLocationGPU,064,66.11,2.415285,10,0.241528,2.27e-03,0.816860
Kernel,graph65536,Global,none,cudaMemAdviseSetPreferredLocationCPU,005,59.61,1.959258,10,0.195925,2.27e-03,0.842429
Kernel,graph65536,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationCPU,015,65.24,2.253880,10,0.225388,2.27e-03,0.811677
