kernel,InputData,advise0,advise1,variant,TimePerc,Time,calls,AVG,MIN,MAX
calculate_temp,256,1,1,11,100.0,1.166352,1,1.166352,1.166352,1.166352
calculate_temp,256,1,3,13,100.0,1.167894,1,1.167894,1.167894,1.167894
calculate_temp,256,3,3,33,100.0,1.191959,1,1.191959,1.191959,1.191959
calculate_temp,256,6,2,62,100.0,1.235858,1,1.235858,1.235858,1.235858
calculate_temp,256,3,2,32,100.0,1.236371,1,1.236371,1.236371,1.236371
calculate_temp,256,3,6,36,100.0,1.236889,1,1.236889,1.236889,1.236889
calculate_temp,256,1,6,16,100.0,1.24194,1,1.24194,1.24194,1.24194
calculate_temp,256,4,5,45,100.0,1.294809,1,1.294809,1.294809,1.294809
calculate_temp,256,5,5,55,100.0,1.436813,1,1.436813,1.436813,1.436813
calculate_temp,256,6,1,61,100.0,1.543554,1,1.543554,1.543554,1.543554
calculate_temp,256,4,2,42,100.0,1.610217,1,1.610217,1.610217,1.610217
calculate_temp,256,5,1,51,100.0,1.617579,1,1.617579,1.617579,1.617579
calculate_temp,256,6,5,65,100.0,1.676834,1,1.676834,1.676834,1.676834
calculate_temp,256,5,2,52,100.0,1.68205,1,1.68205,1.68205,1.68205
calculate_temp,256,3,5,35,100.0,1.727789,1,1.727789,1.727789,1.727789
calculate_temp,256,6,3,63,100.0,1.733505,1,1.733505,1.733505,1.733505
calculate_temp,256,5,3,53,100.0,1.777311,1,1.777311,1.777311,1.777311
calculate_temp,256,6,6,66,100.0,1.889947,1,1.889947,1.889947,1.889947
calculate_temp,256,6,4,64,100.0,2.042814,1,2.042814,2.042814,2.042814
calculate_temp,256,1,4,14,100.0,2.049978,1,2.049978,2.049978,2.049978
calculate_temp,256,3,4,34,100.0,2.089045,1,2.089045,2.089045,2.089045
calculate_temp,256,2,0,20,98.87,2.347689,1,2.347689,2.347689,2.347689
calculate_temp,256,1,2,12,100.0,2.367722,1,2.367722,2.367722,2.367722
calculate_temp,256,5,6,56,100.0,2.416615,1,2.416615,2.416615,2.416615
calculate_temp,256,2,6,26,100.0,2.433228,1,2.433228,2.433228,2.433228
calculate_temp,256,1,5,15,100.0,2.650269,1,2.650269,2.650269,2.650269
calculate_temp,256,2,3,23,100.0,2.733245,1,2.733245,2.733245,2.733245
calculate_temp,256,2,1,21,100.0,3.127597,1,3.127597,3.127597,3.127597
calculate_temp,256,2,5,25,100.0,4.001069,1,4.001069,4.001069,4.001069
calculate_temp,256,2,2,22,100.0,4.337154,1,4.337154,4.337154,4.337154
calculate_temp,256,2,4,24,100.0,5.565813,1,5.565813,5.565813,5.565813
calculate_temp,512,0,0,0,6.04,0.017856999999999998,1,0.017856999999999998,0.017856999999999998,0.017856999999999998
calculate_temp,512,0,4,4,63.68,0.31706,1,0.31706,0.31706,0.31706
calculate_temp,512,0,1,1,83.81,0.93345,1,0.93345,0.93345,0.93345
calculate_temp,512,0,3,3,83.79,0.936652,1,0.936652,0.936652,0.936652
calculate_temp,512,0,2,2,83.91,0.940844,1,0.940844,0.940844,0.940844
calculate_temp,512,0,6,6,84.79,1.012845,1,1.012845,1.012845,1.012845
calculate_temp,512,4,0,40,93.01,1.306801,1,1.306801,1.306801,1.306801
calculate_temp,512,1,0,10,93.47,1.405332,1,1.405332,1.405332,1.405332
calculate_temp,512,3,0,30,94.56,1.7053650000000002,1,1.7053650000000002,1.7053650000000002,1.7053650000000002
calculate_temp,512,4,4,44,100.0,1.744341,1,1.744341,1.744341,1.744341
calculate_temp,512,6,2,62,100.0,1.859896,1,1.859896,1.859896,1.859896
calculate_temp,512,6,0,60,95.3,1.985559,1,1.985559,1.985559,1.985559
calculate_temp,512,1,2,12,100.0,2.0606,1,2.0606,2.0606,2.0606
calculate_temp,512,3,6,36,100.0,2.072697,1,2.072697,2.072697,2.072697
calculate_temp,512,4,3,43,100.0,2.079773,1,2.079773,2.079773,2.079773
calculate_temp,512,3,1,31,100.0,2.110521,1,2.110521,2.110521,2.110521
calculate_temp,512,4,6,46,100.0,2.113182,1,2.113182,2.113182,2.113182
calculate_temp,512,1,6,16,100.0,2.114991,1,2.114991,2.114991,2.114991
calculate_temp,512,6,4,64,100.0,2.141519,1,2.141519,2.141519,2.141519
calculate_temp,512,3,4,34,100.0,2.143933,1,2.143933,2.143933,2.143933
calculate_temp,512,4,1,41,100.0,2.181118,1,2.181118,2.181118,2.181118
calculate_temp,512,6,6,66,100.0,2.192557,1,2.192557,2.192557,2.192557
calculate_temp,512,3,2,32,100.0,2.19673,1,2.19673,2.19673,2.19673
calculate_temp,512,4,2,42,100.0,2.202459,1,2.202459,2.202459,2.202459
calculate_temp,512,6,3,63,100.0,2.213436,1,2.213436,2.213436,2.213436
calculate_temp,512,3,3,33,100.0,2.290299,1,2.290299,2.290299,2.290299
calculate_temp,512,6,1,61,100.0,2.292221,1,2.292221,2.292221,2.292221
calculate_temp,512,1,4,14,100.0,2.486913,1,2.486913,2.486913,2.486913
calculate_temp,512,0,5,5,93.34,2.534976,1,2.534976,2.534976,2.534976
calculate_temp,512,1,3,13,100.0,2.756931,1,2.756931,2.756931,2.756931
calculate_temp,512,4,5,45,100.0,3.135557,1,3.135557,3.135557,3.135557
calculate_temp,512,1,1,11,100.0,3.464649,1,3.464649,3.464649,3.464649
