kernel,InputData,MemLocation,h_areas,h_elements_surrounding_elements,h_normals,label,TimePerc,Time,calls,AVG,MIN,MAX
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,1151,3.19,9.361422,2000,4.68e-03,4.26e-03,0.359838
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,1152,3.18,9.309937,2000,4.65e-03,4.26e-03,0.345375
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,1153,0.39,9.352948,2000,4.68e-03,4.26e-03,0.379774
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,1154,0.39,9.383589,2000,4.69e-03,4.22e-03,0.404542
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,1155,3.19,9.364436,2000,4.68e-03,4.19e-03,0.400445
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,none,none,1200,3.18,9.308538,2000,4.65e-03,4.22e-03,0.362462
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetReadMostly,1201,3.23,9.460311,2000,4.73e-03,4.22e-03,0.441213
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationGPU,1202,3.18,9.314263,2000,4.66e-03,4.22e-03,0.353310
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetAccessedByGPU,1203,0.39,9.327526,2000,4.66e-03,4.26e-03,0.352574
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationGPU,1204,0.39,9.349039,2000,4.67e-03,4.26e-03,0.366430
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationCPU,1205,3.21,9.415414,2000,4.71e-03,4.22e-03,0.405310
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,none,1210,3.19,9.358247,2000,4.68e-03,4.22e-03,0.393982
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,1211,3.20,9.381617,2000,4.69e-03,4.22e-03,0.374494
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,1212,3.22,9.446577,2000,4.72e-03,4.22e-03,0.456606
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,1213,0.39,9.348393,2000,4.67e-03,4.22e-03,0.366430
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,1214,0.39,9.335858,2000,4.67e-03,4.26e-03,0.369822
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,1215,3.20,9.383748,2000,4.69e-03,4.22e-03,0.393278
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,none,1220,3.20,9.387097,2000,4.69e-03,4.26e-03,0.385630
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,1221,3.19,9.347441,2000,4.67e-03,4.22e-03,0.353214
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1222,3.19,9.346129,2000,4.67e-03,4.26e-03,0.380638
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,1223,0.39,9.321970,2000,4.66e-03,4.26e-03,0.335518
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1224,0.39,9.320301,2000,4.66e-03,4.22e-03,0.345822
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,1225,3.18,9.332082,2000,4.67e-03,4.22e-03,0.367454
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,none,1230,1.02,9.443204,2000,4.72e-03,4.22e-03,0.465245
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,1231,1.02,9.389415,2000,4.69e-03,4.19e-03,0.399614
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,1232,1.02,9.382461,2000,4.69e-03,4.22e-03,0.402782
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,1233,0.30,9.430286,2000,4.72e-03,4.26e-03,0.438077
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,1234,0.30,9.429833,2000,4.71e-03,4.26e-03,0.446077
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,1235,1.01,9.310886,2000,4.65e-03,4.26e-03,0.328318
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,none,1240,1.59,14.76040,2000,7.38e-03,6.75e-03,0.269311
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,1241,1.61,14.90814,2000,7.45e-03,6.78e-03,0.415902
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1242,1.61,14.93384,2000,7.47e-03,6.78e-03,0.404574
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,1243,0.48,15.06407,2000,7.53e-03,6.78e-03,0.395806
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1244,0.48,15.14349,2000,7.57e-03,6.82e-03,0.368126
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,1245,1.61,14.80195,2000,7.40e-03,6.78e-03,0.358846
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,none,1250,3.19,9.347725,2000,4.67e-03,4.26e-03,0.359646
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,1251,3.19,9.371787,2000,4.69e-03,4.22e-03,0.367518
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,1252,3.21,9.398346,2000,4.70e-03,4.19e-03,0.387646
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,1253,0.39,9.329523,2000,4.66e-03,4.22e-03,0.369086
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,1254,0.39,9.346789,2000,4.67e-03,4.22e-03,0.376093
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,1255,3.22,9.442975,2000,4.72e-03,4.22e-03,0.471710
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,none,none,1300,20.09,75.02855,2000,0.037514,0.036672,0.053055
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetReadMostly,1301,19.91,75.73110,2000,0.037865,0.036832,0.053408
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetPreferredLocationGPU,1302,19.64,74.82492,2000,0.037412,0.036832,0.045344
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetAccessedByGPU,1303,3.04,75.12287,2000,0.037561,0.036800,0.053600
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetPreferredLocationGPU,1304,3.03,75.30541,2000,0.037652,0.036736,0.058111
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetPreferredLocationCPU,1305,19.70,74.84646,2000,0.037423,0.036800,0.053024
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,none,1310,20.88,74.87807,2000,0.037439,0.036448,0.103072
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,1311,20.85,74.70227,2000,0.037351,0.036480,0.091775
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,1312,20.80,74.53894,2000,0.037269,0.036704,0.100576
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,1313,3.01,74.42654,2000,0.037213,0.036512,0.097504
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,1314,3.01,74.75480,2000,0.037377,0.036576,0.105184
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,1315,20.82,74.53329,2000,0.037266,0.036448,0.097439
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,none,1320,20.81,74.60857,2000,0.037304,0.036480,0.073663
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,1321,20.89,74.87360,2000,0.037436,0.036672,0.090688
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1322,20.81,74.63047,2000,0.037315,0.036480,0.067712
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,1323,3.04,76.12578,2000,0.038062,0.036384,0.168031
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1324,3.02,75.36219,2000,0.037681,0.036608,0.082848
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,1325,20.82,74.64084,2000,0.037320,0.036703,0.100895
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,none,1330,7.63,75.02186,2000,0.037510,0.036928,0.060640
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,1331,7.65,75.32300,2000,0.037661,0.036928,0.053311
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,1332,7.63,75.16025,2000,0.037580,0.036832,0.053248
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,1333,2.33,75.04971,2000,0.037524,0.036671,0.058527
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,1334,2.33,75.12153,2000,0.037560,0.036639,0.053344
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,1335,7.62,75.11384,2000,0.037556,0.036959,0.053600
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,none,1340,7.61,75.07880,2000,0.037539,0.036768,0.054016
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,1341,7.61,75.07456,2000,0.037537,0.036960,0.053887
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1342,7.62,75.10992,2000,0.037554,0.036767,0.053599
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,1343,2.33,75.19413,2000,0.037597,0.036959,0.054271
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1344,2.33,75.29083,2000,0.037645,0.036736,0.052768
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,1345,7.63,74.65386,2000,0.037326,0.036768,0.048000
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,none,1350,19.75,75.18341,2000,0.037591,0.036704,0.053344
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,1351,20.40,75.02521,2000,0.037512,0.036768,0.053536
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,1352,19.90,75.15761,2000,0.037578,0.036704,0.053248
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,1353,3.03,75.10317,2000,0.037551,0.036895,0.052991
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,1354,3.04,75.41881,2000,0.037709,0.036863,0.057792
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,1355,19.79,75.38782,2000,0.037693,0.036736,0.059904
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,none,none,1400,19.92,75.67811,2000,0.037839,0.036927,0.554846
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetReadMostly,1401,19.91,75.70681,2000,0.037853,0.036704,0.628669
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationGPU,1402,19.84,75.63830,2000,0.037819,0.036928,0.506653
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetAccessedByGPU,1403,3.06,75.62018,2000,0.037810,0.036800,0.580221
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationGPU,1404,3.06,75.26540,2000,0.037632,0.036800,0.575133
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationCPU,1405,19.84,75.65951,2000,0.037829,0.036832,0.542653
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,none,1410,20.96,75.18351,2000,0.037591,0.036640,0.596157
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,1411,20.96,75.19953,2000,0.037599,0.036448,0.510270
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,1412,20.94,75.02241,2000,0.037511,0.036671,0.581149
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,1413,3.03,75.03542,2000,0.037517,0.036448,0.629341
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,1414,3.03,75.14473,2000,0.037572,0.036480,0.605789
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,1415,20.95,75.18777,2000,0.037593,0.036416,0.569021
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,none,1420,21.76,78.87033,2000,0.039435,0.036512,0.837307
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,1421,20.89,74.94726,2000,0.037473,0.036448,0.621820
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1422,20.94,75.24243,2000,0.037621,0.036608,0.647836
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,1423,3.03,74.98281,2000,0.037491,0.036416,0.628380
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1424,3.03,75.00841,2000,0.037504,0.036544,0.519166
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,1425,20.94,75.19838,2000,0.037599,0.036768,0.562589
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,none,1430,7.71,75.82224,2000,0.037911,0.036864,0.730236
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,1431,7.74,75.72131,2000,0.037860,0.036672,0.624093
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,1432,7.71,75.52041,2000,0.037760,0.036832,0.655100
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,1433,2.35,75.33705,2000,0.037668,0.036896,0.652349
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,1434,2.35,75.15077,2000,0.037575,0.036704,0.663164
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,1435,7.74,75.79184,2000,0.037895,0.036608,0.624125
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,none,1440,7.71,75.61095,2000,0.037805,0.036704,0.580669
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,1441,7.75,75.79476,2000,0.037897,0.036960,0.562365
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1442,7.73,75.43572,2000,0.037717,0.036991,0.505662
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,1443,2.35,75.64498,2000,0.037822,0.036640,0.513597
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1444,2.35,75.71159,2000,0.037855,0.036928,0.600636
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,1445,7.69,75.63258,2000,0.037816,0.036800,0.493309
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,none,1450,19.95,76.12005,2000,0.038060,0.037023,0.571133
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,1451,20.20,76.18592,2000,0.038092,0.036928,0.499197
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,1452,19.84,75.56476,2000,0.037782,0.036704,0.619805
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,1453,3.05,75.55690,2000,0.037778,0.036768,0.501341
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,1454,3.05,75.67779,2000,0.037838,0.036864,0.541341
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,1455,20.47,75.21391,2000,0.037606,0.036671,0.478205
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,none,none,1500,3.18,9.334824,2000,4.67e-03,4.22e-03,0.327294
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,none,cudaMemAdviseSetReadMostly,1501,3.20,9.389268,2000,4.69e-03,4.26e-03,0.388894
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,none,cudaMemAdviseSetPreferredLocationGPU,1502,3.20,9.386316,2000,4.69e-03,4.26e-03,0.388094
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,none,cudaMemAdviseSetAccessedByGPU,1503,0.39,9.363264,2000,4.68e-03,4.26e-03,0.388509
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,none,cudaMemAdviseSetPreferredLocationGPU,1504,0.38,9.304441,2000,4.65e-03,4.26e-03,0.313726
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,none,cudaMemAdviseSetPreferredLocationCPU,1505,3.19,9.360656,2000,4.68e-03,4.26e-03,0.374014
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,none,1510,3.19,9.344935,2000,4.67e-03,4.26e-03,0.369246
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,1511,3.21,9.412755,2000,4.71e-03,4.22e-03,0.419262
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,1512,3.19,9.342066,2000,4.67e-03,4.22e-03,0.361694
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,1513,0.39,9.400654,2000,4.70e-03,4.26e-03,0.418174
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,1514,0.39,9.346089,2000,4.67e-03,4.22e-03,0.369598
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,1515,3.20,9.369319,2000,4.68e-03,4.26e-03,0.375870
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,none,1520,3.19,9.374285,2000,4.69e-03,4.19e-03,0.387678
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,1521,3.18,9.328238,2000,4.66e-03,4.22e-03,0.354110
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1522,3.20,9.370458,2000,4.69e-03,4.26e-03,0.373630
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,1523,0.39,9.399733,2000,4.70e-03,4.22e-03,0.419934
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,1524,0.38,9.355491,2000,4.68e-03,4.22e-03,0.371550
cuda_compute_step_factor,097K,Host,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,1525,3.19,9.370773,2000,4.69e-03,4.26e-03,0.378366
